id	effectiveTime	active	moduleId	definitionStatusId
164383005		0	900000000000207008	900000000000074008
164145000		0	900000000000207008	900000000000074008
214088007		0	900000000000207008	900000000000074008
315631004		0	900000000000207008	900000000000074008
700064004		0	900000000000207008	900000000000074008
49607006		1	900000000000207008	900000000000074008
164395005		0	900000000000207008	900000000000074008
161600004		0	900000000000207008	900000000000074008
7777001		0	900000000000207008	900000000000074008
429204002		0	900000000000207008	900000000000074008
161603002		0	900000000000207008	900000000000074008
164623002		0	900000000000207008	900000000000074008
205011005		0	900000000000207008	900000000000074008
92987006		1	900000000000207008	900000000000073002
185797004		0	900000000000207008	900000000000074008
215216002		0	900000000000207008	900000000000074008
44008002		0	900000000000207008	900000000000074008
367488007		0	900000000000207008	900000000000074008
203978005		0	900000000000207008	900000000000074008
246763004		0	900000000000207008	900000000000074008
395657006		0	900000000000207008	900000000000074008
196362006		0	900000000000207008	900000000000074008
308551004		0	900000000000207008	900000000000074008
703424008		0	900000000000207008	900000000000074008
417335004		0	900000000000207008	900000000000074008
164147008		0	900000000000207008	900000000000074008
407465001		0	900000000000207008	900000000000074008
e8c6ae33-b88d-42cf-b05d-e59d2f5b055a		1	900000000000207008	900000000000074008
b81c6fae-156f-460c-beb4-45003dfa5be0		1	900000000000207008	900000000000074008
82740002-4011-41b8-aa91-af7a912f5cbe		1	900000000000207008	900000000000074008
d4f30fc6-5668-47e6-9936-72862db2376c		1	900000000000207008	900000000000074008
676b7993-f3f5-4d31-9877-24334a360e43		1	900000000000207008	900000000000074008
b11b5bee-de56-41e5-9af8-945805a263be		1	900000000000207008	900000000000074008
4982c4cd-b655-4956-9546-55e03a55825c		1	900000000000207008	900000000000074008
69a9f520-179d-4ea8-acf0-da31d12498f3		1	900000000000207008	900000000000074008
dd5ac544-8899-4308-9582-b4fa9ea34f5a		1	900000000000207008	900000000000074008
03b733b1-e3e2-4f0e-b020-af4e9d665458		1	900000000000207008	900000000000074008
1fc2ea67-1637-4595-b1d9-a3e9e9a0a668		1	900000000000207008	900000000000074008
41f8391a-d395-44ee-8ad5-7b324da7e94a		1	900000000000207008	900000000000074008
a6fd7892-e037-4a86-818c-37de7a014c4c		1	900000000000207008	900000000000074008
fa1b1083-6808-4011-b382-a5b0af156ad7		1	900000000000207008	900000000000074008
dfaccd97-4a0a-495f-a13c-bfcb252c11b3		1	900000000000207008	900000000000074008
6d1df6d2-37fb-4f58-85d5-61d95ca60c6f		1	900000000000207008	900000000000074008
3e58367b-55a5-4de1-832c-ccb972ab9f6b		1	900000000000207008	900000000000074008
18d10d8f-b47b-4be0-87a1-6c198a12fb2f		1	900000000000207008	900000000000074008
7cf8ba2c-2174-4eb5-a438-f30b343f770b		1	900000000000207008	900000000000074008
5803cd16-9d44-4fd6-835e-28ca716edaef		1	900000000000207008	900000000000074008
315d397e-fb34-48ab-9952-7c3569267e11		1	900000000000207008	900000000000074008
aab8aa3a-21d4-4692-94d4-6d14673f9a17		1	900000000000207008	900000000000074008
e7396c7c-0097-4b54-b1ce-a2a6d4bb5c8f		1	900000000000207008	900000000000073002
e78aa125-0bf4-4860-8c0f-a089734fecff		1	900000000000207008	900000000000074008
86ce1720-6cc6-4f9e-8bdf-f0451685d7ce		1	900000000000207008	900000000000074008
683df9de-2a6c-4159-bc8c-263692949df9		1	900000000000207008	900000000000074008
ae02f22b-12ae-4c14-8f2c-febca7c137d2		1	900000000000207008	900000000000074008
04b14214-95d2-4fb0-9c07-b8eb5b27cb1f		1	900000000000207008	900000000000074008
a85f9af9-f751-4bad-8e1e-57e61653dc30		1	900000000000207008	900000000000074008
afef36d4-00a0-40b3-a0d7-4eebe78b77b7		1	900000000000207008	900000000000074008
bbaab3b2-e86d-425c-96a8-b46e78271581		1	900000000000207008	900000000000074008
2238edff-5eac-49e7-acd8-b6bc90c59099		1	900000000000207008	900000000000073002
8de43f8d-9d97-407b-a0f4-2d0d47dab021		1	900000000000207008	900000000000074008
1c144695-0f09-4b5f-8dac-e4c328e88b00		1	900000000000207008	900000000000074008
3569314a-7d67-4c23-9e8d-a1ab82601944		1	900000000000207008	900000000000074008
0555b9b2-d72f-4e69-adcc-fce90d474091		1	900000000000207008	900000000000074008
a637895a-c06d-4d94-afa7-69cdd1fdc37e		1	900000000000207008	900000000000074008
64925fbe-d8b3-4cce-8311-f283e3ced5c3		1	900000000000207008	900000000000074008
1717661b-027d-4ee0-b037-2de51daa2c46		1	900000000000207008	900000000000074008
e22ace94-ee23-47c9-90dc-86620ce7d9a8		1	900000000000207008	900000000000074008
d56b6366-b531-4696-b8ee-c0262194acd8		1	900000000000207008	900000000000074008
a91d6aa4-59e5-48ca-9310-2e75e4cd2469		1	900000000000207008	900000000000074008
9bddd382-c140-4f8e-9ff0-4f8f8db71594		1	900000000000207008	900000000000074008
afa2fafa-2ccf-4a6a-8a1d-90f3bd363d29		1	900000000000207008	900000000000074008
fb609a3d-08fa-4cb0-ba65-84b0db0469ab		1	900000000000207008	900000000000074008
e2fbcd60-92f3-417b-9f50-3cf1b5afc311		1	900000000000207008	900000000000073002
6758f71e-a9f5-4434-8f8e-20002aa3dd36		1	900000000000207008	900000000000073002
6f9152b6-ffd2-41f1-a2dc-7a632ec557c3		1	900000000000207008	900000000000074008
a2ddc9a9-85d5-4e66-a0d4-6ac242d407fa		1	900000000000207008	900000000000073002
e82f97b4-d70c-4d35-91b6-91a7f53d2b16		1	900000000000207008	900000000000074008
d72ef602-6f36-4821-bd9c-76755c7b0245		1	900000000000207008	900000000000073002
421c1ef9-d94e-41bc-a6e3-ac5721a7bc9d		1	900000000000207008	900000000000073002
daf99d1e-df3b-4fc6-85c5-1a2936194c5d		1	900000000000207008	900000000000073002
4ca6fc13-1a5e-48d7-ab7b-5742c0c93fd8		1	900000000000207008	900000000000073002
627029e9-a91e-401f-aab4-99de8300156b		1	900000000000207008	900000000000073002
cb863379-b60a-4f6e-b45c-756ab99b2652		1	900000000000207008	900000000000073002
16d3c784-e71d-49f1-8958-a47570e31d26		1	900000000000207008	900000000000073002
217e8132-0cc0-4a69-9bce-9a433cc58ffb		1	900000000000207008	900000000000074008
5c8e3fca-e848-453e-8ec4-b08339bc2395		1	900000000000207008	900000000000073002
64da5a21-20f6-4b93-926a-27b5633ca4f9		1	900000000000207008	900000000000073002
a975f9c8-6cd6-47d4-9969-3eb767735214		1	900000000000207008	900000000000073002
d0a34dd9-35c6-4531-b28f-1b95297f5409		1	900000000000207008	900000000000074008
2c6c59db-9d3b-42d3-bf80-322fb0ddd124		1	900000000000207008	900000000000073002
f7c09579-0394-4fca-9427-ab7d12aada18		1	900000000000207008	900000000000074008
a3f523cf-2fb7-43c8-94fa-6092a7902cba		1	900000000000207008	900000000000073002
972176da-3ec6-41c8-9374-95465837928f		1	900000000000207008	900000000000074008
aa9b209e-ef07-44af-b9ad-3361857b012d		1	900000000000207008	900000000000074008
fb81b0b6-e0e5-4d42-9582-906f0bbe325d		1	900000000000207008	900000000000073002
6b9ae366-4e03-49db-a5b5-be6e5efa4f64		1	900000000000207008	900000000000074008
d8862234-6063-44a1-9120-7340f8bab8eb		1	900000000000207008	900000000000074008
54c453b1-66bc-420a-a1a0-c5c396946d91		1	900000000000207008	900000000000074008
031ee6cf-1f1b-4404-805a-ac4e04675cfe		1	900000000000207008	900000000000074008
65e1f6a8-ae60-4076-bdf8-e3d5c4d64853		1	900000000000207008	900000000000074008
d69d5075-d6a4-4800-a14d-6d6ffa3cbaf3		1	900000000000207008	900000000000074008
bb15ec8f-953b-4bb8-a9e3-4bf202681ad3		1	900000000000207008	900000000000074008
d3c9fa4a-8209-4e21-950d-f659558da03d		1	900000000000207008	900000000000074008
cc85086f-5039-4e2e-8426-aa820c069566		1	900000000000207008	900000000000074008
892409cd-3dc9-4899-9f8e-ffb301e88fd4		1	900000000000207008	900000000000074008
fb285656-b329-47d7-829d-90ee4a421451		1	900000000000207008	900000000000074008
c1f3aaf1-b040-48c4-aadf-fc0c08967291		1	900000000000207008	900000000000074008
08cd88bb-f63a-427f-9aee-3e16b8f7aeb6		1	900000000000207008	900000000000074008
67609c8c-746d-478d-879f-fcc7cc4d129c		1	900000000000207008	900000000000074008
63da7796-e38a-4514-962e-75ad65c6706b		1	900000000000207008	900000000000074008
f8188ade-6645-4de7-8376-064975d5b6fe		1	900000000000207008	900000000000074008
4531de72-f157-4d14-984b-1d3512ddcb61		1	900000000000207008	900000000000074008
da2f01b5-c6d8-4fcf-9f44-fdec5bbf7655		1	900000000000207008	900000000000074008
01da5fe7-6b26-4833-9164-27c00434420d		1	900000000000207008	900000000000073002
f109d581-4aae-4c72-99bf-21ed84055e67		1	900000000000207008	900000000000074008
c95ade1d-f90c-4f3f-a8a3-7833024cc518		1	900000000000207008	900000000000074008
79ceb981-3f4f-43e7-a96b-1f1eeb32b84b		1	900000000000207008	900000000000074008
6a36dbc5-8f20-4fea-8d9b-49cd7fd87f94		1	900000000000207008	900000000000074008
9c78a8b4-25c7-4151-8913-8a6e70ff5907		1	900000000000207008	900000000000073002
fbedf05b-042b-4008-8d74-d024c0bb96a8		1	900000000000207008	900000000000074008
f1f8b95d-991d-4816-8724-4d30cde70fd0		1	900000000000207008	900000000000074008
9dcc2f1f-1e65-4064-aa0c-fafd4b4ed3a9		1	900000000000207008	900000000000074008
9e2262c6-dadd-46cf-8e90-cb1d797625e3		1	900000000000207008	900000000000074008
f96708e7-98d8-47b8-a762-c709e1f2c977		1	900000000000207008	900000000000074008
a4f87a31-5f53-4b96-aa0e-4d3db0187ae4		1	900000000000207008	900000000000074008
439dee30-2bc1-4661-97c4-107e13447001		1	900000000000207008	900000000000074008
de5967a5-b815-4e4b-a49a-ea848ab365c7		1	900000000000207008	900000000000074008
bfc140c1-2306-47c4-a11b-5e10ed0135d9		1	900000000000207008	900000000000074008
f3961588-0ac4-4235-a6a9-31ac8e1b98da		1	900000000000207008	900000000000074008
87b00a2f-a06c-4f30-b8d1-23cef02261b9		1	900000000000207008	900000000000074008
517b5a34-6fb4-40c5-afb2-8bafaf361715		1	900000000000207008	900000000000073002
f5e4ad59-aeb6-41aa-b537-12ee6ef3d3ed		1	900000000000207008	900000000000074008
a9d7b47c-ef67-48dd-830f-2883c30d5345		1	900000000000207008	900000000000074008
6d1bd016-aa0b-411b-b99b-b7a80f90b2a8		1	900000000000207008	900000000000073002
a047d75d-0075-495c-9c09-a106b3d68332		1	900000000000207008	900000000000073002
62471fbb-0206-4723-9d83-c60cbeba738b		1	900000000000207008	900000000000073002
591ffb35-de21-4ee1-a0aa-ae0348903351		1	900000000000207008	900000000000073002
01440329-2a45-45d4-a138-75e6d83b5b60		1	900000000000207008	900000000000073002
5882c6f6-03e8-4131-9057-eb6ea0ba1096		1	900000000000207008	900000000000073002
cb041bf3-30b3-4d04-a0af-f70da1c74439		1	900000000000207008	900000000000073002
1c879638-5959-4e96-985e-4eeebc43e50f		1	900000000000207008	900000000000073002
533b41eb-550d-4ec8-9b7b-1c2cf2ddc123		1	900000000000207008	900000000000073002
f5bd7a98-f5bd-46fc-b622-c3ef434fe66e		1	900000000000207008	900000000000074008
73a148e7-b031-44ef-bbf8-e1a524de3e09		1	900000000000207008	900000000000073002
6799bd6d-f313-4954-8430-52ae75c6e847		1	900000000000207008	900000000000073002
08decddb-0bf2-4f7a-bf01-8989739ab894		1	900000000000207008	900000000000074008
7ec7d602-728f-4e65-949c-7e9c37210af8		1	900000000000207008	900000000000073002
6c51ef91-fda7-4a1f-a29f-4321967a35c8		1	900000000000207008	900000000000073002
99dce92e-006e-47c8-b09e-34a288c35e56		1	900000000000207008	900000000000073002
bbf04f13-b371-4427-8cf0-89696f414167		1	900000000000207008	900000000000074008
4cd1e1ee-55b2-4bf2-a737-ad3a4cca0521		1	900000000000207008	900000000000073002
86345d7b-1241-4065-afa5-bf1f24f0cd19		1	900000000000207008	900000000000073002
b1c9a737-9780-4bde-b235-bc58babafb59		1	900000000000207008	900000000000073002
aebbd390-70d7-4820-bd37-ad62caa4894b		1	900000000000207008	900000000000073002
0d5f28c9-46cc-48c2-9c17-c61842c2058d		1	900000000000207008	900000000000073002
2ed59674-bb4d-4f62-87d7-fd449ff1c0b5		1	900000000000207008	900000000000073002
061182bb-d327-47f0-9efa-71d1857f37b9		1	900000000000207008	900000000000073002
3f404455-1616-4ee8-a72e-e2add06e6a4a		1	900000000000207008	900000000000073002
263631a1-81b3-490e-a282-035d194b1651		1	900000000000207008	900000000000073002
d392a50c-438f-4a84-9652-d45dee810b00		1	900000000000207008	900000000000073002
2a434454-c59a-47d5-b899-db7f923c3d29		1	900000000000207008	900000000000073002
dcc82085-26e3-4d3a-93c5-560d65ec753b		1	900000000000207008	900000000000073002
f9801f44-59b9-42e7-9f1f-728193d9c6fd		1	900000000000207008	900000000000073002
8c806426-1e48-412b-bf6f-aab9a6ef6fbe		1	900000000000207008	900000000000073002
2b58d41c-1070-4d83-b12c-e01f3a70064e		1	900000000000207008	900000000000073002
6b3c1309-7960-487a-98eb-791898d73664		1	900000000000207008	900000000000073002
ae2c8822-b4c4-4732-9117-21b4b5cfdfd0		1	900000000000207008	900000000000073002
af744ad5-3979-425c-98e7-14b05e652f74		1	900000000000207008	900000000000073002
0ca7b5c7-5a3a-496b-82b3-124b17b0ad1b		1	900000000000207008	900000000000073002
fb185d5a-c970-4336-89b4-2a4892ceb19b		1	900000000000207008	900000000000073002
56a6e45b-7946-408f-9783-c0ca697ef172		1	900000000000207008	900000000000073002
60ffaaef-d2d3-46f1-9de4-697555c83ee8		1	900000000000207008	900000000000073002
f7cd0f8c-ba1c-4420-8b5f-b698039dc276		1	900000000000207008	900000000000073002
0696fb45-e94b-4151-af21-0bf0c8022ca5		1	900000000000207008	900000000000073002
8f2a616e-caa6-40cb-bdf9-61d4b6b7fbdb		1	900000000000207008	900000000000073002
6efe6342-8e5e-400a-a287-6da0ed13a1f1		1	900000000000207008	900000000000073002
f7829cc0-9aa4-42cb-b2c4-79f3ec385c55		1	900000000000207008	900000000000073002
4b0f4296-79b8-477a-9201-8b3f3d184377		1	900000000000207008	900000000000073002
2a9e621d-0d22-443e-9610-bd3ee48b3e1b		1	900000000000207008	900000000000074008
f7c32a3a-cfc8-4a7b-aa8f-a736a77e2316		1	900000000000207008	900000000000073002
ad995469-32c6-446b-b02a-dc24601cffbf		1	900000000000207008	900000000000073002
c7316469-5cdb-4a35-8df4-b68f6d7eb0d6		1	900000000000207008	900000000000073002
432f3f46-f186-4568-8a5d-f26f09f60645		1	900000000000207008	900000000000073002
f760eb0e-7f90-4292-b682-74540ab15f0d		1	900000000000207008	900000000000074008
e110ed63-38f8-411b-850b-deb17793e1ce		1	900000000000207008	900000000000074008
0bfb7eb8-c1e1-4d5e-8229-cff53d738565		1	900000000000207008	900000000000073002
c623318e-280d-49bc-9150-0a7e95350441		1	900000000000207008	900000000000073002
74efbae9-33f4-4af6-806a-9db4f4109e39		1	900000000000207008	900000000000073002
2d653825-f4ca-4387-9e30-1c51f6a165a4		1	900000000000207008	900000000000073002
25936346-6c25-4762-a1c5-7f760fc8a8b7		1	900000000000207008	900000000000074008
5c5eb054-0266-40a4-928b-2d31efcc3553		1	900000000000207008	900000000000074008
e517ac0d-8946-4f07-9665-4bf9b4e6251f		1	900000000000207008	900000000000074008
704fbc61-e319-40f4-a106-cdc686e321a3		1	900000000000207008	900000000000073002
fe0bff2c-3e55-41a6-a99d-0d5a6c5f332c		1	900000000000207008	900000000000073002
e71a05da-36db-41c1-bdb5-17747028f61a		1	900000000000207008	900000000000073002
7617c31d-747b-470a-95c1-c9316b0b8919		1	900000000000207008	900000000000074008
00f94a8c-40b8-4fd0-a613-20d883f30d9d		1	900000000000207008	900000000000073002
e2a0fb05-d6f1-425d-9f52-172f31204f00		1	900000000000207008	900000000000074008
1f8eb5ad-06e3-4f7d-b20c-c8bc8f2edf6a		1	900000000000207008	900000000000073002
1727059d-9640-4f88-b627-120e7ab4036f		1	900000000000207008	900000000000073002
8476ef3e-8fa7-41af-85f4-397fd10a8f45		1	900000000000207008	900000000000073002
d2a170bf-20ac-4159-a04b-7674ffdf0463		1	900000000000207008	900000000000073002
ea3fb4ec-ebed-4409-8470-32f5a9f8d506		1	900000000000207008	900000000000073002
692d91fd-1a4a-405f-972a-99de1b66cf62		1	900000000000207008	900000000000073002
cc44e863-df2f-4e63-81a5-040fd1662534		1	900000000000207008	900000000000073002
ee4c069c-ffd9-4c2b-974d-da578a0407d0		1	900000000000207008	900000000000073002
f4d23592-4e5e-41db-92e6-53bddfd10047		1	900000000000207008	900000000000073002
994253e9-d23a-47c9-a606-821bb8e75c63		1	900000000000207008	900000000000073002
6ee79feb-f26f-4829-bb61-705064a371e8		1	900000000000207008	900000000000073002
1248a601-a1ba-4028-9d08-281282cce6ce		1	900000000000207008	900000000000073002
d75bd8db-2dbb-4096-8fd6-a3a59b2c99e7		1	900000000000207008	900000000000073002
f190b0bb-e14a-42c9-8dd7-70222fb303f6		1	900000000000207008	900000000000073002
b226cd00-00bc-4018-81cb-7f8dea3eeb18		1	900000000000207008	900000000000073002
0c1cbb7f-7ed8-4295-b6a6-81297e310a6e		1	900000000000207008	900000000000073002
a045d550-351d-4016-90d2-8cc403412514		1	900000000000207008	900000000000073002
27580d09-d5c1-4e1d-8605-e1fdb24cb03b		1	900000000000207008	900000000000073002
9a7d2cc8-4f0a-444b-aae6-f3dde3a25def		1	900000000000207008	900000000000073002
98ed6846-0fc2-4748-b84c-cd97dd36aad7		1	900000000000207008	900000000000073002
d7626146-eafe-414e-85e3-eff8ee672aa6		1	900000000000207008	900000000000073002
9a9a7dbb-7475-4374-884e-1d620ac332a7		1	900000000000207008	900000000000074008
f503e6a7-9522-4ff3-bbb4-7c9bbf4cac40		1	900000000000207008	900000000000074008
2615f73c-ab36-47f9-88ad-6c0789f3aebd		1	900000000000207008	900000000000074008
0076752c-58e9-43a9-8da2-af040e0413cb		1	900000000000207008	900000000000073002
7c326b8a-02be-40a3-9d23-e9539cc001a3		1	900000000000207008	900000000000074008
c2238117-5a5d-41ab-b8ef-25b852875bf0		1	900000000000207008	900000000000073002
dd805d33-c457-444f-92a5-5509c06d2318		1	900000000000207008	900000000000074008
3e2236c6-80b1-432e-9d9b-11c4746ba514		1	900000000000207008	900000000000074008
8fb6468f-8d3d-4353-8cf9-138701db0179		1	900000000000207008	900000000000073002
a96df1e9-eebd-4f34-91f2-f000f2e6581d		1	900000000000207008	900000000000074008
8ead63c0-c0d7-4487-9f24-5eedb42b330e		1	900000000000207008	900000000000074008
ab5534f5-53f9-404a-bdcd-acccebc449d2		1	900000000000207008	900000000000074008
676921f0-4b36-429e-a768-0d67d74bdd54		1	900000000000207008	900000000000074008
c2c7e6ba-b52e-470c-be9a-442cf57109a2		1	900000000000207008	900000000000073002
f414777a-d357-45b5-82b1-83dcb728bb5c		1	900000000000207008	900000000000074008
3baca558-4df8-4cc4-96ff-4ac0aadf9fcf		1	900000000000207008	900000000000074008
e2fe2cf8-ebdf-40d0-a04c-05ef049f18d5		1	900000000000207008	900000000000073002
e42008e4-75b7-4906-8cd9-e69427150023		1	900000000000207008	900000000000074008
8cf4dccf-738e-4258-b312-dde09486ab77		1	900000000000207008	900000000000073002
c3583eb3-0c41-444b-b230-649e4114f933		1	900000000000207008	900000000000073002
ba48c34a-6b41-4414-8055-e17a9c3b307e		1	900000000000207008	900000000000073002
3f94db07-4404-4b77-b9fd-e613ac69d1f2		1	900000000000207008	900000000000073002
407de340-f414-46d8-8802-8212758d1c46		1	900000000000207008	900000000000073002
3b2ee274-dffa-48b0-ad4d-56a110273deb		1	900000000000207008	900000000000074008
fde94440-018f-4d8a-8616-50c707e07b08		1	900000000000207008	900000000000073002
179ca9e6-bab4-43ba-ada8-adfaa04f2fa9		1	900000000000207008	900000000000073002
98025023-a272-44b6-b040-9375f5ec1b0b		1	900000000000207008	900000000000074008
bf5a00b9-712e-4d9e-80de-defd5bf305dd		1	900000000000207008	900000000000073002
d674cf77-855a-4c9c-83cd-126684002b31		1	900000000000207008	900000000000073002
03ff551d-a1cc-49b6-a44c-f9733332e152		1	900000000000207008	900000000000074008
b23c562f-8af3-4f61-bab7-e23299e2b586		1	900000000000207008	900000000000074008
24681f80-09a5-4af0-8eca-f7714cd7731f		1	900000000000207008	900000000000074008
7da74687-7364-47ae-adc8-fbe94b527cd4		1	900000000000207008	900000000000074008
fc678080-2847-46a1-bcd9-e036980eab7a		1	900000000000207008	900000000000074008
ca37ac7e-f2bc-4ef2-945a-12a5cb57c133		1	900000000000207008	900000000000074008
7a9a4c61-9139-489c-91e5-f15b3330c829		1	900000000000207008	900000000000074008
127901000119107		1	900000000000207008	900000000000074008
41911000119107		1	900000000000207008	900000000000073002
78331000119108		1	900000000000207008	900000000000074008
312f7dc9-e9e1-45f4-a45c-1e0610d0aab3		1	900000000000207008	900000000000073002
04eb9c12-373e-461a-8445-52d96cba73f7		1	900000000000207008	900000000000074008
e23c5e60-c651-46db-8b45-d69c8b2cbc25		1	900000000000207008	900000000000074008
c5567595-49c9-4bf9-a843-13bcfb1af2f9		1	900000000000207008	900000000000074008
97192fa9-8e0f-4b57-a7cd-4c022eb14a76		1	900000000000207008	900000000000074008
f20a69d9-c261-48f1-aebd-1a4653e265b1		1	900000000000207008	900000000000073002
039bcd9a-dedd-4efb-ad9f-70aeae13b89c		1	900000000000207008	900000000000073002
367081000119103		1	900000000000207008	900000000000074008
32641000119107		1	900000000000207008	900000000000074008
2650f9f8-908f-49cb-b31a-20db4569b4e0		1	900000000000207008	900000000000074008
084ce931-751b-4341-b188-69275cae38e2		1	900000000000207008	900000000000073002
