id	effectiveTime	active	moduleId	refSetId	referencedComponentId
	20140930	1	900000000000207008	450984003	46152009
	20140930	1	900000000000207008	450974004	46152009
	20140930	1	900000000000207008	450985002	156072005
	20140930	1	900000000000207008	450976002	156072005
	20140930	1	900000000000207008	450984003	267981009
	20140930	1	900000000000207008	450974004	267981009
	20140930	1	900000000000207008	450985002	697898008
	20140930	1	900000000000207008	450976002	697898008
	20140930	1	900000000000207008	450985002	402146009
	20140930	1	900000000000207008	450976002	402146009
	20140930	1	900000000000207008	450985002	156073000
	20140930	1	900000000000207008	450976002	156073000
	20140930	1	900000000000207008	450985002	700038005
	20140930	1	900000000000207008	450976002	700038005
	20140930	1	900000000000207008	450985002	91302008
	20140930	1	900000000000207008	450976002	91302008
	20140930	1	900000000000207008	450989008	609328004
	20140930	1	900000000000207008	450980007	609328004
	20140930	1	900000000000207008	450985002	50642008
	20140930	1	900000000000207008	450976002	50642008
	20140930	1	900000000000207008	450984003	609558009
	20140930	1	900000000000207008	450974004	609558009
	20140930	1	900000000000207008	450985002	186738001
	20140930	1	900000000000207008	450976002	186738001
	20140930	1	900000000000207008	450985002	609496007
	20140930	1	900000000000207008	450976002	609496007
	20140930	1	900000000000207008	450984003	609380008
	20140930	1	900000000000207008	450974004	609380008
	20140930	1	900000000000207008	450985002	128060009
	20140930	1	900000000000207008	450976002	128060009
	20140930	1	900000000000207008	450985002	697930002
	20140930	1	900000000000207008	450976002	697930002
	20140930	1	900000000000207008	450989008	294913003
	20140930	1	900000000000207008	450980007	294913003
	20140930	1	900000000000207008	450985002	699211004
	20140930	1	900000000000207008	450976002	699211004
	20140930	1	900000000000207008	450985002	238525001
	20140930	1	900000000000207008	450976002	238525001
	20140930	1	900000000000207008	450985002	399912005
	20140930	1	900000000000207008	450976002	399912005
	20140930	1	900000000000207008	450982004	699270006
	20140930	1	900000000000207008	450985002	419076005
	20140930	1	900000000000207008	450976002	419076005
	20140930	1	900000000000207008	450985002	128188000
	20140930	1	900000000000207008	450976002	128188000
	20140930	1	900000000000207008	450985002	193114000
	20140930	1	900000000000207008	450976002	193114000
	20140930	1	900000000000207008	450985002	700250006
	20140930	1	900000000000207008	450976002	700250006
	20140930	1	900000000000207008	450985002	400038003
	20140930	1	900000000000207008	450976002	400038003
	20140930	1	900000000000207008	450985002	398100001
	20140930	1	900000000000207008	450976002	398100001
	20140930	1	900000000000207008	450985002	54200006
	20140930	1	900000000000207008	450976002	54200006
	20140930	1	900000000000207008	450985002	275259005
	20140930	1	900000000000207008	450976002	275259005
	20140930	1	900000000000207008	450991000	302369001
	20140930	1	900000000000207008	450982004	302369001
018e4198-0375-4e25-98b4-38a058c6444e	20140131	0	900000000000207008	450985002	276504003
02180715-2e48-4fac-b7fc-f2473fe2b9cf	20140131	0	900000000000207008	450974004	249782009
07cab86c-a0db-4b20-969a-508f35b4f9be	20140131	0	900000000000207008	450985002	65155005
0e255cdf-0fe2-4c72-84f5-a33bd7722434	20140131	0	900000000000207008	450982004	401103008
10226b98-1ac9-4d93-ab78-8ab3db1202c1	20140131	0	900000000000207008	450985002	86216003
144f9ec2-667d-4206-b4a1-764345d2b42f	20140131	0	900000000000207008	450984003	192839001
1b3c8019-fe0a-4401-a31a-0a1743b27cfb	20140131	0	900000000000207008	450985002	68572005
243e4d18-578b-4c7b-a48c-6ae88852e5f9	20140131	0	900000000000207008	450985002	8380000
257184a9-8fbd-48e9-890d-e04b9c22e6f8	20140131	0	900000000000207008	450984003	249782009
29076b50-43f3-428a-82f6-dce4c18f4f25	20140131	0	900000000000207008	450985002	128079007
2bfa05bd-b42f-47fd-8e76-756c7ae9c64a	20140131	0	900000000000207008	450989008	106190000
35d67a0b-8a84-4dcd-9c67-fb5b4f2628d0	20140131	0	900000000000207008	450976002	65155005
38500544-fa04-4dba-8259-8906acbbfc51	20140131	0	900000000000207008	450985002	69124005
388881ac-3d8c-446b-b139-0072c74ed505	20140131	0	900000000000207008	450985002	301016007
3b7aba49-fd73-490d-8ceb-b06df7707b23	20140131	0	900000000000207008	450985002	194356004
3cc0a2c3-b80e-4ca0-a2e8-71ad8026a80d	20140131	0	900000000000207008	450976002	230772000
40be45c5-a78a-436d-a910-4090f0d409e8	20140131	0	900000000000207008	450984003	22913005
43be0fb6-3850-45d4-b7a1-29a2b660b2b0	20140131	0	900000000000207008	450985002	59603003
4bd3e377-ed1a-4291-a1ef-2c38d370e99c	20140131	0	900000000000207008	450980007	106190000
4d442485-06d2-45a7-8ddf-810b5582832c	20140131	0	900000000000207008	450976002	301016007
4ee8f28b-0b2c-49b2-a02e-7da709c53bdb	20140131	0	900000000000207008	450985002	230772000
519fa758-0461-4916-9c5c-417e4bc618ed	20140131	0	900000000000207008	450985002	276789009
6758dc71-de3a-4ef2-bbe4-1b2e2579281c	20140131	0	900000000000207008	450974004	1249004
74b179bf-f8f1-4c1e-a023-9951784bce0e	20140131	0	900000000000207008	450976002	68572005
7aba0bdd-4410-4446-a43f-a2e306e566ff	20140131	0	900000000000207008	450985002	275466008
8106e3c1-2fc1-4e0e-a2cc-6e7a90a9330f	20140131	0	900000000000207008	450976002	8380000
88515386-a9b6-4c3e-b35c-ae3445ce9c17	20140131	0	900000000000207008	450976002	105592009
8bc1da30-52f5-4041-a2a3-6cb9b91a4e46	20140131	0	900000000000207008	450985002	50548001
8d86ba43-7347-455e-b3fc-de7d85f9ab7f	20140131	0	900000000000207008	450985002	418925002
909079a4-a56f-4c8c-b79a-48ac7f3b9550	20140131	0	900000000000207008	450976002	444406006
99268e46-425f-4aaa-a0ed-b5b0134aa91a	20140131	0	900000000000207008	450982004	236843002
9961c951-d1d8-4cf6-aba8-75653efaeab7	20140131	0	900000000000207008	450974004	192839001
9b58e5ef-3839-43f0-b195-238cd7c5a294	20140131	0	900000000000207008	450976002	367484009
9b6e63e1-d43f-4061-95b0-37b81463d440	20140131	0	900000000000207008	450976002	26174007
9fa0505b-e4d0-485d-8c69-173aa3adb92e	20140131	0	900000000000207008	450976002	400192002
a19f4091-7f10-446d-8469-fef66c1b8667	20140131	0	900000000000207008	450976002	50548001
a26421af-a090-4a1e-8639-c41f1ba941e0	20140131	0	900000000000207008	450985002	16863000
a2a6de0e-bc02-457a-9fe6-b63d8fefdd50	20140131	0	900000000000207008	450989008	294914009
b050dee1-2e6c-455c-936a-a2c87a479551	20140131	0	900000000000207008	450991000	236843002
b393139f-b128-4ea3-839d-0d8e37c93333	20140131	0	900000000000207008	450985002	367484009
b4cad6cc-ff54-48d5-a6c1-6de0ec95e7dc	20140131	0	900000000000207008	450985002	198881004
bd3092c8-1670-4f94-bccf-78e3f897c509	20140131	0	900000000000207008	450985002	45157009
c4bb0d5f-5e10-4ede-b143-fd3a2d3b7129	20140131	0	900000000000207008	450980007	294914009
c7df0efd-cafd-49c1-a149-dddd791de71d	20140131	0	900000000000207008	450976002	275466008
cb677cc5-40f2-4a35-b969-1ed7c7fd1a10	20140131	0	900000000000207008	450976002	86216003
cd434603-8bfe-4ae0-a8d6-62ade5237111	20140131	0	900000000000207008	450976002	276789009
cd9a975b-c4b3-4cbf-8a45-5a73e5d9e1f4	20140131	0	900000000000207008	450976002	69124005
d914e014-75a8-4bf8-8295-20dfc12ed515	20140131	0	900000000000207008	450976002	16863000
d9d6174e-257c-4bf3-bfc4-34eb2414524c	20140131	0	900000000000207008	450974004	22913005
e0534d40-1237-4d98-99d9-d483a8e31098	20140131	0	900000000000207008	450985002	444406006
e8a89782-2f08-4616-ab19-b5d139327eba	20140131	0	900000000000207008	450985002	105592009
f335fe69-e760-41a8-b823-48b791d3bc7c	20140131	0	900000000000207008	450976002	198881004
f38651da-f92d-4451-a4d9-e3c6f7ca132c	20140131	0	900000000000207008	450976002	128079007
f4004a4f-4e44-4aee-952b-872ebd0b4d68	20140131	0	900000000000207008	450984003	1249004
