id	effectiveTime	active	moduleId	refSetId	referencedComponentId
3570b46b-b581-4655-ba2c-9a677a2e880c	20140930	1	900000000000207008	450990004	293495006
c651597b-4956-4a7d-8f7a-5fba70609bea	20140930	1	900000000000207008	450990004	293507007
4efbf89a-a0ba-4bf2-8b3a-4679e936ad23	20140930	1	900000000000207008	450990004	62014003
c8e26c3c-5f19-41e7-b74b-2ebb889e9e41	20140930	1	900000000000207008	450990004	293104008
068a8279-0a83-4b76-b3d0-569acc446a76	20140930	1	900000000000207008	450990004	45376003
1402fc46-91cc-43f9-8c40-d0288c08a589	20140930	1	900000000000207008	450990004	292954005
d2e8b895-46c5-4997-936d-4c322c6d56b7	20140930	1	900000000000207008	450990004	292799005
f3b894d4-5b53-4385-9d2f-926db166e20c	20140930	1	900000000000207008	450990004	419042001
fb555e58-a4bd-44c8-8fc4-5da45c99bbf5	20140930	1	900000000000207008	450989008	414285001
01435ea5-efcd-452e-a41e-940104756eea	20140930	1	900000000000207008	450989008	293586001
6859008e-cffb-4f88-8994-5ab777e2d5e5	20140930	1	900000000000207008	450989008	294461000
be01c53f-a0e4-4e52-a116-de682b8e7f79	20140930	1	900000000000207008	450989008	300916003
a4bd8d7e-dbfb-4aea-a205-49ec9abdbf99	20140930	1	900000000000207008	450989008	91935009
02ddb28f-8463-43ab-a201-d63f5f73fc5e	20140930	1	900000000000207008	450989008	91936005
a8cdf21e-59ba-43a0-820c-7f23e3301b00	20140930	1	900000000000207008	450989008	213024000
5d1bc2f9-15ec-4a92-8f45-a1030f83f4b4	20140930	1	900000000000207008	450989008	282095007
d55551f8-f9d5-4fda-ad9f-4ed422c409fe	20140930	1	900000000000207008	450989008	416093006
4a058d25-c944-4330-bef8-9111281e74bb	20140930	1	900000000000207008	450989008	416098002
c98e2019-ecd4-4feb-977c-00ba209fd18a	20140930	1	900000000000207008	450989008	294505008
6394fad3-dfa4-4d88-81c8-abb12fe4138f	20140930	1	900000000000207008	450989008	217673009
173f416e-66f8-4412-9787-df5b61b47df0	20140930	1	900000000000207008	450989008	418634005
2028e072-ab17-43c8-8719-0bf30aae40e7	20140930	1	900000000000207008	450989008	57302007
844ce0b9-6347-4b7f-8328-7ed293c5ad81	20140930	1	900000000000207008	450989008	422290000
1e3c65c3-1d1d-4b78-ab34-1fc1754030d4	20140930	1	900000000000207008	450989008	91930004
8083d043-df62-42f2-a3b1-e23ac77940f2	20140930	1	900000000000207008	450989008	232346004
de5d80a7-fc33-4498-ba13-640494675295	20140930	1	900000000000207008	450985002	238751002
c0cdcd3e-d878-4c8f-a2d5-5b9337840e1f	20140930	1	900000000000207008	450985002	111243002
2fd7c454-7e3c-4a0b-b800-8bf3807ba674	20140930	1	900000000000207008	450985002	56265001
bfc5bc67-7d6b-47cd-adad-67e88f7176c4	20140930	1	900000000000207008	450985002	49765009
0aaed7cc-c2af-4431-99de-b0ccda7bc564	20140930	1	900000000000207008	450985002	128105004
5af1b271-7f03-46a1-a9ea-5ff2c4a5d260	20140930	1	900000000000207008	450985002	371481006
74bcf2be-5167-414e-8784-ce5fc14c7f31	20140930	1	900000000000207008	450985002	247479008
a08209c8-ed2e-4e23-8244-0df893d23bd8	20140930	1	900000000000207008	450985002	125652005
0a0f585f-7c4a-4b48-98a3-275d026ee061	20140930	1	900000000000207008	450985002	73391008
bce11b59-d7ca-40d6-9d3b-f107a6bebf34	20140930	1	900000000000207008	450985002	237331002
fb18e2b2-b84a-413a-95ac-7b967fcdb016	20140930	1	900000000000207008	450985002	11157007
b30f91c9-00d9-4c27-b06a-eba561de9a18	20140930	1	900000000000207008	450985002	240244006
3336f365-cc6f-43d8-ab68-3836206947a8	20140930	1	900000000000207008	450985002	396332003
2a5fb5f2-d6b3-4bbe-baf9-b25fef67da15	20140930	1	900000000000207008	450985002	37796009
45b4c923-e0c5-43f0-8c31-1606dda34e51	20140930	1	900000000000207008	450985002	60098005
72b32a4f-1ba1-43d3-ada3-db0744ed65fa	20140930	1	900000000000207008	450985002	109355002
f3f5c8c2-5822-4667-aff4-0250e143fcad	20140930	1	900000000000207008	450985002	2435008
9ac360c7-0fac-4197-9057-417b7988ebf5	20140930	1	900000000000207008	450985002	367498001
c3f6741c-f0d0-4c73-827e-8b5acda1bc02	20140930	1	900000000000207008	450985002	48661000
548170b4-3c4a-4b0a-8030-b2567757d0da	20140930	1	900000000000207008	450985002	193255007
f876aa30-1953-46b8-bd1c-b834a8f233fb	20140930	1	900000000000207008	450985002	128348002
ca4136bf-11ac-4082-8a9a-1af227a4320d	20140930	1	900000000000207008	450985002	197938001
60f3895d-f255-4bb1-913b-16547253167f	20140930	1	900000000000207008	450985002	36989005
1f60a538-dbec-4bcb-a662-1b6b7f4a1b95	20140930	1	900000000000207008	450985002	31070006
af8b1997-b2dd-4955-820e-db956fb5e3e1	20140930	1	900000000000207008	450985002	278516003
eba0d8a8-b475-4a9a-a3a6-e1029e55ccfe	20140930	1	900000000000207008	450985002	72605008
e2b4ca96-b89a-448e-a125-2a4c580c3ce0	20140930	1	900000000000207008	450985002	83469008
9212f223-2a86-433c-ad07-24f30612fa70	20140930	1	900000000000207008	450985002	275496003
c4b31e43-0160-4fa2-8e30-ca812ce16c0a	20140930	1	900000000000207008	450985002	274718005
a7ad7b9e-cc04-4866-86e0-c5c020adb0f2	20140930	1	900000000000207008	450985002	191736004
6a0702fb-d234-45e4-bcae-2768f66db6d7	20140930	1	900000000000207008	450985002	95800001
73a29439-3585-4d76-a60c-a79dbe73603f	20140930	1	900000000000207008	450985002	10623005
6a6aa67c-df11-42d4-8600-1e823e380a8c	20140930	1	900000000000207008	450985002	24565001
fc550742-d869-48ae-85af-877132378d78	20140930	1	900000000000207008	450985002	254662007
25b88ed0-271f-4121-af35-100d6aa1ee96	20140930	1	900000000000207008	450985002	78048006
5bac0c9b-ebcd-47be-8b74-faa353b09871	20140930	1	900000000000207008	450985002	9468002
28a58fb4-eda4-4602-86c5-c156378b1456	20140930	1	900000000000207008	450985002	8217007
0718778f-e11c-4f13-8396-6db4119ee12b	20140930	1	900000000000207008	450985002	74715005
c2b34d55-a2bd-49d8-a111-41a4afe45e4c	20140930	1	900000000000207008	450985002	399072004
aed40318-a071-4b0d-b1c0-049d5afe5619	20140930	1	900000000000207008	450985002	31085000
36c4bd14-aa0d-4927-8fca-696f6bab9b6e	20140930	1	900000000000207008	450985002	40541001
62e871c6-a80b-42f4-a7f6-734b3cff9402	20140930	1	900000000000207008	450985002	60168000
4c9bdccc-2000-441e-81e2-37030b271336	20140930	1	900000000000207008	450985002	71938000
	20140930	1	900000000000207008	450982004	302369001
bd67167c-e8bc-46a5-85c8-d28c0850620b	20140930	1	900000000000207008	450985002	397513003
0917a609-4ffd-4ee4-ab1c-baa9595d5079	20140930	1	900000000000207008	450985002	266257000
82175c0b-eccf-4083-b458-6bb1cd485612	20140930	1	900000000000207008	450985002	68142008
3b4706fa-7d5e-4b85-90de-fb87e28cd732	20140930	1	900000000000207008	450985002	19429009
c1728c2d-8208-4ead-a4c0-75189fa27e06	20140930	1	900000000000207008	450985002	35999006
1f41bf8f-ab71-45d3-a98d-a50bd99c5923	20140930	1	900000000000207008	450985002	283734005
4bc2fd30-13c6-44ff-b621-80d80d675706	20140930	1	900000000000207008	450985002	105606008
40a2b5ce-3f88-458f-a58c-316cbbd5e92d	20140930	1	900000000000207008	450985002	191627008
e32bb3eb-f49a-4c27-a86f-b86320261e66	20140930	1	900000000000207008	450985002	12463005
f2085f82-b4d7-4b03-a2ac-8eb55d334db3	20140930	1	900000000000207008	450985002	79267007
14751658-eb43-46a2-8626-0494d80f5ac8	20140930	1	900000000000207008	450985002	418648005
6e951874-8ca9-40c1-9795-bb88b06ad6b5	20140930	1	900000000000207008	450985002	86981007
5bb9ad57-adee-4350-90dc-77b43c633951	20140930	1	900000000000207008	450985002	284196006
a49a0065-0658-45d3-861e-e523b53a106e	20140930	1	900000000000207008	450985002	11851006
fdea05ac-a660-4a83-993b-64c07a7f5267	20140930	1	900000000000207008	450985002	301061006
39aad01f-1c9c-4178-9254-006650a52ed9	20140930	1	900000000000207008	450985002	191268006
f2ab1889-5f2b-4cce-8d93-d78092e87eb8	20140930	1	900000000000207008	450985002	118623005
64872e11-6814-487d-b4d1-b0f27f388f2a	20140930	1	900000000000207008	450985002	65508009
51b662cd-d683-451c-b51b-43850c8c1046	20140930	1	900000000000207008	450985002	93478000
13063709-862a-4cac-b744-bc4b1cffcd27	20140930	1	900000000000207008	450985002	402290005
f9a3aa9a-9d59-4971-8352-7cd739272cd7	20140930	1	900000000000207008	450985002	70092007
20f536dc-e555-47fc-9212-452cf50c1086	20140930	1	900000000000207008	450985002	37869000
8205b086-5256-4cfa-8891-ec7004b2c7c0	20140930	1	900000000000207008	450985002	162218007
f672a8ec-d5bb-472a-84ff-49cddd6401ab	20140930	1	900000000000207008	450985002	201294000
60238ab9-daa1-430b-a938-355c520d28f2	20140930	1	900000000000207008	450985002	266474003
6ffde066-7d30-43c8-b5aa-6cb714d88442	20140930	1	900000000000207008	450985002	390951007
b5097a56-ab2e-409d-930e-199c633be06c	20140930	1	900000000000207008	450985002	29740003
b662fb08-5919-478d-9f3e-1787005cb833	20140930	1	900000000000207008	450985002	64531003
86cf581a-1feb-47b1-b905-35505e996eef	20140930	1	900000000000207008	450985002	24864009
24ad4009-6a59-4e69-82a1-d5d34d8f1883	20140930	1	900000000000207008	450985002	50063009
2b7b7bc8-3850-4f58-9909-0a371e691252	20140930	1	900000000000207008	450985002	31822004
905d6e7c-14a8-4de2-b70e-b8e0fdeb12db	20140930	1	900000000000207008	450985002	192119003
ac117ced-43db-4994-a198-d64ab0e60c04	20140930	1	900000000000207008	450985002	72274001
472f28bc-35cd-461b-8937-891f489a8442	20140930	1	900000000000207008	450985002	82525005
78042f11-baaa-473f-a05d-6d6bd313c5e3	20140930	1	900000000000207008	450985002	111266001
2e77b36c-986e-4cd3-9879-7d25454131f8	20140930	1	900000000000207008	450985002	15555002
834581a2-6d14-4b00-8e8a-1c3e9a8e9b7b	20140930	1	900000000000207008	450985002	54840006
01b8af9a-f87a-48ce-9d5c-be73c22e1c46	20140930	1	900000000000207008	450985002	191983006
a129e974-27e2-4142-b552-2054ed6fba51	20140930	1	900000000000207008	450985002	302835009
52ce3e99-9b78-4fc1-96fd-0c8cdae24d89	20140930	1	900000000000207008	450985002	427578006
f70f2b62-ed5d-41b3-9aa3-9637f57293b0	20140930	1	900000000000207008	450985002	239987006
4faba584-250e-46de-8c3d-3a8a0e0b8345	20140930	1	900000000000207008	450985002	405737000
fb1d4aeb-3141-43da-a1c8-b378c6119aa1	20140930	1	900000000000207008	450985002	19362000
ffd644d1-9df9-4f74-bef2-997072f6f576	20140930	1	900000000000207008	450985002	1482004
26260ff6-b6a6-463c-8bd2-0ca94730885e	20140930	1	900000000000207008	450985002	95453001
ccfb35a2-592e-47c8-96c1-40378127e913	20140930	1	900000000000207008	450985002	43100002
7841b332-db8c-4c45-858b-e9d35e685c9c	20140930	1	900000000000207008	450985002	10227000
107f643c-14d4-4287-b3ed-47a002c845a7	20140930	1	900000000000207008	450985002	2904007
6d1d886e-d2be-4eda-8d38-b7bd32ae1f2e	20140930	1	900000000000207008	450985002	64613007
903b542e-2ebf-4c87-978e-c831ef66feda	20140930	1	900000000000207008	450985002	372143007
823858ea-4ae2-40ac-82a3-463a62852d69	20140930	1	900000000000207008	450985002	39839004
15f0583a-43bf-482b-8cd6-03d38c70a980	20140930	1	900000000000207008	450985002	269183000
