id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget
6ae7a9fb-794c-5d80-9a75-fee5a58ee450	20140109	1	900000000000207008	900000000000498005	302827006	R-0000D
03d21771-f035-5de9-88b8-f24ccb0cd7fd	20140113	1	900000000000207008	900000000000498005	53720002	P8-30680
cc4eaa78-1406-56b2-a3a4-4799a6ef305c	20140113	1	900000000000207008	900000000000498005	53897000	P8-30400
8f93b7ed-00ef-5442-a601-ba3e09d2bacf	20140113	1	900000000000207008	900000000000498005	75131001	P8-30780
5a1eaa1a-8503-5048-8573-ebd807a58a33	20140117	1	900000000000207008	900000000000498005	310044006	P0-00701
e5766456-e0b5-56f7-8e90-6f991463552b	20140128	1	900000000000207008	900000000000498005	204764006	D4-5611B
657b0cf5-9f10-5585-871c-e49420d2945b	20140103	1	900000000000207008	900000000000498005	700066002	R-FB636
a0e8c4a7-8db7-5994-a7ed-07403a0d8134	20140103	1	900000000000207008	900000000000498005	700067006	R-FB637
ef9f52f5-2de3-5a6f-9edc-c81f395a10be	20140108	1	900000000000207008	900000000000498005	700068001	R-FB638
0a58c4cc-8122-5e2d-88c0-f0477786cf97	20140108	1	900000000000207008	900000000000498005	700069009	R-FB639
34d3e753-01d7-5e93-a7e5-d97baf1991f2	20140108	1	900000000000207008	900000000000498005	700070005	R-FB63A
8bc83f88-8b16-591b-838f-870a5010fb8b	20140108	1	900000000000207008	900000000000498005	700071009	R-FB63B
e6895709-0503-59d5-a389-5e2744d0c306	20140108	1	900000000000207008	900000000000498005	700072002	R-FB63C
ac78303a-4b0d-56ca-a000-7ee16860767a	20140108	1	900000000000207008	900000000000498005	700073007	R-FB63D
31d0d51d-15a0-5d55-bb3b-cdfcb4852531	20140108	1	900000000000207008	900000000000498005	700074001	R-FB63E
12b1898f-2392-52f9-b49d-6c71db12b83a	20140108	1	900000000000207008	900000000000498005	700075000	R-FB63F
c144cc55-aa51-57d9-b94e-829c39e70c3d	20140108	1	900000000000207008	900000000000498005	700076004	R-FB640
4030c4ec-2bc9-5244-856e-83a70351d243	20140108	1	900000000000207008	900000000000498005	700077008	R-FB641
9f7bd861-e29f-5460-a3dd-e7078b1af1b6	20140109	1	900000000000207008	900000000000498005	700078003	R-FB642
8436213f-64f9-51aa-8647-35bd722c192e	20140109	1	900000000000207008	900000000000498005	700079006	R-FB643
979a57b0-0ef1-5bf8-85c9-e735193ad53e	20140109	1	900000000000207008	900000000000498005	700080009	R-FB644
9d5f7657-38e6-58b6-9aaa-d0b5b29f15d9	20140109	1	900000000000207008	900000000000498005	700081008	R-FB645
c2f6ba5e-15e5-515e-97be-e8c7fe17ba1a	20140109	1	900000000000207008	900000000000498005	700082001	R-FB646
b0bbefe9-ac9d-5843-a981-926fd74793c1	20140109	1	900000000000207008	900000000000498005	700083006	R-FB647
2d3b3cae-d847-580d-bd32-4970871fd7f2	20140109	1	900000000000207008	900000000000498005	700084000	R-FB648
ce9961f4-bc93-5dc1-9417-98643ccc2e0f	20140109	1	900000000000207008	900000000000498005	700085004	R-FB649
03fe090d-d331-588c-985f-bd677d4579f9	20140109	1	900000000000207008	900000000000498005	700086003	R-FB64A
f1f7e385-33fc-552b-99b8-21d03619bb26	20140109	1	900000000000207008	900000000000498005	700087007	R-FB64B
1ab66431-5f94-5434-8ba6-236baee5fb18	20140109	1	900000000000207008	900000000000498005	700088002	R-FB64C
0ca05152-ae3e-5bd7-8f8c-44a6f435d142	20140109	1	900000000000207008	900000000000498005	700089005	R-FB64D
8fd9cde6-162e-5d2b-95f4-a22f768ae580	20140109	1	900000000000207008	900000000000498005	700090001	R-FB64E
17fbd2c3-5c43-5f4f-a22e-f98fcbc3a98e	20140109	1	900000000000207008	900000000000498005	700091002	R-FB64F
856c4ce5-75db-5c60-8a3c-685ee80655ed	20140109	1	900000000000207008	900000000000498005	700092009	R-FB650
4e7cc2c5-6de6-5b42-adc6-3fccd45cb6dd	20140109	1	900000000000207008	900000000000498005	700093004	R-FB651
d7f4b192-e2f2-5673-8604-60a0d031e44f	20140109	1	900000000000207008	900000000000498005	700094005	R-FB652
7a4ac1f3-759e-5a23-a5f6-3f5423864e26	20140109	1	900000000000207008	900000000000498005	700095006	R-FB653
c2a4d2d4-70bd-50de-8af9-1f7f690f2e27	20140109	1	900000000000207008	900000000000498005	700096007	R-FB654
3bd805c0-c790-50e6-8f3c-d7e694cde52a	20140109	1	900000000000207008	900000000000498005	700097003	R-FB655
7c240748-3bd8-59ba-a2a6-3f49327426de	20140109	1	900000000000207008	900000000000498005	295131000119103	null
d139925d-1637-5e33-95fa-9dd4491cce5a	20140109	1	900000000000207008	900000000000498005	3961000119101	null
899e76a5-ce76-5c97-8077-893ac2f89353	20140110	1	900000000000207008	900000000000498005	700098008	R-FB656
6c81c232-997d-5d30-9967-ae9c58a21d5b	20140110	1	900000000000207008	900000000000498005	700099000	R-FB657
03be10d2-159d-54cb-91ed-3077f84315e3	20140110	1	900000000000207008	900000000000498005	700100008	R-FB658
b0d1f547-8e28-5bb8-9918-4a47550f35e3	20140110	1	900000000000207008	900000000000498005	700101007	R-FB659
df399693-e622-5477-b656-054adf040122	20140110	1	900000000000207008	900000000000498005	700102000	R-FB65A
0212699a-42c6-5567-8474-3b01e5cae7aa	20140110	1	900000000000207008	900000000000498005	700103005	R-FB65B
c9b9271b-2eeb-5fa9-8023-ff3e45bde68c	20140110	1	900000000000207008	900000000000498005	700104004	R-FB65C
9a37a18c-5d38-53a8-8e03-3efc8be5ce36	20140110	1	900000000000207008	900000000000498005	700105003	R-FB65D
74fa99da-3fbd-57e0-89cb-0d78d8144e3f	20140110	1	900000000000207008	900000000000498005	700106002	R-FB65E
6485e326-d74b-5bf0-b3c6-cb4d810127f4	20140110	1	900000000000207008	900000000000498005	700107006	R-FB65F
d48fe81c-89ba-5806-aafe-559942934dce	20140110	1	900000000000207008	900000000000498005	700108001	R-FB660
c54869a4-2fe4-536f-868a-ab1428ded969	20140110	1	900000000000207008	900000000000498005	700109009	R-FB661
993b517a-a695-52ea-8fdf-0d58a4934147	20140110	1	900000000000207008	900000000000498005	700110004	R-FB662
c5f057e2-323b-5de8-81ec-8e4062c8a78c	20140110	1	900000000000207008	900000000000498005	700111000	R-FB663
7eb7c0d6-843c-5aaa-b402-666f9d8541f5	20140110	1	900000000000207008	900000000000498005	700112007	R-FB664
43d616fa-cba5-531b-8ab4-66ddc4d5fa83	20140110	1	900000000000207008	900000000000498005	166631000119101	null
ce44233b-7e4f-52ef-969e-a9e9ba54d59a	20140110	1	900000000000207008	900000000000498005	700113002	R-FB665
50339d8c-6024-5b54-9180-2c079f372f5e	20140113	1	900000000000207008	900000000000498005	700114008	R-FB666
39b95868-12e2-5aa4-b5e2-83662a560801	20140113	1	900000000000207008	900000000000498005	700115009	R-FB667
b2222238-3ecf-5f2a-922d-6f097e2bb90b	20140113	1	900000000000207008	900000000000498005	700116005	R-FB668
6ae65a3a-9bbc-5605-863c-4ee83217324f	20140113	1	900000000000207008	900000000000498005	700117001	R-FB669
3df23381-3282-57a2-8086-c40c5dd5eedd	20140113	1	900000000000207008	900000000000498005	700118006	R-FB66A
b791ee31-0867-59c2-b870-2a804d5891eb	20140113	1	900000000000207008	900000000000498005	700119003	R-FB66B
013fcff5-6280-592f-9d78-4b983b675ae2	20140113	1	900000000000207008	900000000000498005	700120009	R-FB66C
e64c2df5-d6a0-51cb-a09a-534934d78474	20140113	1	900000000000207008	900000000000498005	700121008	R-FB66D
38338282-2b2d-58ff-97ed-e178d7eafbe1	20140113	1	900000000000207008	900000000000498005	700122001	R-FB66E
8f31d9f2-0cb2-5ad1-a295-c296e18965a1	20140113	1	900000000000207008	900000000000498005	700123006	R-FB66F
66de2059-9f07-548e-8ad6-ed08ae859759	20140113	1	900000000000207008	900000000000498005	700124000	R-FB670
c79549dd-195a-5071-a334-f2d5ff2b7188	20140113	1	900000000000207008	900000000000498005	700125004	R-FB671
aaaae6e1-0d2e-5d08-8ecc-3a0b8b03ea69	20140113	1	900000000000207008	900000000000498005	700126003	R-FB672
d6d602d3-3aa6-5dd2-96d6-1d0efa29afb7	20140113	1	900000000000207008	900000000000498005	700127007	R-FB673
04c85cad-b9e3-536d-a74e-554a09ae4a2c	20140113	1	900000000000207008	900000000000498005	700128002	R-FB674
528b8cba-a726-58aa-94ee-a2a43950b676	20140113	1	900000000000207008	900000000000498005	700129005	R-FB675
664646a6-df81-5bff-8dcb-e2d326ae120d	20140113	1	900000000000207008	900000000000498005	700130000	R-FB676
7f5b651a-afa7-566f-9ca1-248e45a6f195	20140113	1	900000000000207008	900000000000498005	700131001	R-FB677
8c30d039-ecb4-5d5c-98e3-11801d79a2a9	20140113	1	900000000000207008	900000000000498005	700132008	R-FB678
fd22009b-28da-5421-be17-b68a40f74509	20140113	1	900000000000207008	900000000000498005	700133003	R-FB679
0931fd2d-4673-53d3-a685-56cbf8c8c047	20140113	1	900000000000207008	900000000000498005	700134009	R-FB67A
c149a97e-5d9c-583b-9edc-11fe5cc93e85	20140113	1	900000000000207008	900000000000498005	700135005	R-FB67B
62bf8430-1f0c-558e-b22b-7137613f68aa	20140113	1	900000000000207008	900000000000498005	700136006	R-FB67C
27f25981-b19d-5a00-8e66-f7cdd02234d9	20140113	1	900000000000207008	900000000000498005	700137002	R-FB67D
1692faca-8b3b-5260-9d7c-bf386829ae31	20140113	1	900000000000207008	900000000000498005	700138007	R-FB67E
8739f283-32c3-5255-93e1-e2011dfe1521	20140113	1	900000000000207008	900000000000498005	700139004	R-FB67F
33995493-2afe-5e62-b19b-534b758d24e4	20140113	1	900000000000207008	900000000000498005	700140002	R-FB680
7c91d0e5-a5b7-5126-a82e-5447a36512aa	20140113	1	900000000000207008	900000000000498005	700141003	R-FB681
a3143beb-4008-51f6-b114-97273c9b5caa	20140113	1	900000000000207008	900000000000498005	700142005	R-FB682
3fba158c-b8d2-5eb0-96b3-f6515c46f1aa	20140113	1	900000000000207008	900000000000498005	700143000	R-FB683
28c3324a-634c-50fd-825c-d95001027e42	20140113	1	900000000000207008	900000000000498005	700144006	R-FB684
9e01677a-9ced-5937-bbab-87e5f48138a5	20140113	1	900000000000207008	900000000000498005	700145007	R-FB685
08a54f33-bbc8-5007-aec9-11bb1887e8b9	20140113	1	900000000000207008	900000000000498005	295041000119108	null
89dda5ed-f1df-5c1a-a522-054f778836d6	20140113	1	900000000000207008	900000000000498005	295051000119105	null
c92bd472-8e10-56cf-8f68-6f187ca44a84	20140113	1	900000000000207008	900000000000498005	700146008	R-FB686
e2ee0c33-1355-515c-95e4-10e5aa7d8d67	20140113	1	900000000000207008	900000000000498005	700147004	R-FB687
def8fbe9-3596-5bc8-8743-e5293174678c	20140113	1	900000000000207008	900000000000498005	700148009	R-FB688
d44e2447-9210-5f9a-877f-5980af9565ef	20140113	1	900000000000207008	900000000000498005	700149001	R-FB689
71e799d9-d049-59b0-99e1-8f570f34fa88	20140113	1	900000000000207008	900000000000498005	139471000119103	null
d31b949f-7e62-5983-80f4-5e28221eb611	20140113	1	900000000000207008	900000000000498005	139501000119109	null
e4c55b91-c663-5684-b4c7-cd3782637812	20140113	1	900000000000207008	900000000000498005	139451000119107	null
bf54fba4-5091-5404-80f7-7f9961c36bf4	20140113	1	900000000000207008	900000000000498005	139481000119100	null
067e660a-6e56-5197-b462-5cdb46e42e95	20140113	1	900000000000207008	900000000000498005	72791000119108	null
a0b54fab-d0c8-57c9-95e4-22c029139077	20140113	1	900000000000207008	900000000000498005	28221000119103	null
d02875c5-0c32-566f-bd8a-ed6edcd654e2	20140113	1	900000000000207008	900000000000498005	700150001	R-FB68A
22ab4499-0126-59a9-8834-134e0f7a9a41	20140114	1	900000000000207008	900000000000498005	700151002	R-FB68B
91641a0d-aeba-5b3a-9f9d-b4e5bac0c361	20140114	1	900000000000207008	900000000000498005	700152009	R-FB68C
309556af-3283-5625-acfa-696a0c0ace7b	20140114	1	900000000000207008	900000000000498005	700153004	R-FB68D
71c390de-1cf9-51d4-aeee-3083f6cdef71	20140114	1	900000000000207008	900000000000498005	700154005	R-FB68E
35560260-8f8d-5fd0-a585-f0ddab8f48a6	20140114	1	900000000000207008	900000000000498005	700155006	R-FB68F
0eb1a35a-0d09-5b24-9282-6eea8e3a57d4	20140114	1	900000000000207008	900000000000498005	700156007	R-FB690
9a7e4166-7e2f-52cd-8dfc-2860478c86e4	20140114	1	900000000000207008	900000000000498005	700157003	R-FB691
3bc3b180-2f2a-5b43-85e4-2e1bdd005154	20140114	1	900000000000207008	900000000000498005	700158008	R-FB692
da644842-997f-5db3-a36a-9859cc3c1067	20140114	1	900000000000207008	900000000000498005	700159000	R-FB693
5948e375-55d6-5aec-8655-188b67ed1827	20140114	1	900000000000207008	900000000000498005	700160005	R-FB694
5088a0ff-afbf-5e0f-93f3-28344f534560	20140114	1	900000000000207008	900000000000498005	700161009	R-FB695
19e8dec5-ff76-59de-9d94-b0d8cd81fdbc	20140114	1	900000000000207008	900000000000498005	700162002	R-FB696
3aacdd6a-4841-5b01-b7d3-990e017f1ae3	20140114	1	900000000000207008	900000000000498005	700163007	R-FB697
f6c2faa0-900b-5725-9f02-416c04157a38	20140114	1	900000000000207008	900000000000498005	700164001	R-FB698
ff70d39c-57fd-57dd-8a50-d56d51c60764	20140114	1	900000000000207008	900000000000498005	700165000	R-FB699
ab964585-f7d7-53df-a230-dc525ac80f51	20140114	1	900000000000207008	900000000000498005	700166004	R-FB69A
2ac057ce-b8a8-52ab-a525-c12a310cef0e	20140114	1	900000000000207008	900000000000498005	700167008	R-FB69B
71f0d146-cd3e-5fe1-932e-8cca5039902f	20140114	1	900000000000207008	900000000000498005	700168003	R-FB69C
1e0efa20-a753-524c-adc0-8884e2e788ef	20140114	1	900000000000207008	900000000000498005	700169006	R-FB69D
117e3189-93ed-5ac8-be63-1ada058e00ff	20140114	1	900000000000207008	900000000000498005	700170007	R-FB69E
bc72fd1e-6bfd-58a3-b7a3-8e45c147b1ba	20140114	1	900000000000207008	900000000000498005	700171006	R-FB69F
aa9d3084-86bd-508a-b47c-78c45d01cdef	20140114	1	900000000000207008	900000000000498005	700172004	R-FB6A0
e73a2a21-b515-5fad-8935-7c036aa06b29	20140114	1	900000000000207008	900000000000498005	700173009	R-FB6A1
369ec6d8-00a6-5e17-8c6e-55a7740c6dc8	20140114	1	900000000000207008	900000000000498005	700174003	R-FB6A2
2f014909-cecb-5100-88ba-67f429a799a6	20140114	1	900000000000207008	900000000000498005	700175002	R-FB6A3
f0de1546-15e7-5799-89e6-e5dd0ca1d6eb	20140114	1	900000000000207008	900000000000498005	700176001	R-FB6A4
dabce582-0d64-5dc7-b4af-d4c262db026a	20140114	1	900000000000207008	900000000000498005	700177005	R-FB6A5
2bcfc249-50f3-5909-b81b-4dbc618d20e0	20140114	1	900000000000207008	900000000000498005	700178000	R-FB6A6
daac7712-816f-560a-bfa1-56b8b0dd5acb	20140114	1	900000000000207008	900000000000498005	700179008	R-FB6A7
4deba329-a579-588b-9564-fb2a6d738292	20140114	1	900000000000207008	900000000000498005	700180006	R-FB6A8
0a05143a-2512-590e-a05d-c757e3353eeb	20140114	1	900000000000207008	900000000000498005	700181005	R-FB6A9
d99a8b7e-6878-5b9b-a2df-ed0156499e66	20140114	1	900000000000207008	900000000000498005	700182003	R-FB6AA
049552b6-ce22-5457-b96b-7eccd7fbf015	20140114	1	900000000000207008	900000000000498005	700183008	R-FB6AB
6474510b-8ce2-5e57-a16a-ce13ba41e1dd	20140114	1	900000000000207008	900000000000498005	700184002	R-FB6AC
2428027e-ca07-5e40-8069-84726e03964a	20140114	1	900000000000207008	900000000000498005	700185001	R-FB6AD
e52576b8-9847-5947-9f1a-036f16e1eb45	20140114	1	900000000000207008	900000000000498005	700186000	R-FB6AE
56ef0dbc-25d1-57c5-a428-a37af0c43ada	20140114	1	900000000000207008	900000000000498005	700187009	R-FB6AF
862b22c6-ad5c-53ed-ac56-c145cbb42fb8	20140114	1	900000000000207008	900000000000498005	700188004	R-FB6B0
8c769756-d0c8-5bef-bae0-784bbeb26721	20140114	1	900000000000207008	900000000000498005	700189007	R-FB6B1
e5b2f4fa-ac45-5209-ae8c-610988bac446	20140114	1	900000000000207008	900000000000498005	700190003	R-FB6B2
b9d2b0e6-10b6-5923-aced-ba722f3e20b2	20140114	1	900000000000207008	900000000000498005	700191004	R-FB6B3
875f4961-a10a-5a9d-80f1-5a70ca1deade	20140114	1	900000000000207008	900000000000498005	700192006	R-FB6B4
31397659-5858-5055-ae33-d3453315412a	20140114	1	900000000000207008	900000000000498005	700193001	R-FB6B5
0e9fa4c6-ae2f-528f-b0e2-e31a474b8220	20140114	1	900000000000207008	900000000000498005	700194007	R-FB6B6
8dc635c2-d8fc-5f3b-8a17-71ad0cef9fce	20140114	1	900000000000207008	900000000000498005	700195008	R-FB6B7
fbc9e266-0da9-54a2-a90e-1cea737ae526	20140115	1	900000000000207008	900000000000498005	700196009	R-FB6B8
b3f9eda5-9666-53d2-8e8d-7025d322598d	20140115	1	900000000000207008	900000000000498005	700197000	R-FB6B9
aa2d75f5-d39a-52a5-b4aa-295697a4e1cd	20140115	1	900000000000207008	900000000000498005	700198005	R-FB6BA
b30ddcb2-cfe7-5037-8c44-11fb5e03e614	20140115	1	900000000000207008	900000000000498005	700199002	R-FB6BB
0da058a6-3bb5-521c-a948-03af2e9026f9	20140115	1	900000000000207008	900000000000498005	700200004	R-FB6BC
f78bc024-0e5f-5eef-8d7e-2126fd82cfa5	20140115	1	900000000000207008	900000000000498005	700201000	R-FB6BD
1c468bea-d450-5f70-a50a-ed9e72c0e95e	20140115	1	900000000000207008	900000000000498005	700202007	R-FB6BE
4b75306d-3127-5699-a47b-8f5acb5961e5	20140115	1	900000000000207008	900000000000498005	700203002	R-FB6BF
e4bc1b3c-a4ea-53da-87bb-c3cc6173fb92	20140115	1	900000000000207008	900000000000498005	700204008	R-FB6C0
a0d35f10-d9dd-5ad8-a435-32010ae71861	20140115	1	900000000000207008	900000000000498005	700205009	R-FB6C1
6920a9ae-d81d-5ce9-88b2-f374ddda773a	20140115	1	900000000000207008	900000000000498005	700206005	R-FB6C2
24ac4c0d-d8e7-5072-9fbe-e5d33c8e4a8c	20140115	1	900000000000207008	900000000000498005	700207001	R-FB6C3
51afd7a4-c707-5fd3-8a82-34c5cc35215c	20140115	1	900000000000207008	900000000000498005	700208006	R-FB6C4
a5611967-fabc-5ec4-a613-a0385a939033	20140115	1	900000000000207008	900000000000498005	700209003	R-FB6C5
bf2d9932-c1c2-584d-9024-12957103bc72	20140115	1	900000000000207008	900000000000498005	700210008	R-FB6C6
e154064f-72b1-58c6-bc85-a2824789fc7a	20140115	1	900000000000207008	900000000000498005	700211007	R-FB6C7
ec0e62de-672c-5c52-aa5b-98b40118df5e	20140115	1	900000000000207008	900000000000498005	700212000	R-FB6C8
bd272701-30af-57fc-b506-42321f290c83	20140115	1	900000000000207008	900000000000498005	700213005	R-FB6C9
601af322-3779-5dec-aeae-d0039bf853c2	20140115	1	900000000000207008	900000000000498005	700214004	R-FB6CA
e1d37166-c592-5db7-95bc-bfab40054e98	20140115	1	900000000000207008	900000000000498005	700215003	R-FB6CB
22711853-cb10-5942-9675-cd6b28ce25d2	20140115	1	900000000000207008	900000000000498005	700216002	R-FB6CC
86ff104e-f0d2-5dbf-80c5-92d5dadf9501	20140115	1	900000000000207008	900000000000498005	700217006	R-FB6CD
4791ba17-bdf2-5d85-bda8-db929f546da4	20140115	1	900000000000207008	900000000000498005	700218001	R-FB6CE
e1f97230-734e-5c61-8475-d50673fde2d3	20140115	1	900000000000207008	900000000000498005	700219009	R-FB6CF
f2ca8373-4e75-5b8e-a57c-b573cf40ed8a	20140115	1	900000000000207008	900000000000498005	700220003	R-FB6D0
f6fd3ac0-f1fe-5b29-9ff1-e1f64ffea4f8	20140116	1	900000000000207008	900000000000498005	700221004	R-FB6D1
26eb7c91-d9aa-5d63-8c9b-54b7ff8b0eae	20140116	1	900000000000207008	900000000000498005	700222006	R-FB6D2
6bf0326c-eaf9-571a-8c79-ddb970b37aa7	20140116	1	900000000000207008	900000000000498005	700223001	R-FB6D3
0e53a500-3c02-5b8a-b399-39545c491753	20140116	1	900000000000207008	900000000000498005	700224007	R-FB6D4
b2832752-57c2-52b4-8de3-6c3be477e3a8	20140116	1	900000000000207008	900000000000498005	700225008	R-FB6D5
34f103d3-ff0a-5eb3-9b45-c85c0e58790b	20140116	1	900000000000207008	900000000000498005	700226009	R-FB6D6
80fd4aea-346f-52dc-a6b5-cc793e8ca369	20140116	1	900000000000207008	900000000000498005	700227000	R-FB6D7
4768441d-58c7-500d-8301-bb0671740d04	20140116	1	900000000000207008	900000000000498005	700228005	R-FB6D8
bfa0b010-6db4-5fcc-81a4-c665b54aad55	20140116	1	900000000000207008	900000000000498005	700229002	R-FB6D9
3f2ebfa2-d918-5cf8-8f80-2bbdcc5b765f	20140116	1	900000000000207008	900000000000498005	700230007	R-FB6DA
ee24981f-8250-5cea-8f51-640d6da01fcb	20140116	1	900000000000207008	900000000000498005	700231006	R-FB6DB
79f6e28f-b4c4-57ed-861b-81655939bd86	20140116	1	900000000000207008	900000000000498005	700232004	R-FB6DC
2feac9c6-b5c0-5de2-ac80-c32618643343	20140116	1	900000000000207008	900000000000498005	700233009	R-FB6DD
905e81f7-7dbc-531d-8f9e-7c2d34ed0b4b	20140116	1	900000000000207008	900000000000498005	700234003	R-FB6DE
353f3711-9e80-5352-ad92-a9f91019de0e	20140117	1	900000000000207008	900000000000498005	700235002	R-FB6DF
6b499cef-c028-57a2-bb79-76a53bf565d8	20140117	1	900000000000207008	900000000000498005	700236001	R-FB6E0
deaa642e-43a2-520b-9e0f-4e0a7a317f81	20140117	1	900000000000207008	900000000000498005	700237005	R-FB6E1
86c8ca5f-b94e-52db-9e4d-7fd5c6c43ff7	20140117	1	900000000000207008	900000000000498005	700238000	R-FB6E2
dd6a501e-070e-5938-bd53-946642213404	20140117	1	900000000000207008	900000000000498005	700239008	R-FB6E3
7c89bd84-5d92-5d83-a9b2-19863a3169fd	20140117	1	900000000000207008	900000000000498005	700240005	R-FB6E4
897536be-8015-5f98-b9f9-1109a1bfca64	20140117	1	900000000000207008	900000000000498005	700241009	R-FB6E5
863199b8-b6ec-5ee5-b3f8-f2f8c048309b	20140117	1	900000000000207008	900000000000498005	700242002	R-FB6E6
629e6ec1-a7d6-59ba-b1e7-5d29889179d1	20140117	1	900000000000207008	900000000000498005	108761000119101	null
295e5da8-8e41-5256-98f6-4b6590b11bd1	20140117	1	900000000000207008	900000000000498005	700243007	R-FB6E7
051b6ed2-661e-5b5a-8e62-7f342d37a5f4	20140117	1	900000000000207008	900000000000498005	700244001	R-FB6E8
b78535f9-d273-579d-aebe-455e80b1a7dc	20140117	1	900000000000207008	900000000000498005	700245000	R-FB6E9
2755a2a7-1154-502e-bf2b-c5d5ef1a0398	20140117	1	900000000000207008	900000000000498005	700246004	R-FB6EA
e022f972-7247-5e04-b1a2-fe7ad6b4bf8f	20140117	1	900000000000207008	900000000000498005	295091000119100	null
a77465e4-bb8a-565a-87d4-d898099e9d2c	20140117	1	900000000000207008	900000000000498005	700247008	R-FB6EB
2c7311db-4cd5-5ac0-ac24-b4dd4a3b0b4b	20140117	1	900000000000207008	900000000000498005	700248003	R-FB6EC
6ab4b5b2-6256-57cc-9ba1-b551eb6782bc	20140125	1	900000000000207008	900000000000498005	700249006	R-FB6ED
5ca39283-36d9-5a2e-ba0c-fd7f4bd69409	20140125	1	900000000000207008	900000000000498005	700250006	R-FB6EE
ecea6980-f179-555c-8fac-e8d1031add47	20140125	1	900000000000207008	900000000000498005	700251005	R-FB6EF
510e4c95-cf4b-5e3c-9fc8-9684bf520960	20140125	1	900000000000207008	900000000000498005	700252003	R-FB6F0
7d070c85-5a7e-5195-8a50-51297f5dd9b6	20140127	1	900000000000207008	900000000000498005	700253008	R-FB6F1
d004d7d5-edb0-50d8-a19b-a8ddf4693325	20140127	1	900000000000207008	900000000000498005	700254002	R-FB6F2
8d5944a0-b078-5518-b3ec-de804fa0a7d1	20140127	1	900000000000207008	900000000000498005	700255001	R-FB6F3
b65b4fab-dd7b-5636-bc4f-1765777eb0d9	20140128	1	900000000000207008	900000000000498005	700256000	R-FB6F4
53b209cf-e569-5c24-9324-8b80b4190655	20140128	1	900000000000207008	900000000000498005	700257009	R-FB6F5
a2d23a72-0f97-538f-b5f1-29d7aa4ef908	20140128	1	900000000000207008	900000000000498005	700258004	R-FB6F6
8d31ff6b-30cb-5cae-9376-f570d5022da4	20140129	1	900000000000207008	900000000000498005	700259007	R-FB6F7
212cae1f-ed3d-55a1-b271-dcf6f7aeb3e0	20140129	1	900000000000207008	900000000000498005	31181000119100	null
90ad98f2-6065-5b62-8a92-aad738f200db	20140129	1	900000000000207008	900000000000498005	124681000119104	null
0b4b65d6-e4b1-531e-8220-9ada5120e24e	20140129	1	900000000000207008	900000000000498005	700260002	R-FB6F8
