id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
4787975029	20140210	0	900000000000207008	198227006	609621000	0	116680003	900000000000011006	900000000000451002
4787978027	20140210	0	900000000000207008	198227006	289849003	0	116680003	900000000000011006	900000000000451002
e8949d2f-2d12-47a3-b9e9-22f7f610fe0e	20140210	1	900000000000207008	198227006	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
1654773022	20140210	0	900000000000207008	232171008	118691003	0	116680003	900000000000011006	900000000000451002
4787982025	20140210	0	900000000000207008	254898001	289849003	0	116680003	900000000000011006	900000000000451002
da486c90-24f3-4776-9f44-fde0a19ee3e7	20140210	1	900000000000207008	254898001	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
4738489025	20140210	0	900000000000207008	262621000	609621000	0	116680003	900000000000011006	900000000000451002
96f11131-2652-48f3-8ee5-2f42d77bdd04	20140210	1	900000000000207008	262621000	0539f2cb-a3b4-450a-ab82-9503d6ba8b85	0	116680003	900000000000011006	900000000000451002
1014944023	20140210	0	900000000000207008	288294007	59820001	0	363698007	900000000000011006	900000000000451002
2250113020	20140210	0	900000000000207008	403564004	402714001	0	116680003	900000000000011006	900000000000451002
5e5c277e-2376-4971-ba08-a3d9239e1a6e	20140210	1	900000000000207008	403564004	ff96c370-aafb-46fd-844c-f816f965367c	0	116680003	900000000000011006	900000000000451002
5ef61135-fc74-45df-9924-9dcdc20d911d	20140210	1	900000000000207008	403564004	312716006	0	363698007	900000000000011006	900000000000451002
3288870020	20140210	0	900000000000207008	232232001	4532008	1	116676008	900000000000011006	900000000000451002
3288871024	20140210	0	900000000000207008	232232001	28347008	1	363698007	900000000000011006	900000000000451002
8242a683-73af-4e6a-b97b-9b0a7e023837	20140210	1	900000000000207008	232232001	4532008	2	116676008	900000000000011006	900000000000451002
e641339d-f58e-4348-aa40-f787c1ceec26	20140210	1	900000000000207008	232232001	86409001	2	363698007	900000000000011006	900000000000451002
4787518026	20140210	0	900000000000207008	699836003	408766003	0	116680003	900000000000011006	900000000000451002
dd46888c-42ab-4a7d-b97d-2120541d34cf	20140210	1	900000000000207008	699836003	09bc270b-1c56-4f48-9a58-506b752150ac	0	116680003	900000000000011006	900000000000451002
4795871024	20140210	0	900000000000207008	59020000	609621000	0	116680003	900000000000011006	900000000000451002
4795873022	20140210	0	900000000000207008	59020000	289849003	0	116680003	900000000000011006	900000000000451002
389fd952-a00a-4474-a146-9882ecbf7e4b	20140210	1	900000000000207008	59020000	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
d85af183-25cf-4582-b392-b561e4202636	20140210	1	900000000000207008	402376005	0539f2cb-a3b4-450a-ab82-9503d6ba8b85	0	116680003	900000000000011006	900000000000451002
699283024	20140210	0	900000000000207008	12983003	59820001	0	363698007	900000000000011006	900000000000451002
4731280020	20140210	0	900000000000207008	402698005	121000119106	0	116680003	900000000000011006	900000000000451002
2565363027	20140210	0	900000000000207008	402698005	3135009	0	116680003	900000000000011006	900000000000451002
1f4bdcbe-aec8-44de-a0f7-9721b1d2b4a2	20140210	1	900000000000207008	402698005	43275000	0	116680003	900000000000011006	900000000000451002
4788024027	20140210	0	900000000000207008	276874005	289849003	0	116680003	900000000000011006	900000000000451002
c469c5db-4607-4295-ae3f-8dfe3ed595eb	20140210	1	900000000000207008	276874005	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
103538020	20140210	0	900000000000207008	283051009	210987008	0	116680003	900000000000011006	900000000000451002
793c0073-bfb1-4b84-88cc-b9d57268c544	20140210	1	900000000000207008	283051009	400012003	0	116680003	900000000000011006	900000000000451002
74810ba4-f056-4066-8be0-025751ef4eae	20140210	1	900000000000207008	283051009	262526004	0	116680003	900000000000011006	900000000000451002
74c59086-e890-4676-a083-af91d5470b86	20140210	1	900000000000207008	283051009	283049005	0	116680003	900000000000011006	900000000000451002
cdf29fcf-77e0-4979-ae13-ad07d7c05bfe	20140210	1	900000000000207008	283051009	400082007	0	116680003	900000000000011006	900000000000451002
3352627021	20140210	0	900000000000207008	232222008	28347008	1	363698007	900000000000011006	900000000000451002
3352626028	20140210	0	900000000000207008	232222008	4532008	1	116676008	900000000000011006	900000000000451002
20297ae1-81ea-41a3-879f-f24fef2abf40	20140210	1	900000000000207008	232222008	128937004	0	116680003	900000000000011006	900000000000451002
b2c45344-fff2-43ad-acd1-622f25d19929	20140210	1	900000000000207008	232222008	4532008	2	116676008	900000000000011006	900000000000451002
e64a46d2-2081-4452-931b-637277198336	20140210	1	900000000000207008	232222008	86409001	2	363698007	900000000000011006	900000000000451002
3413098026	20140210	0	900000000000207008	267665002	28347008	1	363698007	900000000000011006	900000000000451002
3467360022	20140210	0	900000000000207008	267665002	4532008	1	116676008	900000000000011006	900000000000451002
b9ce9d1b-40c3-4873-bbb8-127e03e4e86a	20140210	1	900000000000207008	267665002	4532008	2	116676008	900000000000011006	900000000000451002
3a876183-1403-4544-80a9-0b3df351f8b6	20140210	1	900000000000207008	267665002	86409001	2	363698007	900000000000011006	900000000000451002
1651982021	20140210	0	900000000000207008	194204009	95810005	0	116680003	900000000000011006	900000000000451002
1651983027	20140210	0	900000000000207008	194204009	71591001	0	116680003	900000000000011006	900000000000451002
2764313028	20140210	0	900000000000207008	194204009	277169005	0	116680003	900000000000011006	900000000000451002
fdc90319-b83e-454b-9cbf-b34e8b41dcd3	20140210	1	900000000000207008	194204009	95882006	0	116680003	900000000000011006	900000000000451002
1d3a32b6-093b-4ac9-8bda-e66075c540c3	20140210	1	900000000000207008	194204009	111181004	0	116680003	900000000000011006	900000000000451002
ba095d5b-80b9-47d1-bf9f-7f0d8e5ac99c	20140210	1	900000000000207008	194204009	86981007	0	116680003	900000000000011006	900000000000451002
e6af3810-5a91-4b16-80e3-90640428b4d4	20140210	1	900000000000207008	194204009	128936008	0	116680003	900000000000011006	900000000000451002
23649556-7763-4892-88eb-f5aa077d6859	20140210	1	900000000000207008	194204009	70759006	0	116680003	900000000000011006	900000000000451002
2553434028	20140210	0	900000000000207008	95806007	3135009	0	116680003	900000000000011006	900000000000451002
c32ca5d6-8425-4385-a24e-68d7b02ccbd7	20140210	1	900000000000207008	95806007	43275000	0	116680003	900000000000011006	900000000000451002
86223703-1b17-4144-b6c4-844700697cac	20140210	1	900000000000207008	95806007	363169009	0	116680003	900000000000011006	900000000000451002
b2e4027b-4d04-4167-8c52-1e1c125b00f4	20140210	1	900000000000207008	95806007	49130001	0	116680003	900000000000011006	900000000000451002
96785023	20140210	0	900000000000207008	278513006	267607008	0	116680003	900000000000011006	900000000000451002
604996028	20140210	0	900000000000207008	278513006	127954009	0	363698007	900000000000011006	900000000000451002
3019511021	20140210	0	900000000000207008	10993002	4442007	0	405814001	900000000000011006	900000000000451002
39655020	20140210	0	900000000000207008	10993002	53897000	0	116680003	900000000000011006	900000000000451002
56882020	20140210	0	900000000000207008	240093008	267607008	0	116680003	900000000000011006	900000000000451002
535492027	20140210	0	900000000000207008	240093008	127954009	0	363698007	900000000000011006	900000000000451002
750215022	20140210	0	900000000000207008	31327004	59820001	0	363698007	900000000000011006	900000000000451002
502742024	20140210	0	900000000000207008	232230009	28347008	2	363698007	900000000000011006	900000000000451002
3092024024	20140210	0	900000000000207008	232230009	23583003	2	116676008	900000000000011006	900000000000451002
db9c1ae7-7c78-459d-82a0-705b620b94ee	20140210	1	900000000000207008	232230009	128936008	0	116680003	900000000000011006	900000000000451002
9853d8e0-fad0-434b-814a-04cb4a6a42df	20140210	1	900000000000207008	232230009	23583003	3	116676008	900000000000011006	900000000000451002
93866e46-1192-4319-9c3b-adaf22cda072	20140210	1	900000000000207008	232230009	86409001	3	363698007	900000000000011006	900000000000451002
3298627024	20140210	0	900000000000207008	16681000	28347008	1	363698007	900000000000011006	900000000000451002
3298626026	20140210	0	900000000000207008	16681000	23583003	1	116676008	900000000000011006	900000000000451002
3217919023	20140210	0	900000000000207008	16681000	78048006	0	116680003	900000000000011006	900000000000451002
5df595a7-2bef-4aae-9aba-7fa4d21fecd0	20140210	1	900000000000207008	16681000	49883006	0	116680003	900000000000011006	900000000000451002
8ec0ae1a-f79e-4f18-af50-d9878abe5f5e	20140210	1	900000000000207008	16681000	23583003	2	116676008	900000000000011006	900000000000451002
ac88439a-3a83-4277-8fc9-a5e4a4a5d8c6	20140210	1	900000000000207008	16681000	86409001	2	363698007	900000000000011006	900000000000451002
4781877026	20140210	0	900000000000207008	283586003	283580009	0	116680003	900000000000011006	900000000000451002
220e4300-1884-43f9-b389-c078f0c991ad	20140210	1	900000000000207008	283586003	283585004	0	116680003	900000000000011006	900000000000451002
306a6ffb-1680-4afa-a678-aaf6712df3c8	20140210	1	900000000000207008	283586003	282774006	0	116680003	900000000000011006	900000000000451002
4788046024	20140210	0	900000000000207008	9742005	289849003	0	116680003	900000000000011006	900000000000451002
243cc451-c8d3-4a7d-8910-544662ed6ed4	20140210	1	900000000000207008	9742005	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
305084024	20140210	0	900000000000207008	94549007	94554003	0	116680003	900000000000011006	900000000000451002
7ab8fcb2-6209-499f-b387-b32c8b787002	20140210	1	900000000000207008	94549007	188454009	0	116680003	900000000000011006	900000000000451002
512892023	20140210	0	900000000000207008	234173007	59820001	0	363698007	900000000000011006	900000000000451002
3438250023	20140210	0	900000000000207008	302905001	4532008	1	116676008	900000000000011006	900000000000451002
3454309029	20140210	0	900000000000207008	302905001	28347008	1	363698007	900000000000011006	900000000000451002
19e79fb5-8034-440e-b5ef-51801b21c601	20140210	1	900000000000207008	302905001	4532008	2	116676008	900000000000011006	900000000000451002
032312c2-5601-4e52-bbb9-9599c84755d0	20140210	1	900000000000207008	302905001	86409001	2	363698007	900000000000011006	900000000000451002
741841020	20140210	0	900000000000207008	27942005	59820001	0	363698007	900000000000011006	900000000000451002
193447026	20140210	0	900000000000207008	27942005	27550009	0	116680003	900000000000011006	900000000000451002
193446024	20140210	0	900000000000207008	27942005	128487001	0	116680003	900000000000011006	900000000000451002
cd1b0318-d792-494d-a6ed-0addbb84e2ea	20140210	1	900000000000207008	27942005	2704003	0	116680003	900000000000011006	900000000000451002
5a5003da-68fd-460d-929c-43d992760f02	20140210	1	900000000000207008	445909003	0539f2cb-a3b4-450a-ab82-9503d6ba8b85	0	116680003	900000000000011006	900000000000451002
3298844021	20140210	0	900000000000207008	36292003	28347008	1	363698007	900000000000011006	900000000000451002
3298843026	20140210	0	900000000000207008	36292003	23583003	1	116676008	900000000000011006	900000000000451002
35ae0765-3b36-41fd-8d42-9c16c05d5ad1	20140210	1	900000000000207008	36292003	128937004	0	116680003	900000000000011006	900000000000451002
fcd1f302-4d78-46c9-92c2-a1f217282a15	20140210	1	900000000000207008	36292003	23583003	2	116676008	900000000000011006	900000000000451002
078c5247-18ae-4b80-8c80-604bed1587ee	20140210	1	900000000000207008	36292003	86409001	2	363698007	900000000000011006	900000000000451002
21470021	20140210	0	900000000000207008	198033005	238932004	0	116680003	900000000000011006	900000000000451002
fdcf2bdc-52fb-4f60-bfb2-a9c5145cb4d2	20140210	1	900000000000207008	198033005	ff96c370-aafb-46fd-844c-f816f965367c	0	116680003	900000000000011006	900000000000451002
4781902021	20140210	0	900000000000207008	283388003	30021000	3	363698007	900000000000011006	900000000000451002
4781901025	20140210	0	900000000000207008	283388003	35933005	3	116676008	900000000000011006	900000000000451002
def9d25e-1373-4a32-ba61-1c633f20f0fd	20140210	1	900000000000207008	110176000	48333001	2	116676008	900000000000011006	900000000000451002
2ed68ba6-b883-40e1-8dc8-4056499d1802	20140210	1	900000000000207008	110176000	89545001	2	363698007	900000000000011006	900000000000451002
879720029	20140210	0	900000000000207008	82338001	59820001	0	363698007	900000000000011006	900000000000451002
2841230022	20140210	0	900000000000207008	361206004	312122008	0	116680003	900000000000011006	900000000000451002
710050020	20140210	0	900000000000207008	361206004	59820001	0	363698007	900000000000011006	900000000000451002
3619597025	20140210	0	900000000000207008	188090007	443136000	0	116680003	900000000000011006	900000000000451002
41eb85c2-7ca0-427e-a729-8148f3e7aade	20140210	1	900000000000207008	188090007	372122006	0	116680003	900000000000011006	900000000000451002
3172594029	20140210	0	900000000000207008	277169005	3135009	0	116680003	900000000000011006	900000000000451002
779abcec-43fe-48c3-9c07-e1a2e9dcc862	20140210	1	900000000000207008	277169005	43275000	0	116680003	900000000000011006	900000000000451002
32b8eb4b-df15-431b-ab10-659460e8d5dc	20140210	1	900000000000207008	277169005	363169009	0	116680003	900000000000011006	900000000000451002
39087b6f-7148-4740-b452-788515ad72e4	20140210	1	900000000000207008	277169005	49130001	0	116680003	900000000000011006	900000000000451002
3391665024	20140210	0	900000000000207008	402911002	60944009	1	363698007	900000000000011006	900000000000451002
3391664023	20140210	0	900000000000207008	402911002	30285000	1	116676008	900000000000011006	900000000000451002
c142d417-3a6c-4c3c-8212-ba827f1fb239	20140210	1	900000000000207008	402911002	309090002	0	116680003	900000000000011006	900000000000451002
bfd4fb95-1450-4fc9-a57a-29ff020ba825	20140210	1	900000000000207008	402911002	403468003	0	116680003	900000000000011006	900000000000451002
c8f987e4-151e-45b7-90d0-d0926d07e3ae	20140210	1	900000000000207008	402911002	400155002	2	116676008	900000000000011006	900000000000451002
69a76ed9-1db7-49ab-9e18-c5fb66fb9387	20140210	1	900000000000207008	402911002	30285000	2	116676008	900000000000011006	900000000000451002
6ac12466-9de1-4ff3-b88e-af09d916a544	20140210	1	900000000000207008	402911002	35900000	2	363698007	900000000000011006	900000000000451002
3792702020	20140210	0	900000000000207008	225556000	446242003	0	116680003	900000000000011006	900000000000451002
4788069022	20140210	0	900000000000207008	399990001	289849003	0	116680003	900000000000011006	900000000000451002
4a97cbc9-8755-436c-9baf-1e5f3b8a66e0	20140210	1	900000000000207008	399990001	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
33064020	20140210	0	900000000000207008	224457004	224456008	0	116680003	900000000000011006	900000000000451002
8b9efa14-29b3-4922-9b54-4a27759462fb	20140210	1	900000000000207008	224457004	02ead264-2f38-4e96-8453-1ad279c2fbf1	0	116680003	900000000000011006	900000000000451002
2698111020	20140210	0	900000000000207008	87465003	118932009	0	116680003	900000000000011006	900000000000451002
290851024	20140210	0	900000000000207008	87465003	88562000	0	116680003	900000000000011006	900000000000451002
8f388b7c-8326-4726-902e-3b7b98a71c30	20140210	1	900000000000207008	87465003	295051000119105	0	116680003	900000000000011006	900000000000451002
2847627027	20140210	0	900000000000207008	371769008	312122008	0	116680003	900000000000011006	900000000000451002
1813235026	20140210	0	900000000000207008	371769008	59820001	0	363698007	900000000000011006	900000000000451002
477852020	20140210	0	900000000000207008	213256002	59820001	0	363698007	900000000000011006	900000000000451002
819252026	20140210	0	900000000000207008	58581001	59820001	0	363698007	900000000000011006	900000000000451002
ca1a664b-40e9-47aa-a211-494dcc7b755d	20140210	1	900000000000207008	204933003	0539f2cb-a3b4-450a-ab82-9503d6ba8b85	0	116680003	900000000000011006	900000000000451002
4788099029	20140210	0	900000000000207008	402707003	609621000	0	116680003	900000000000011006	900000000000451002
4788101020	20140210	0	900000000000207008	402707003	289849003	0	116680003	900000000000011006	900000000000451002
4feb82fc-f418-4376-baa8-1d41a5c95d30	20140210	1	900000000000207008	402707003	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
4787522020	20140210	0	900000000000207008	699837007	408766003	0	116680003	900000000000011006	900000000000451002
989d485c-1a5f-4b53-95fa-7e389e7e895f	20140210	1	900000000000207008	699837007	18198015-24f7-41dc-858a-3ec0e8e4a939	0	116680003	900000000000011006	900000000000451002
965508028	20140210	0	900000000000207008	200108009	59820001	0	363698007	900000000000011006	900000000000451002
330b9cad-0c5e-432a-a321-b69cfc67b149	20140210	1	900000000000207008	232225005	128936008	0	116680003	900000000000011006	900000000000451002
87849760-3680-4f24-a5e7-ffbc90ac2552	20140210	1	900000000000207008	232225005	23583003	2	116676008	900000000000011006	900000000000451002
35894d93-4afd-4871-9e75-e2897ac53894	20140210	1	900000000000207008	232225005	86409001	2	363698007	900000000000011006	900000000000451002
300790027	20140210	0	900000000000207008	92719006	92724009	0	116680003	900000000000011006	900000000000451002
d5e6ae77-8daa-4f68-8205-62d649c5237e	20140210	1	900000000000207008	92719006	92749008	0	116680003	900000000000011006	900000000000451002
2785384028	20140210	0	900000000000207008	417343009	59820001	0	363698007	900000000000011006	900000000000451002
8facfd8d-07b2-497b-8f5c-fef9e356672b	20140210	1	900000000000207008	449826002	0539f2cb-a3b4-450a-ab82-9503d6ba8b85	0	116680003	900000000000011006	900000000000451002
137318020	20140210	0	900000000000207008	310047004	118661008	0	116680003	900000000000011006	900000000000451002
72b84dc0-4f9f-40ce-8d48-8e4bcb67b5ab	20140210	1	900000000000207008	440419004	386618008	0	116680003	900000000000011006	900000000000451002
1890743b-3ed5-41ff-968e-9c7a54f28a02	20140210	1	900000000000207008	440419004	122865005	0	363698007	900000000000011006	900000000000451002
0d658442-4aa6-4a9e-a4f0-60703eb4a666	20140210	1	900000000000207008	440419004	303699009	0	47429007	900000000000011006	900000000000451002
4640791021	20140210	0	900000000000207008	551000119107	88562000	0	116680003	900000000000011006	900000000000451002
ea31a774-2e61-45ef-b830-9f3ae5e702d1	20140210	1	900000000000207008	551000119107	295041000119108	0	116680003	900000000000011006	900000000000451002
4782039022	20140210	0	900000000000207008	283311004	283304003	0	116680003	900000000000011006	900000000000451002
a9d16cd9-c9a7-4919-b3fb-4c6a286c1918	20140210	1	900000000000207008	283311004	283310003	0	116680003	900000000000011006	900000000000451002
2702402021	20140210	0	900000000000207008	287381005	1417002	0	116680003	900000000000011006	900000000000451002
8e4a84e5-e362-4a61-8b9d-bfdd7acb42bc	20140210	1	900000000000207008	65645005	0539f2cb-a3b4-450a-ab82-9503d6ba8b85	0	116680003	900000000000011006	900000000000451002
3793202029	20140210	0	900000000000207008	42066004	446905000	0	116680003	900000000000011006	900000000000451002
4731060029	20140210	0	900000000000207008	42066004	121000119106	0	116680003	900000000000011006	900000000000451002
3041596022	20140210	0	900000000000207008	37008009	4442007	0	405814001	900000000000011006	900000000000451002
208159021	20140210	0	900000000000207008	37008009	53897000	0	116680003	900000000000011006	900000000000451002
4782110020	20140210	0	900000000000207008	283269008	283262004	0	116680003	900000000000011006	900000000000451002
fef3b0b0-fc8e-4ba8-891e-8b315cf729eb	20140210	1	900000000000207008	283269008	283268000	0	116680003	900000000000011006	900000000000451002
965497029	20140210	0	900000000000207008	200105007	59820001	0	363698007	900000000000011006	900000000000451002
191380029	20140210	0	900000000000207008	2668005	53897000	0	116680003	900000000000011006	900000000000451002
3039207024	20140210	0	900000000000207008	2668005	4442007	0	405814001	900000000000011006	900000000000451002
4058e6c3-0fe1-4093-841a-9d715bec6d20	20140210	1	900000000000207008	2668005	16177004	0	116680003	900000000000011006	900000000000451002
01877624-1bae-4b98-b1ee-8c731b55758e	20140210	1	900000000000207008	2668005	700016008	0	363704007	900000000000011006	900000000000451002
3561178020	20140210	0	900000000000207008	93421008	289849003	0	116680003	900000000000011006	900000000000451002
75baa01a-6ea3-4a8b-939b-25ad41dd724b	20140210	1	900000000000207008	93421008	bf3bb952-3d5d-4fe3-ab34-83dc84201aad	0	116680003	900000000000011006	900000000000451002
e9072b24-ed07-488b-a73b-fdbf1841d2a8	20140210	1	900000000000207008	449309003	0539f2cb-a3b4-450a-ab82-9503d6ba8b85	0	116680003	900000000000011006	900000000000451002
3301717028	20140210	0	900000000000207008	21543000	28347008	1	363698007	900000000000011006	900000000000451002
