id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
0002ab56-c596-a79b-b5d2-514d5bdfbf2a	20141031	1	450829007	450828004	2989391010	900000000000548007
000347f2-8ba9-5c36-b66b-647bd5484f3e	20141031	0	450829007	450828004	2196192019	900000000000549004
00143a36-0417-5c89-9ee3-1d51901a253e	20141031	1	450829007	450828004	1144437017	900000000000549004
0014953c-2fc1-c8bd-87ed-73c5a68bc7f2	20141031	1	450829007	450828004	3019493010	900000000000548007
00193ab0-0cb7-a2b4-95bf-e3bc97fcb9fb	20141031	1	450829007	450828004	3016686017	900000000000548007
001a4dba-0981-768d-0913-d64138289ae5	20141031	1	450829007	450828004	3016786014	900000000000548007
001d21d6-2c1e-12cd-06fa-fff8c6e944a7	20141031	1	450829007	450828004	3019132010	900000000000548007
002dabf0-b5fc-086c-57aa-5fc376543c87	20141031	1	450829007	450828004	3018793019	900000000000549004
00308dd1-1fba-5173-af15-5682fb55f4b3	20141031	0	450829007	450828004	949736010	900000000000549004
0039212e-547e-fefe-27cc-ef65c35d13fc	20141031	1	450829007	450828004	3020217015	900000000000548007
003babc2-edef-5c89-ab40-172d61883500	20141031	0	450829007	450828004	951250010	900000000000549004
003fba7a-7e4b-db69-64ff-3accf77546b9	20141031	1	450829007	450828004	3017701011	900000000000548007
0043c078-7554-a30e-647c-d009aca109e2	20141031	1	450829007	450828004	3018887015	900000000000548007
0043c94b-127d-e47d-4384-70b917eca3da	20141031	1	450829007	450828004	3019330012	900000000000548007
0046b177-3f2a-c665-40e1-33921a692f2a	20141031	1	450829007	450828004	3019151016	900000000000548007
00506a9e-37f4-fd2e-c007-fa3e390819ce	20141031	1	450829007	450828004	3022600014	900000000000548007
0055cd53-d18a-e489-d155-23ed922b594f	20141031	1	450829007	450828004	3022081010	900000000000548007
005d0c04-a99e-1a37-5f22-8131a51712bc	20141031	1	450829007	450828004	3018086011	900000000000548007
00681ef6-f553-0214-99fb-f5afcb3d319d	20141031	1	450829007	450828004	3019273017	900000000000548007
0073468f-654f-5f9b-52fa-e162ab44ff9b	20141031	1	450829007	450828004	3016715017	900000000000548007
00789db5-f4b6-5eee-3e69-df41b007e1e6	20141031	1	450829007	450828004	3019357014	900000000000548007
007b61bb-e4fd-0a1c-d875-7a260ec0f8cf	20141031	1	450829007	450828004	3020397016	900000000000549004
0084d302-81e6-3cfb-dc53-91733f014eef	20141031	1	450829007	450828004	3016772010	900000000000548007
00889f0f-0742-5940-ad0f-dc16ab31f704	20141031	0	450829007	450828004	1165661015	900000000000549004
008d0687-afe7-37d9-8d72-5674c84fa750	20141031	1	450829007	450828004	3020581013	900000000000549004
008d7eab-6bf2-2803-1c3c-61e45b4344ae	20141031	1	450829007	450828004	3017760014	900000000000548007
0092f142-b82a-b12e-17c7-64ce5aaf016a	20141031	1	450829007	450828004	3022832012	900000000000548007
00a66382-c270-d82e-e1a4-376aa414c707	20141031	1	450829007	450828004	3019025016	900000000000548007
00afe002-6ef2-6627-a4b6-ff714ebd87d6	20141031	1	450829007	450828004	3022057015	900000000000548007
00b18f0b-405c-0ebe-59f0-a80c199ffd1a	20141031	1	450829007	450828004	3015817010	900000000000548007
00b6c5f6-3c68-f29a-b331-c035b90b5fc2	20141031	1	450829007	450828004	3016977012	900000000000549004
00c7f799-4d34-5189-9be4-c4ab01e8b70e	20141031	0	450829007	450828004	1104791017	900000000000549004
00e6b3ac-9e0c-5364-bcca-6515d8ad53f0	20141031	0	450829007	450828004	963360012	900000000000549004
00eb1eba-179f-941e-5594-763016c17162	20141031	1	450829007	450828004	3016551010	900000000000549004
00f161a4-7b67-6e40-a8a8-9e65364b8b95	20141031	1	450829007	450828004	3016843015	900000000000548007
00f2b01c-7edf-1c99-6859-40b2fe8aca53	20141031	1	450829007	450828004	3022480017	900000000000548007
00fadb15-d63a-7f0f-896a-9a979a872941	20141031	1	450829007	450828004	3021435015	900000000000548007
0116c85a-e067-cfe3-f894-760ac519be62	20141031	1	450829007	450828004	3019010016	900000000000548007
011ae05d-ce8b-0e39-6c30-52270ff1f839	20141031	1	450829007	450828004	3021844012	900000000000549004
012cb2d6-1d69-75a6-a619-ff4651d55be2	20141031	1	450829007	450828004	3019432015	900000000000548007
01397826-de7a-e825-c5ac-aad55ed11bb1	20141031	1	450829007	450828004	3019092011	900000000000548007
0153b591-034f-5c8f-bc1b-dd0973dbe09c	20141031	1	450829007	450828004	3018736012	900000000000548007
01564a3a-b0f8-538e-9368-79904e5c52d9	20141031	0	450829007	450828004	903453010	900000000000549004
0170b3af-9eb5-87ae-d72e-7042130199ae	20141031	1	450829007	450828004	3018835019	900000000000548007
01758f05-4182-5637-a3e0-7c2dd5f184cc	20141031	0	450829007	450828004	1436353017	900000000000549004
017c235b-a2e5-45a0-ef0b-b39459bac78c	20141031	1	450829007	450828004	3019050018	900000000000548007
018878c6-d9a1-4e82-9145-6df427a20e7a	20141031	1	450829007	450828004	3022581015	900000000000548007
018c777e-392c-fefd-d8cd-47c51118361b	20141031	1	450829007	450828004	3021045014	900000000000548007
01965ef2-6cf0-6e1f-feaa-d2201e56ec32	20141031	1	450829007	450828004	3017822014	900000000000548007
019baa77-9889-fa70-1ef7-826b202dd06a	20141031	1	450829007	450828004	3017957013	900000000000548007
01a14f47-bb5b-5095-0fb2-66eae90a2f7b	20141031	1	450829007	450828004	3017542011	900000000000548007
01ad84c2-da33-502a-8cf5-769edfb93c25	20141031	0	450829007	450828004	1380697018	900000000000549004
01ae0929-d801-21ee-1968-81dece336a88	20141031	1	450829007	450828004	3017167016	900000000000549004
01af4f50-3dc8-f6e5-20fe-3715bb281183	20141031	1	450829007	450828004	3016059016	900000000000548007
01b5f66a-c4a3-fb77-7fea-a3c763116e1b	20141031	1	450829007	450828004	3017218011	900000000000548007
01c14a38-a7b5-d346-a648-3430448d22fa	20141031	1	450829007	450828004	3020111014	900000000000548007
01c217cb-fbef-450e-9c1c-7c0595d10f39	20141031	0	450829007	450828004	3000568011	900000000000549004
01e41f1a-ff61-b36c-3720-f527c425d95f	20141031	1	450829007	450828004	3022214018	900000000000548007
01e6847f-6da6-bad7-8b09-6181dfa59bb4	20141031	1	450829007	450828004	3022812011	900000000000548007
01fcaf28-76b5-5e6b-94a4-e8773f880b59	20141031	1	450829007	450828004	3018967017	900000000000548007
01fdf2c3-1170-ef20-7ffc-a528cfd78f83	20141031	1	450829007	450828004	3022292015	900000000000548007
0200cea6-86ed-5931-17d2-e4580b0a2cff	20141031	1	450829007	450828004	3018022010	900000000000549004
0217fc7a-2648-5e13-9ad5-3a4a33fdcd1a	20141031	0	450829007	450828004	1118752010	900000000000549004
021a18de-feb4-7522-16e6-97cff4d1e484	20141031	1	450829007	450828004	3018453016	900000000000548007
021cb085-c5fb-d252-a645-5dc97685e58b	20141031	1	450829007	450828004	3020036017	900000000000548007
021f9b17-254e-efcc-7ab2-1e4e3fc48db7	20141031	1	450829007	450828004	3018932017	900000000000548007
0220c4b2-e609-df40-9763-0fc2f0b8421c	20141031	1	450829007	450828004	3020954015	900000000000548007
0220d989-6c80-d927-3707-0733eeabddcc	20141031	1	450829007	450828004	3021842011	900000000000548007
0234443a-f097-1d3c-fad1-08578fe65279	20141031	1	450829007	450828004	3022530013	900000000000548007
02360da6-3684-47d2-83c5-a4abf6884f71	20141031	1	450829007	450828004	3020457015	900000000000548007
0239d2c8-5666-416b-8ea2-0b9fa804c8c1	20141031	1	450829007	450828004	3021004018	900000000000548007
0241fe67-f6a7-0d35-f8db-0ba98f6c4f2c	20141031	1	450829007	450828004	3017544012	900000000000548007
02463ba1-7d50-57d9-820c-e6082fb79fe3	20141031	0	450829007	450828004	2654626013	900000000000549004
024950a5-5228-4fa4-c00c-2ec02c4ce9d5	20141031	1	450829007	450828004	3020552012	900000000000548007
024c1702-4666-fd10-66b0-ff3f4c80c3ab	20141031	1	450829007	450828004	3019998013	900000000000548007
0284d424-5e57-1b1d-6b4b-7bfa6da429b5	20141031	1	450829007	450828004	3015648017	900000000000548007
0288d6d5-7a69-bcaf-2970-f80c5c1919a2	20141031	1	450829007	450828004	3020732014	900000000000548007
028babe5-a57a-b927-26ea-d84a84e38b51	20141031	1	450829007	450828004	3017917010	900000000000548007
02a496da-9f56-63a5-b0f2-457a5a9053ef	20141031	1	450829007	450828004	3016189013	900000000000548007
02a8ad0c-e649-b0e8-a01d-e75001f4a9f3	20141031	1	450829007	450828004	3021132012	900000000000548007
02b4015c-089d-cede-f684-3db1bbcd14e0	20141031	1	450829007	450828004	3016616010	900000000000548007
02beff56-9a59-71ea-3ab3-0296a534056c	20141031	1	450829007	450828004	3016193019	900000000000548007
02bf2cc9-b7ed-7849-05f1-38db49a32b9d	20141031	1	450829007	450828004	3015883015	900000000000548007
02d10abb-eea4-eb21-810a-ec5960b38ab9	20141031	1	450829007	450828004	3022640015	900000000000548007
02da95e9-6d14-0a60-acca-816ebcdb7011	20141031	1	450829007	450828004	3017796013	900000000000548007
