id	effectiveTime	active	moduleId	refSetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
f14f6ba0-1970-5464-9d81-a0de09906fbe	20140731	1	900000000000207008	450993002	47435007	1	1	TRUE	ALWAYS -44	-44	447561005	447637006
172e4e97-e3c9-5125-9173-d07aefcbf9ee	20140731	1	900000000000207008	450993002	47505003	1	1	TRUE	ALWAYS P82	P82	447561005	447637006
5b73f113-c3f0-5430-9d13-e5426318474c	20140731	1	900000000000207008	450993002	47525004	1	1	TRUE	ALWAYS R04	R04	447561005	447637006
3b4320c7-94c2-5e21-a2e3-81349d887156	20140731	1	900000000000207008	450993002	47534009	1	1	TRUE	ALWAYS -59	-59	447561005	447637006
4d6a2f52-ca70-5834-8699-65a4f0ebb6de	20140731	1	900000000000207008	450993002	47639008	1	1	TRUE	ALWAYS S85	S85	447561005	447637006
e89bed66-7b31-5d5b-8e06-e94715d7fe7d	20140731	1	900000000000207008	450993002	47693006	1	1	TRUE	ALWAYS D88	D88	447561005	447637006
8efa0c4c-171c-5955-b0cc-a52f78c0586f	20140731	1	900000000000207008	450993002	47812002	1	1	TRUE	ALWAYS D93	D93	447561005	447637006
63623ff9-0da3-54db-9970-72fc399fe6ab	20140731	1	900000000000207008	450993002	47821001	1	1	TRUE	ALWAYS W17	W17	447561005	447637006
deea6cbc-3f04-5619-8103-a64d05db630a	20140731	1	900000000000207008	450993002	47841006	1	1	TRUE	ALWAYS R83	R83	447561005	447637006
fada7885-c09c-53fc-9314-e0194f16a61c	20140731	1	900000000000207008	450993002	47903000	1	1	TRUE	ALWAYS T91	T91	447561005	447637006
f50169c1-df23-5bf1-8cfd-aa23e88ffa42	20140731	1	900000000000207008	450993002	47933007	1	1	TRUE	ALWAYS L17	L17	447561005	447637006
086ffcbb-0d44-50e7-a13d-8a15531f8d0b	20140731	1	900000000000207008	450993002	47944004	1	1	TRUE	ALWAYS D82	D82	447561005	447637006
79104137-cfa5-5f0f-b43d-05f46f44293f	20140731	1	900000000000207008	450993002	48023004	1	1	TRUE	ALWAYS -45	-45	447561005	447637006
df546a22-ffde-5e2b-a139-cf0c3ce3d04b	20140731	1	900000000000207008	450993002	48079002	1	1	TRUE	ALWAYS P29	P29	447561005	447637006
266dae34-a20e-58b3-b1a3-0d953855f02f	20140731	1	900000000000207008	450993002	48130008	1	1	TRUE	ALWAYS T99	T99	447561005	447637006
2b058a50-d6f0-50cb-a6d5-3c8140920262	20140731	1	900000000000207008	450993002	48145001	1	1	TRUE	ALWAYS H73	H73	447561005	447637006
4a7ac7ee-7be4-5593-a524-fc042d738d44	20140731	1	900000000000207008	450993002	48167000	1	1	TRUE	ALWAYS P20	P20	447561005	447637006
1124cf9b-3b8b-5353-9be8-61c83f299526	20140731	1	900000000000207008	450993002	48188009	1	1	TRUE	ALWAYS Y10	Y10	447561005	447637006
42048cd0-1699-568d-9eb5-8e26ec65f3d8	20140731	1	900000000000207008	450993002	48194001	1	1	TRUE	ALWAYS W81	W81	447561005	447637006
c5bf4bb5-17d1-591c-956a-55a08909fdc2	20140731	1	900000000000207008	450993002	48210000	1	1	TRUE	ALWAYS L84	L84	447561005	447637006
ff452730-d8c4-56ad-bdd0-3478c181a576	20140731	1	900000000000207008	450993002	48245008	1	1	TRUE	ALWAYS L70	L70	447561005	447637006
ed51b733-26c3-5955-8f8d-169fc6efa080	20140731	1	900000000000207008	450993002	48273005	1	1	TRUE	ALWAYS K99	K99	447561005	447637006
7a9f2aba-63f5-5823-976d-475f6ce2e454	20140731	1	900000000000207008	450993002	48277006	1	1	TRUE	ALWAYS S84	S84	447561005	447637006
66d4bab7-1115-5eca-a408-8789ab0aad13	20140731	1	900000000000207008	450993002	48334007	1	1	TRUE	ALWAYS L82	L82	447561005	447637006
a74ae9e6-f23e-5704-9eb8-dcf1fd412ce2	20140731	1	900000000000207008	450993002	48340000	1	1	TRUE	ALWAYS U04	U04	447561005	447637006
478b35c6-f295-5a7e-89ef-0f9c2b3b3108	20140731	1	900000000000207008	450993002	48387007	1	1	TRUE	ALWAYS -51	-51	447561005	447637006
ce3a4e97-e279-5377-9a5a-9a803f1159cf	20140731	1	900000000000207008	450993002	48428001	1	1	TRUE	ALWAYS -31	-31	447561005	447637006
024362f5-3137-57b8-aecc-403dc08e426d	20140731	1	900000000000207008	450993002	48440001	1	1	TRUE	ALWAYS T92	T92	447561005	447637006
52b31089-8d11-53fb-8a09-25babcde630a	20140731	1	900000000000207008	450993002	48500005	1	1	TRUE	ALWAYS P72	P72	447561005	447637006
60093e38-5064-5263-b8a0-f39e2f4c90e3	20140731	1	900000000000207008	450993002	48531003	1	1	TRUE	ALWAYS D84	D84	447561005	447637006
f8ca43ea-ee44-5d4e-aa2e-48f20dacadd3	20140731	1	900000000000207008	450993002	48532005	1	1	TRUE	ALWAYS L19	L19	447561005	447637006
e3952b9c-a3ed-55b1-ae50-4ddd0c897bed	20140731	1	900000000000207008	450993002	48606007	1	1	TRUE	SOURCE SNOMED CONCEPT IS AMBIGUOUS		447561005	447640006
ca4e8541-e181-5068-badd-f3ae2cd17ced	20140731	1	900000000000207008	450993002	48661000	1	1	TRUE	ALWAYS D99	D99	447561005	447637006
6649897c-bdd8-5d8e-a91f-e0f3dedd753a	20140731	1	900000000000207008	450993002	48694002	1	1	TRUE	ALWAYS P01	P01	447561005	447637006
77a0c8f4-db53-5453-a9db-b8d938a80b87	20140731	1	900000000000207008	450993002	48723006	1	1	TRUE	ALWAYS T99	T99	447561005	447637006
201c15dd-add1-5f10-bf44-b0c4c5b6f34c	20140731	1	900000000000207008	450993002	48724000	1	1	TRUE	ALWAYS K83	K83	447561005	447637006
cdfa8ed2-2232-5660-950f-6e6379cfe3ed	20140731	1	900000000000207008	450993002	48867003	1	1	TRUE	ALWAYS K04	K04	447561005	447637006
30765dce-3de4-5df4-8b3f-5553599a1138	20140731	1	900000000000207008	450993002	48880000	1	1	TRUE	ALWAYS X13	X13	447561005	447637006
49847861-e464-561a-b481-58ef78c665f6	20140731	1	900000000000207008	450993002	48926009	1	1	TRUE	ALWAYS L02	L02	447561005	447637006
4055c0a7-756a-56fd-be6f-cb067ce807b7	20140731	1	900000000000207008	450993002	49011004	1	1	TRUE	ALWAYS A81	A81	447561005	447637006
cebb65cd-d1d3-5512-a5aa-6e3e2c228685	20140731	1	900000000000207008	450993002	49049000	1	1	TRUE	ALWAYS N87	N87	447561005	447637006
9f476f8c-612b-5808-a608-6386721fb2a4	20140731	1	900000000000207008	450993002	49218002	1	1	TRUE	ALWAYS L13	L13	447561005	447637006
e4bf984f-78e0-505c-b5cc-42bade0da39d	20140731	1	900000000000207008	450993002	49252004	1	1	TRUE	ALWAYS H79	H79	447561005	447637006
05e824ea-08d5-5a1c-b3a0-4d95cd6f0f8c	20140731	1	900000000000207008	450993002	49263001	1	1	TRUE	ALWAYS Y99	Y99	447561005	447637006
e094ea07-b861-5ac1-a83e-ceeb66f8e90d	20140731	1	900000000000207008	450993002	49351009	1	1	TRUE	ALWAYS N85	N85	447561005	447637006
c497a5db-c926-5ba4-acf4-ac69fe967810	20140731	1	900000000000207008	450993002	49388007	1	1	TRUE	ALWAYS L79	L79	447561005	447637006
af96b749-3581-5fa0-8569-a7d41bb1085f	20140731	1	900000000000207008	450993002	49408009	1	1	TRUE	ALWAYS Y10	Y10	447561005	447637006
26a3d91c-7f3d-58bb-b472-e88f41114990	20140731	1	900000000000207008	450993002	49436004	1	1	TRUE	ALWAYS K78	K78	447561005	447637006
5987e2e8-4f7f-5f56-bd2d-8acab9d35a01	20140731	1	900000000000207008	450993002	49472006	1	1	TRUE	ALWAYS B81	B81	447561005	447637006
322b0b88-33b9-5c6c-a7cf-9202fced78b0	20140731	1	900000000000207008	450993002	49496001	1	1	TRUE	ALWAYS U85	U85	447561005	447637006
76ba7b4d-dc67-5a44-8e16-078eca0f2a1b	20140731	1	900000000000207008	450993002	49526009	1	1	TRUE	ALWAYS H84	H84	447561005	447637006
1e4ac3b5-9549-5c58-bc2d-8acb8a260b03	20140731	1	900000000000207008	450993002	49534003	1	1	TRUE	ALWAYS U85	U85	447561005	447637006
89b905b9-1f3f-5d5b-aa0f-57f5938467f6	20140731	1	900000000000207008	450993002	49650001	1	1	TRUE	ALWAYS U01	U01	447561005	447637006
5e773966-9196-530f-9518-1a6f92f6ca62	20140731	1	900000000000207008	450993002	49710005	1	1	TRUE	ALWAYS K04	K04	447561005	447637006
06abe259-b7bc-5291-9b6a-f9825a21e4de	20140731	1	900000000000207008	450993002	49723003	1	1	TRUE	ALWAYS D99	D99	447561005	447637006
63fdb679-1a0c-5def-b783-f9b6f5b3f100	20140731	1	900000000000207008	450993002	49727002	1	1	TRUE	ALWAYS R05	R05	447561005	447637006
4cfbf7bd-b902-5c9d-8ee3-8fe86f57cba8	20140731	1	900000000000207008	450993002	49765009	1	1	TRUE	ALWAYS S99	S99	447561005	447637006
75f3eb6a-5143-5ab8-a612-0c380de939d0	20140731	1	900000000000207008	450993002	49795001	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
c8ee9fca-8710-53c2-bbe3-242926b9fe95	20140731	1	900000000000207008	450993002	49808004	1	1	TRUE	ALWAYS P05	P05	447561005	447637006
8735dc6a-7cfb-5fad-86c6-addbbab77af5	20140731	1	900000000000207008	450993002	49882001	1	1	TRUE	ALWAYS A76	A76	447561005	447637006
2aa63c36-75ab-5a62-a8ab-244fc86b6aad	20140731	1	900000000000207008	450993002	49883006	1	1	TRUE	ALWAYS S75	S75	447561005	447637006
fce51dcb-f52f-5deb-91d5-c05c8861aa2c	20140731	1	900000000000207008	450993002	49978002	1	1	TRUE	ALWAYS -62	-62	447561005	447637006
5d29038b-2768-5285-857a-c9a3c872761f	20140731	1	900000000000207008	450993002	50063009	1	1	TRUE	ALWAYS D91	D91	447561005	447637006
9537ed99-ba42-5e18-bfd9-fd1212cbf2d3	20140731	1	900000000000207008	450993002	50219008	1	1	TRUE	ALWAYS R23	R23	447561005	447637006
d2e1e340-a85e-54f2-9a43-61614fcc3291	20140731	1	900000000000207008	450993002	50228009	1	1	TRUE	ALWAYS S16	S16	447561005	447637006
97e65cce-0a40-5a46-bf13-aa644d109434	20140731	1	900000000000207008	450993002	50325005	1	1	TRUE	ALWAYS D97	D97	447561005	447637006
25c593f2-a6dc-5ddd-a842-a1b38bfbea4a	20140731	1	900000000000207008	450993002	50417007	1	1	TRUE	ALWAYS R78	R78	447561005	447637006
b1123cd9-b2b0-5d93-b147-4ea63d4c2941	20140731	1	900000000000207008	450993002	50438001	1	1	TRUE	ALWAYS H82	H82	447561005	447637006
311b7b76-3b0f-58e8-9738-94fe07cf9f1b	20140731	1	900000000000207008	450993002	50442003	1	1	TRUE	ALWAYS L99	L99	447561005	447637006
ada83ae4-1109-5067-b855-e1f1ff6886c3	20140731	1	900000000000207008	450993002	50445001	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
671e9fbc-1329-5965-a371-6c1e604a8e9c	20140731	1	900000000000207008	450993002	50448004	1	1	TRUE	ALWAYS L76	L76	447561005	447637006
7202a16d-b4d7-5d9f-8dc7-41463338a4f7	20140731	1	900000000000207008	450993002	50490005	1	1	TRUE	ALWAYS K87	K87	447561005	447637006
427be50e-ac7d-5ef3-a904-15dd8140f462	20140731	1	900000000000207008	450993002	50563003	1	1	TRUE	ALWAYS S86	S86	447561005	447637006
3c03a0d3-123a-5f74-9d0d-cb8b86246af0	20140731	1	900000000000207008	450993002	50582007	1	1	TRUE	ALWAYS N18	N18	447561005	447637006
9f295d76-4886-5a34-8ff3-fe27f72a6c6b	20140731	1	900000000000207008	450993002	50583002	1	1	TRUE	ALWAYS -44	-44	447561005	447637006
45c78294-3403-541e-bb47-c0eea70260ec	20140731	1	900000000000207008	450993002	50642008	1	1	TRUE	ALWAYS N99	N99	447561005	447637006
d86f167d-8cac-5c4a-8e7f-3f392eef6718	20140731	1	900000000000207008	450993002	50711007	1	1	TRUE	ALWAYS D72	D72	447561005	447637006
7e259bd3-c9c8-5cd5-91c8-14413e7e95ee	20140731	1	900000000000207008	450993002	50793006	1	1	TRUE	ALWAYS L81	L81	447561005	447637006
09f1731f-e9e0-5363-aa5d-2a851425ea08	20140731	1	900000000000207008	450993002	50808002	1	1	TRUE	ALWAYS K92	K92	447561005	447637006
9e0d7663-0581-5616-bfac-854dde3dccd7	20140731	1	900000000000207008	450993002	50829006	1	1	TRUE	ALWAYS P24	P24	447561005	447637006
dc91d7fb-a804-54e1-8afe-7a8144ac3843	20140731	1	900000000000207008	450993002	50920009	1	1	TRUE	ALWAYS K70	K70	447561005	447637006
c4a68aa7-51eb-57e8-ad6c-d6e8b4714c46	20140731	1	900000000000207008	450993002	50921008	1	1	TRUE	ALWAYS L87	L87	447561005	447637006
ccc342ec-2f57-5fba-9bbe-f32a5db721ad	20140731	1	900000000000207008	450993002	50923006	1	1	TRUE	ALWAYS X85	X85	447561005	447637006
b740a336-e96b-5168-9fb9-f37a9999a521	20140731	1	900000000000207008	450993002	51030006	1	1	TRUE	ALWAYS D83	D83	447561005	447637006
c8d58667-2f74-5866-931d-4f4adef6f29e	20140731	1	900000000000207008	450993002	51037009	1	1	TRUE	ALWAYS L76	L76	447561005	447637006
ee6cc875-240d-5f37-b1f2-53044297d0b3	20140731	1	900000000000207008	450993002	51070004	1	1	TRUE	ALWAYS K99	K99	447561005	447637006
1a208aae-c4cd-5584-b5a8-6be8a4f2b57c	20140731	1	900000000000207008	450993002	51089004	1	1	TRUE	ALWAYS S83	S83	447561005	447637006
3009ba8a-ddc3-54fb-80b0-58c6e0cbeb2d	20140731	1	900000000000207008	450993002	51197009	1	1	TRUE	ALWAYS D02	D02	447561005	447637006
0076a0fc-e5ac-5a64-a678-fbda6a520174	20140731	1	900000000000207008	450993002	51476001	1	1	TRUE	ALWAYS R74	R74	447561005	447637006
2ef03cee-b67a-5b70-8c12-31829dec5a25	20140731	1	900000000000207008	450993002	51551000	1	1	TRUE	ALWAYS K96	K96	447561005	447637006
abd0ded9-b354-51cb-8513-7aecfd84dd98	20140731	1	900000000000207008	450993002	51611005	1	1	TRUE	ALWAYS S98	S98	447561005	447637006
104bbb5d-de30-5c6d-b873-ed41ed16c881	20140731	1	900000000000207008	450993002	51615001	1	1	TRUE	ALWAYS R99	R99	447561005	447637006
5f35e84e-e4e2-5c06-9cde-04a7064d5145	20140731	1	900000000000207008	450993002	51771007	1	1	TRUE	ALWAYS A04	A04	447561005	447637006
89e72037-6afb-532e-bd8e-6f900174252f	20140731	1	900000000000207008	450993002	51868009	1	1	TRUE	ALWAYS D85	D85	447561005	447637006
cd8af246-53a1-58f6-8922-1d7b8a8e816a	20140731	1	900000000000207008	450993002	51885006	1	1	TRUE	ALWAYS W05	W05	447561005	447637006
c872d073-fd9a-574e-9448-4da0d43704e7	20140731	1	900000000000207008	450993002	51998003	1	1	TRUE	ALWAYS -57	-57	447561005	447637006
c814553d-f207-5ddb-8f34-54c1593ee24f	20140731	1	900000000000207008	450993002	52011008	1	1	TRUE	ALWAYS L81	L81	447561005	447637006
67a46ed4-0a9f-563a-9b41-08e0013eb161	20140731	1	900000000000207008	450993002	52052004	1	1	TRUE	ALWAYS -57	-57	447561005	447637006
7ea95f42-dca7-5317-ac18-ffcfd5a4c7bd	20140731	1	900000000000207008	450993002	52073004	1	1	TRUE	ALWAYS X05	X05	447561005	447637006
e6b0c9f4-d609-5015-a6cd-f015863438d9	20140731	1	900000000000207008	450993002	52089001	1	1	TRUE	ALWAYS K99	K99	447561005	447637006
9065f2c2-27e3-5b0a-90b9-49419dfac31a	20140731	1	900000000000207008	450993002	52184009	1	1	TRUE	ALWAYS Z29	Z29	447561005	447637006
3604f482-1464-55fe-b964-f6b7ab48044e	20140731	1	900000000000207008	450993002	52254009	1	1	TRUE	ALWAYS U88	U88	447561005	447637006
ca22a140-07d3-5fbd-8a39-39bf0aa2eae5	20140731	1	900000000000207008	450993002	52404001	1	1	TRUE	ALWAYS H71	H71	447561005	447637006
c436c313-b225-5707-9995-51455834f598	20140731	1	900000000000207008	450993002	52405000	1	1	TRUE	ALWAYS S14	S14	447561005	447637006
0b076e55-7be1-5968-aea0-4161bb244e7c	20140731	1	900000000000207008	450993002	52441000	1	1	TRUE	ALWAYS X11	X11	447561005	447637006
46f96e31-432b-55ca-b830-f83f17c3a39f	20140731	1	900000000000207008	450993002	52448006	1	1	TRUE	ALWAYS P70	P70	447561005	447637006
22577613-60cc-5d24-b2b1-621928fc893f	20140731	1	900000000000207008	450993002	52475004	1	1	TRUE	ALWAYS S21	S21	447561005	447637006
1e49938e-0f1b-5f05-874b-5ae3958b4ae9	20140731	1	900000000000207008	450993002	52486002	1	1	TRUE	ALWAYS L87	L87	447561005	447637006
df790aa4-8ad2-5a69-83bd-2ebcb98f0331	20140731	1	900000000000207008	450993002	52515009	1	1	TRUE	ALWAYS D91	D91	447561005	447637006
632e8e98-8121-5484-b22d-853d6050447f	20140731	1	900000000000207008	450993002	52526003	1	1	TRUE	ALWAYS A09	A09	447561005	447637006
57a69377-105a-57a2-ac61-4866fde45ad3	20140731	1	900000000000207008	450993002	52613005	1	1	TRUE	ALWAYS A09	A09	447561005	447637006
5d9b197a-91d0-560c-91a0-f169930d9948	20140731	1	900000000000207008	450993002	52637005	1	1	TRUE	ALWAYS -59	-59	447561005	447637006
18f582e3-27f0-59f2-908b-a66e06194ac3	20140731	1	900000000000207008	450993002	52643007	1	1	TRUE	ALWAYS Y75	Y75	447561005	447637006
95582670-4872-5452-9c12-214bbb3dce55	20140731	1	900000000000207008	450993002	52684005	1	1	TRUE	ALWAYS Z25	Z25	447561005	447637006
dcb3e7e5-b844-5a51-83f6-d4502c5c5ed3	20140731	1	900000000000207008	450993002	52698002	1	1	TRUE	ALWAYS K85	K85	447561005	447637006
bef19ea6-065c-5fef-918f-e17d2e4168ee	20140731	1	900000000000207008	450993002	52702003	1	1	TRUE	ALWAYS A04	A04	447561005	447637006
f97a4404-e5c1-57e9-b752-190ba1f1d921	20140731	1	900000000000207008	450993002	52734007	1	1	TRUE	ALWAYS -54	-54	447561005	447637006
3b76d45c-412c-5fb0-997e-e2585a8d5994	20140731	1	900000000000207008	450993002	52754008	1	1	TRUE	ALWAYS X07	X07	447561005	447637006
60eb3fd1-f0d1-5ce2-90b4-78647e641653	20140731	1	900000000000207008	450993002	52756005	1	1	TRUE	ALWAYS R99	R99	447561005	447637006
07621fc6-cc40-521f-9792-70ba4fe310ab	20140731	1	900000000000207008	450993002	52781008	1	1	TRUE	ALWAYS L82	L82	447561005	447637006
58fb5c2a-c8e9-5f92-81ad-b07ad9348db1	20140731	1	900000000000207008	450993002	52845002	1	1	TRUE	ALWAYS U88	U88	447561005	447637006
d95b6565-3c16-5681-8bf7-2cd87917bf25	20140731	1	900000000000207008	450993002	52897009	1	1	TRUE	ALWAYS S99	S99	447561005	447637006
ce55692b-ffaf-5ece-86b0-e255f6383f12	20140731	1	900000000000207008	450993002	52914002	1	1	TRUE	ALWAYS S75	S75	447561005	447637006
f3d30560-7994-5a68-882e-6da365548508	20140731	1	900000000000207008	450993002	52954000	1	1	TRUE	ALWAYS P80	P80	447561005	447637006
9a880808-907f-59e6-a144-e87078f7d406	20140731	1	900000000000207008	450993002	52967002	1	1	TRUE	ALWAYS B99	B99	447561005	447637006
c7f7c38a-8e72-5703-90a2-f6769bba67a2	20140731	1	900000000000207008	450993002	53057004	1	1	TRUE	ALWAYS L12	L12	447561005	447637006
80075d19-d763-5d38-97cf-e90de6425c4e	20140731	1	900000000000207008	450993002	53059001	1	1	TRUE	ALWAYS -54	-54	447561005	447637006
e69b24fb-fc38-5075-a7b3-5b004e6324fd	20140731	1	900000000000207008	450993002	53084003	1	1	TRUE	ALWAYS R81	R81	447561005	447637006
2c6b18db-8057-55db-9757-f8bc9b75f0ec	20140731	1	900000000000207008	450993002	53132006	1	1	TRUE	ALWAYS D86	D86	447561005	447637006
c0174ea8-4c29-55b5-8f72-10a22ff0ef42	20140731	1	900000000000207008	450993002	53165003	1	1	TRUE	ALWAYS B82	B82	447561005	447637006
a274e325-6c7a-515f-bfe9-24f498e2e4e1	20140731	1	900000000000207008	450993002	53181008	1	1	TRUE	ALWAYS S17	S17	447561005	447637006
304ebc45-87a6-591d-b924-e8a966fda05c	20140731	1	900000000000207008	450993002	53226007	1	1	TRUE	ALWAYS L98	L98	447561005	447637006
3d68766f-5d77-54f4-9736-a6b48fcc1fb3	20140731	1	900000000000207008	450993002	53277000	1	1	TRUE	ALWAYS X84	X84	447561005	447637006
b887957a-34bc-5e90-9c5a-5ca552f18b0b	20140731	1	900000000000207008	450993002	53286005	1	1	TRUE	ALWAYS L87	L87	447561005	447637006
d8763e85-52ec-5e87-81d4-e69097904cdf	20140731	1	900000000000207008	450993002	53332000	1	1	TRUE	ALWAYS L84	L84	447561005	447637006
34e07e1f-1a6b-5a40-8b48-015c138bda3e	20140731	1	900000000000207008	450993002	53339009	1	1	TRUE	ALWAYS P02	P02	447561005	447637006
5627f48f-a8f5-5323-a5a6-4c605c921537	20140731	1	900000000000207008	450993002	53406005	1	1	TRUE	ALWAYS L94	L94	447561005	447637006
b8af52cf-f989-516a-b37b-4298e6331bd4	20140731	1	900000000000207008	450993002	53430007	1	1	IFA 248152002 | Female (finding) |	IF FEMALE CHOOSE X18 | MAP IS CONTEXT DEPENDENT FOR GENDER	X18	447561005	447639009
b61dd520-12c0-59f2-ac9b-b0ec6345393c	20140731	1	900000000000207008	450993002	53430007	1	2	IFA 248153007 | Male (finding) |	IF MALE CHOOSE Y16 | MAP IS CONTEXT DEPENDENT FOR GENDER	Y16	447561005	447639009
ed37b20b-2e60-5f5e-89c6-76cda9d7b6e6	20140731	1	900000000000207008	450993002	53430007	1	3	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
c5ac6d3e-e916-52c3-bc39-d8b6cca23617	20140731	1	900000000000207008	450993002	53438000	1	1	TRUE	ALWAYS -59	-59	447561005	447637006
2c610f8c-dede-5dbe-84ac-3d514b4d4321	20140731	1	900000000000207008	450993002	53570002	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
ddd359e4-d06d-5729-a5d1-db217f171008	20140731	1	900000000000207008	450993002	53726008	1	1	TRUE	ALWAYS F70	F70	447561005	447637006
fbf1f15a-80fc-521e-a29c-c216326956e8	20140731	1	900000000000207008	450993002	53741008	1	1	TRUE	ALWAYS K76	K76	447561005	447637006
9848bfe8-0174-51fa-aff4-0b5537ff719d	20140731	1	900000000000207008	450993002	53772007	1	1	TRUE	ALWAYS F99	F99	447561005	447637006
d16ea7f5-dcbd-5dda-b491-545819a12689	20140731	1	900000000000207008	450993002	53827007	1	1	TRUE	ALWAYS D20	D20	447561005	447637006
76eae7c0-fedb-51dd-9698-8a927eb92cad	20140731	1	900000000000207008	450993002	53889007	1	1	TRUE	ALWAYS F92	F92	447561005	447637006
90c533ac-232e-5ec6-bd96-065a6cd0bee8	20140731	1	900000000000207008	450993002	53891004	1	1	TRUE	ALWAYS S99	S99	447561005	447637006
de288514-6cae-550e-9d1e-2c6751c69e1f	20140731	1	900000000000207008	450993002	54016002	1	1	TRUE	ALWAYS K84	K84	447561005	447637006
2ae4e452-059d-51be-845f-c7c9a0d501f8	20140731	1	900000000000207008	450993002	54048003	1	1	TRUE	ALWAYS W03	W03	447561005	447637006
165923e8-62ed-5a1e-9832-0ac4586b16c0	20140731	1	900000000000207008	450993002	54150009	1	1	TRUE	ALWAYS R74	R74	447561005	447637006
c82beee0-1922-54b0-9f41-155a26a9b664	20140731	1	900000000000207008	450993002	54200006	1	1	TRUE	ALWAYS N88	N88	447561005	447637006
caac17b0-0a24-50c1-85b4-288df5b9e875	20140731	1	900000000000207008	450993002	54220007	1	1	TRUE	ALWAYS X20	X20	447561005	447637006
21345484-d446-559a-9da9-6ada33f01ae9	20140731	1	900000000000207008	450993002	54302000	1	1	IFA 248152002 | Female (finding) |	IF FEMALE CHOOSE X20 | MAP IS CONTEXT DEPENDENT FOR GENDER	X20	447561005	447639009
8227c361-1241-57a5-852e-caebf2554ed3	20140731	1	900000000000207008	450993002	54302000	1	2	IFA 248153007 | Male (finding) |	IF MALE CHOOSE Y16 | MAP IS CONTEXT DEPENDENT FOR GENDER	Y16	447561005	447639009
1e4d7a68-9bae-53cc-b419-6af2eeb37d17	20140731	1	900000000000207008	450993002	54302000	1	3	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
2fbcf63a-2e38-5858-a5b7-9494e1a7f053	20140731	1	900000000000207008	450993002	54329005	1	1	TRUE	ALWAYS K75	K75	447561005	447637006
8ca3207d-bad6-57fd-8472-b81e515ea967	20140731	1	900000000000207008	450993002	54385001	1	1	TRUE	ALWAYS A76	A76	447561005	447637006
4c6fb1d0-92fa-5668-b760-e4b18a055314	20140731	1	900000000000207008	450993002	54398005	1	1	TRUE	ALWAYS R74	R74	447561005	447637006
34f43069-02a6-56d4-8ad1-9128c070d964	20140731	1	900000000000207008	450993002	54535009	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
4c9ed0fa-81ed-51fc-b302-312be1d21032	20140731	1	900000000000207008	450993002	54556006	1	1	TRUE	ALWAYS L72	L72	447561005	447637006
f1593404-ecbd-5d11-b7ff-f571c12e6a87	20140731	1	900000000000207008	450993002	54586004	1	1	TRUE	ALWAYS D06	D06	447561005	447637006
bf6f7239-f593-54cf-8aeb-a1eabf465426	20140731	1	900000000000207008	450993002	54687002	1	1	TRUE	ALWAYS K92	K92	447561005	447637006
110ca564-ccaa-5c7e-9e82-02835b61a46e	20140731	1	900000000000207008	450993002	54792008	1	1	TRUE	ALWAYS S86	S86	447561005	447637006
11006d1a-b328-5e92-b45a-0b2400223825	20140731	1	900000000000207008	450993002	54823002	1	1	TRUE	ALWAYS T86	T86	447561005	447637006
8c32e71a-7406-5134-bd86-8a42e0b3ceb4	20140731	1	900000000000207008	450993002	54840006	1	1	TRUE	ALWAYS T10	T10	447561005	447637006
75adee67-cabc-5204-86c2-cbab398b7d45	20140731	1	900000000000207008	450993002	54885007	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
f443d477-930e-5011-ac83-b1546dc3f24e	20140731	1	900000000000207008	450993002	54888009	1	1	TRUE	ALWAYS L78	L78	447561005	447637006
95a2ca22-29d7-519d-a23f-9165cd5f29fa	20140731	1	900000000000207008	450993002	54967001	1	1	TRUE	ALWAYS U85	U85	447561005	447637006
1f654ba7-32e6-5c78-a4c1-1c26df726378	20140731	1	900000000000207008	450993002	55033002	1	1	TRUE	ALWAYS L99	L99	447561005	447637006
c806b20c-27fa-51fd-8b61-00aab0f24929	20140731	1	900000000000207008	450993002	55042009	1	1	TRUE	ALWAYS S16	S16	447561005	447637006
40e81c63-633f-5fe7-83e1-47bdaf0cd681	20140731	1	900000000000207008	450993002	55130001	1	1	TRUE	ALWAYS R77	R77	447561005	447637006
aa33c25a-aa4b-5e16-8958-d3039b17ce8e	20140731	1	900000000000207008	450993002	55146009	1	1	TRUE	ALWAYS L20	L20	447561005	447637006
3540dbaf-d78c-512b-9241-cd21489d705f	20140731	1	900000000000207008	450993002	55162003	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
1a6d3752-5ffa-5e21-af78-94f6f040741f	20140731	1	900000000000207008	450993002	55222007	1	1	IFA 248153007 | Male (finding) |	IF MALE CHOOSE Y16 | MAP IS CONTEXT DEPENDENT FOR GENDER	Y16	447561005	447639009
