id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget
7cc4d82b-9879-5436-af06-3fc304dd8ea9	20140731	1	900000000000207008	467614008	257219009	17145
92776aeb-64f9-5d2d-836d-6f7e2cc5d538	20140731	1	900000000000207008	467614008	257395002	13906
3c4a5e7b-deb8-51ab-a52f-15eb7ec7a6b8	20140731	1	900000000000207008	467614008	420644007	10024
80f8ed6e-c290-5dc1-b202-412caf9d8a4f	20140731	1	900000000000207008	467614008	360073006	46977
e353f228-4f7d-5522-89ae-030af6656693	20140731	1	900000000000207008	467614008	303593000	13589
a400da49-6de2-51cb-ac89-a5a1109b6693	20140731	1	900000000000207008	467614008	336608004	47225
62cd5630-fedf-5d8a-98f4-9cf9d775cb56	20140731	1	900000000000207008	467614008	420480000	32703
b3d0046a-00c1-5696-bea4-429e6c992f70	20140731	1	900000000000207008	467614008	397249001	12821
fbcd8657-4eb0-585d-9006-7e545fe9b293	20140731	1	900000000000207008	467614008	313043004	31754
c07bc7f9-8082-553f-b653-a067f716f0ab	20140731	1	900000000000207008	467614008	261260008	31878
e84e0aba-402b-5abc-925e-881040bb3e10	20140731	1	900000000000207008	467614008	314575004	33786
32c3a420-d22c-5b33-834b-04d757d6b427	20140731	1	900000000000207008	467614008	183150009	17982
e93f3f15-5bfe-5a71-8239-85a248675ae9	20140731	1	900000000000207008	467614008	446476009	10759
2b4bdcdb-8300-50e9-8bee-3ae72f688aa1	20140731	1	900000000000207008	467614008	420330007	34653
415c7688-2401-58d5-bf14-a38d3c412709	20140731	1	900000000000207008	467614008	257289000	15270
1281fe05-a0af-50ad-85aa-cb42a07bb127	20140731	1	900000000000207008	467614008	277102004	41677
687fd602-e187-5d42-b55d-11956c0240a2	20140731	1	900000000000207008	467614008	312076005	36654
0f558d77-8d13-5f32-8d3a-2b05d75c5c70	20140731	1	900000000000207008	467614008	257396001	13902
96227708-6ac8-5cab-b13d-2a346d48ed1f	20140731	1	900000000000207008	467614008	360050003	35258
2d385a07-57c7-5226-81b6-d9d8a30918c4	20140731	1	900000000000207008	467614008	420311007	36645
b0729efe-7b8d-559a-bfe4-8b87c626d192	20140731	1	900000000000207008	467614008	277991004	35700
dc75ead3-581f-5c04-8dda-ab3e389d0dc9	20140731	1	900000000000207008	467614008	286628000	14224
32478eb1-1435-5d12-99c6-00fe10934b57	20140731	1	900000000000207008	467614008	258595001	56707
1fbec335-230e-55c3-afc2-a37a50951eb9	20140731	1	900000000000207008	467614008	286557007	36250
7341467d-918c-5df9-9f4f-ae91d4a5e4d9	20140731	1	900000000000207008	467614008	258064002	35245
970adc63-cfcc-59fc-beba-8ab6fa0418f2	20140731	1	900000000000207008	467614008	257376009	14094
5335f975-6d33-57b3-b1d3-9021540c7f5b	20140731	1	900000000000207008	467614008	360138006	11267
3a0ac095-efa8-563c-ac84-d30b9f18da06	20140731	1	900000000000207008	467614008	450549005	58936
096712e1-7ecc-55fc-9276-0ecd5a28ee93	20140731	1	900000000000207008	467614008	337549000	46097
ae8e7c01-a51c-5095-9442-5e1d98813332	20140731	1	900000000000207008	467614008	313025003	46539
f01a1f95-782d-512d-99bf-3d219711440c	20140731	1	900000000000207008	467614008	398105006	31328
c1f1c3d5-ffb5-5cc7-a610-de6a41427d71	20140731	1	900000000000207008	467614008	272256008	17845
5e36b792-66a1-5f1a-87bb-7d240d8d95fd	20140731	1	900000000000207008	467614008	414945004	16065
95131729-b327-5506-9e8d-fb38fe726eeb	20140731	1	900000000000207008	467614008	257394003	13909
419a0423-fe6b-542c-9a2a-e6709e4cccf8	20140731	1	900000000000207008	467614008	337554009	47226
8eb94e73-18c7-54f2-a619-ab90b086ae26	20140731	1	900000000000207008	467614008	303722003	58227
965d0cea-6558-547e-89fe-68160e7e7e69	20140731	1	900000000000207008	467614008	360008003	40539
99b85a13-b343-5b98-a06a-96db9586aff7	20140731	1	900000000000207008	467614008	258596000	35965
92d1a9b3-2b49-568a-9b86-f401e58037ed	20140731	1	900000000000207008	467614008	278430006	35310
f5d74464-8442-55d4-aedc-c57bcc4f93eb	20140731	1	900000000000207008	467614008	409601006	38522
744f2a78-d7cc-5ad4-b47b-6dc493ad5617	20140731	1	900000000000207008	467614008	313066003	36042
9aed845f-f822-5dcf-aecb-90d9064f80b1	20140731	1	900000000000207008	467614008	334715001	45023
14cc93eb-e877-548a-9aba-b5ee6a82f344	20140731	1	900000000000207008	467614008	337131009	35374
6efd50d2-2697-54e9-ae65-7067e1449021	20140731	1	900000000000207008	467614008	55216003	35496
78144600-b119-54b8-a771-4e7d3193f6ad	20140731	1	900000000000207008	467614008	429560009	36678
609b32c9-87ca-534b-acce-a69857d44b91	20140731	1	900000000000207008	467614008	23785007	36003
9bf221bb-53cb-5781-bfb4-db77e3db483b	20140731	1	900000000000207008	467614008	73957001	35985
e744f5c5-4711-56af-aa3d-dec8d6929f94	20140731	1	900000000000207008	467614008	105785002	34864
23bbd6e9-157b-538c-84a7-92d619060c7e	20140731	1	900000000000207008	467614008	278809008	16342
74272f34-7116-59b6-82ee-8f26ef0ad782	20140731	1	900000000000207008	467614008	47424002	35533
6a7a7ba1-3930-5ef1-abcc-ee2d65394a33	20140731	1	900000000000207008	467614008	55216003	44071
5acaf3d1-ef35-50fe-a1f1-81e7d6525ae6	20140731	1	900000000000207008	467614008	309641003	16156
aa9b87f4-6648-5fb9-957c-299ad72002a5	20140731	1	900000000000207008	467614008	86572008	13586
956bfd1c-9101-50a3-ba3d-3275538eb837	20140731	1	900000000000207008	467614008	55216003	32685
51f2fdb4-e8f4-58c1-9b67-8888946e0bea	20140731	1	900000000000207008	467614008	467776008	10003
25886b41-37ac-5143-a4b6-188d054367b7	20140731	1	900000000000207008	467614008	468111004	10014
b3a805b2-314c-5d37-923b-5e2545c85125	20140731	1	900000000000207008	467614008	467452001	10025
bf881bc3-d2ec-5dcc-ae1c-ac5a653ec367	20140731	1	900000000000207008	467614008	468802001	10051
38bc951f-9614-522a-9280-a06945108ba9	20140731	1	900000000000207008	467614008	469122005	10058
43ace68b-5c95-5cbc-8698-ea337809d119	20140731	1	900000000000207008	467614008	468469002	10082
7c623158-f900-52f4-ad0b-eedc17cb615e	20140731	1	900000000000207008	467614008	469802009	10089
48f39314-fc1a-55e1-9f02-25d7cca0f318	20140731	1	900000000000207008	467614008	470070009	10098
4b00e8fa-6de2-5460-9208-161b3e38657f	20140731	1	900000000000207008	467614008	470293005	10149
f5e5d3ba-2dd3-58c1-a4c4-61c4680824a5	20140731	1	900000000000207008	467614008	462635001	10153
5ca73af3-d246-5f45-a2c6-bf26572247de	20140731	1	900000000000207008	467614008	462400009	10155
9d3626b2-dbcc-570c-949b-4844bd80d5e6	20140731	1	900000000000207008	467614008	463070007	10156
6caaa437-9fed-50f9-8b0c-c7f9d5e85548	20140731	1	900000000000207008	467614008	470622004	10164
69d41f90-a6a7-5067-920d-b691e733e56c	20140731	1	900000000000207008	467614008	462491000	10171
11c4ceeb-30a4-55d5-b10b-178f8fe87ff4	20140731	1	900000000000207008	467614008	464166005	10175
55771202-b9ba-59a1-8574-7bd7582a414d	20140731	1	900000000000207008	467614008	464672006	10176
ae7a78ac-cd06-5542-87a8-8c3fb9e51037	20140731	1	900000000000207008	467614008	465323004	10177
3b608002-7a28-5e20-9e71-756a0948fd3b	20140731	1	900000000000207008	467614008	462900001	10190
4ba6ebcd-72d5-5b16-aab2-8f5abfa0db31	20140731	1	900000000000207008	467614008	468517009	10201
68892419-f5cd-5a0b-b8a7-4db1214d6b13	20140731	1	900000000000207008	467614008	464240004	10216
5dd1bf6c-b1a0-5782-8ce9-293493b551a3	20140731	1	900000000000207008	467614008	465337008	10217
f6cb1702-2f3b-5500-9d0f-3eb3d1081c5b	20140731	1	900000000000207008	467614008	465209003	10219
c3786a79-a57d-50bc-b359-6f53448eeace	20140731	1	900000000000207008	467614008	465980007	10226
204099b1-9fce-5506-ade2-f60ffa881d12	20140731	1	900000000000207008	467614008	466225004	10234
b9f3b5a5-376a-5259-907e-4f2aeea13a7f	20140731	1	900000000000207008	467614008	465199002	10243
72750e35-3711-5e2b-905c-00ceaa9508a3	20140731	1	900000000000207008	467614008	465943001	10266
6c665847-e475-5b9a-8040-ac0634a96ac4	20140731	1	900000000000207008	467614008	467394004	10279
77bae6c4-5a63-559e-9a69-ffd148e43efc	20140731	1	900000000000207008	467614008	465414001	10286
8a69af81-218a-53d6-aae7-b28d8c297710	20140731	1	900000000000207008	467614008	465518000	10289
17dc368f-034d-526d-8f7d-485e3a816704	20140731	1	900000000000207008	467614008	463492000	10297
4066d5e1-e39b-58b3-b9a2-5b2436d82c2b	20140731	1	900000000000207008	467614008	467945009	10298
94955f53-19ea-51dd-bffe-7f98929a96b0	20140731	1	900000000000207008	467614008	466702004	10306
6025a4a9-dd10-575f-a46d-a438da62c5e8	20140731	1	900000000000207008	467614008	466820001	10326
7ba59c08-aea8-5626-b8e1-8b3f704bc9e0	20140731	1	900000000000207008	467614008	466227007	10335
3322f74f-5f97-50b1-be65-3b1a48603d96	20140731	1	900000000000207008	467614008	466748008	10336
90d5f73d-daad-5192-ad57-ea895b625760	20140731	1	900000000000207008	467614008	466483006	10338
ac1b8ac0-b555-5736-80b6-0c1aca0c90fc	20140731	1	900000000000207008	467614008	466200008	10340
a07b787e-d3ce-5a6b-b337-8e6b82285ea9	20140731	1	900000000000207008	467614008	469828007	10348
ce42680b-d372-5ee5-9ec8-1f959b05fd75	20140731	1	900000000000207008	467614008	465921009	10363
a199ad9a-236c-5176-9f43-75096320c46b	20140731	1	900000000000207008	467614008	467139000	10383
a047c79f-5ed9-551c-b69e-00b140800a76	20140731	1	900000000000207008	467614008	466417004	10385
48be0165-d781-53e4-835a-8df2dcffe17c	20140731	1	900000000000207008	467614008	466428000	10386
b19fbbf8-038b-5df1-b3a5-4019f7dbb60d	20140731	1	900000000000207008	467614008	466651006	10396
8cedd976-2efa-5acb-9560-92ed76d0b7d6	20140731	1	900000000000207008	467614008	466379005	10403
add5ff42-3eee-5c3e-b0e4-6c19aabe3ffe	20140731	1	900000000000207008	467614008	466069003	10405
60c7d46a-efee-5d5b-b39e-5dcf7bd992e0	20140731	1	900000000000207008	467614008	466570008	10408
5a5f522c-0bf4-5b26-88f6-440a12cafafc	20140731	1	900000000000207008	467614008	466776000	10414
e892475d-0294-51ec-a19a-7b80d719cacb	20140731	1	900000000000207008	467614008	466404002	10415
d2976863-6629-5369-a571-25f424e75181	20140731	1	900000000000207008	467614008	465236001	10416
81cc601e-4d64-5e6b-bb50-1fbd85a8f9c0	20140731	1	900000000000207008	467614008	469028006	10431
f03b93c4-e535-51ab-8230-3194a5826b79	20140731	1	900000000000207008	467614008	466652004	10432
e9dbbc6d-c162-58eb-97e4-3b130ed317eb	20140731	1	900000000000207008	467614008	467411005	10455
f78bb4ff-ed83-5061-9130-9b229bb72b39	20140731	1	900000000000207008	467614008	467686000	10458
22988609-f5a6-500f-b200-2335eb6cbd2c	20140731	1	900000000000207008	467614008	469416007	10480
a55ceac2-5cf0-5cf0-8d37-256ad0a40a5b	20140731	1	900000000000207008	467614008	465984003	10481
8076601a-c15b-5afa-a4f2-4a5263a14063	20140731	1	900000000000207008	467614008	467625004	10483
1773739e-5ac0-5848-8177-0618f7f8362a	20140731	1	900000000000207008	467614008	466422004	10516
12230195-0ddc-5116-9726-de36c3e94c6d	20140731	1	900000000000207008	467614008	468077007	10520
717d75fc-79bf-57a8-ab49-eed7a8bf9896	20140731	1	900000000000207008	467614008	463950004	10522
8895bfcb-9ee9-5f38-bde6-23ab086913aa	20140731	1	900000000000207008	467614008	466359002	10531
f9f3fa88-163e-5c22-854a-f0575c3d3640	20140731	1	900000000000207008	467614008	468530005	10532
ba5e32cd-a017-5b18-933d-05939680fd6a	20140731	1	900000000000207008	467614008	463758002	10535
6895ffe7-bb38-5005-978f-d90b1b56edb2	20140731	1	900000000000207008	467614008	465071009	10558
69dc66a3-1b4c-54da-a11a-edb8f1dd2acc	20140731	1	900000000000207008	467614008	468127006	10574
4a9f4a10-9e44-5395-ad46-34b1139ed6de	20140731	1	900000000000207008	467614008	470304005	10575
bde288a1-37eb-5996-8067-274bc4f3d134	20140731	1	900000000000207008	467614008	468175001	10598
48223ddf-6bab-506e-b655-2c11292a4296	20140731	1	900000000000207008	467614008	468623009	10614
06b1010e-d2ab-57e3-87b6-94fae91bbe31	20140731	1	900000000000207008	467614008	464879004	10615
e561e3b6-66bd-58e1-9a9b-0aaeedbbf572	20140731	1	900000000000207008	467614008	469915001	10642
e328fdd0-f74d-5419-ac22-a9c2b383e389	20140731	1	900000000000207008	467614008	465876003	10647
3b581f63-2883-5c6a-8483-fd0710b72832	20140731	1	900000000000207008	467614008	467671006	10667
c683830a-e9ea-54b5-84ba-769caf627811	20140731	1	900000000000207008	467614008	467304007	10668
300bf4f4-612d-53d6-a834-f5e79c21bae8	20140731	1	900000000000207008	467614008	467542002	10669
7868ff8f-7df7-5e96-9559-f0afb01b47d8	20140731	1	900000000000207008	467614008	468147003	10671
4d259b23-6807-5c88-8eb7-54a13ebd7024	20140731	1	900000000000207008	467614008	467597007	10672
96f92073-0c8d-5e1f-a2a5-81ad32e1fc93	20140731	1	900000000000207008	467614008	467235003	10676
8a85c95c-f9e9-5c2a-b92e-0609f293977d	20140731	1	900000000000207008	467614008	467764008	10678
9057e535-6778-59b4-886e-3af00d8dbba9	20140731	1	900000000000207008	467614008	468353005	10688
43e47492-ba46-5698-91c1-5b9c8c955da1	20140731	1	900000000000207008	467614008	462514007	10689
27e9ccdb-87e2-5d38-8cd0-4cca1b731244	20140731	1	900000000000207008	467614008	469539004	10691
380f0dea-a251-5c64-beef-6da48a1669a0	20140731	1	900000000000207008	467614008	464422001	10695
436a37d9-df88-50c9-afbe-89aa5cc51eb6	20140731	1	900000000000207008	467614008	468921008	10696
327fdc5c-479f-57fd-891c-b2b580322dbc	20140731	1	900000000000207008	467614008	468909009	10718
70e21720-7f0a-575e-9313-d983b1287619	20140731	1	900000000000207008	467614008	467779001	10729
c1c216b9-41cb-524f-bccf-e3a61a1b07d3	20140731	1	900000000000207008	467614008	469839005	10730
9b1a2b1a-35b1-54cf-940a-aec6f25feabb	20140731	1	900000000000207008	467614008	463021008	10735
a588cd38-5d7f-50a9-85f2-b8f1419e0be4	20140731	1	900000000000207008	467614008	464686005	10737
46f0db9f-1553-5444-8122-032f5f477a91	20140731	1	900000000000207008	467614008	462698001	10741
fb1f01fd-8147-58e5-aa19-14cd79a3d8dc	20140731	1	900000000000207008	467614008	467685001	10747
8ba8ffe5-a234-5552-ba63-77ce8d9ca621	20140731	1	900000000000207008	467614008	465859002	10749
06ae7cb8-f7bf-54e1-af9e-b782cbb58a4e	20140731	1	900000000000207008	467614008	468053001	10760
62313993-e8d9-5e51-b03f-5118f14a7303	20140731	1	900000000000207008	467614008	466526004	10789
783416b0-976f-5e83-82fa-b6352066974f	20140731	1	900000000000207008	467614008	467881008	10790
f230bcfd-ce73-55ba-ba3b-734ffbd7ad13	20140731	1	900000000000207008	467614008	469892003	10795
8577cd31-c600-51ce-aeb6-9f15ad1871d3	20140731	1	900000000000207008	467614008	464652001	10796
437932ce-d68e-5579-b0e5-60dd8ab9bc18	20140731	1	900000000000207008	467614008	464358007	10797
341014d9-b10f-5ba4-9769-2c945a9ef1d6	20140731	1	900000000000207008	467614008	464457003	10816
6a4f0755-4f6c-56ee-8322-24a75374b30f	20140731	1	900000000000207008	467614008	463940000	10817
75447f74-ee02-53a3-8951-e93ce06a6e4d	20140731	1	900000000000207008	467614008	463341009	10825
bff929ad-60ee-5706-a2e2-b43be873ea78	20140731	1	900000000000207008	467614008	469725002	10827
e7dba869-8220-55e5-929a-f1d8580126cb	20140731	1	900000000000207008	467614008	464547002	10828
ffde296e-dcfb-5259-a85b-fce9a14bb023	20140731	1	900000000000207008	467614008	465762006	10847
cf5c38e1-7f94-5e5c-adf5-6995aad0b057	20140731	1	900000000000207008	467614008	465360000	10849
d8460e78-37e6-5b62-b8a2-67a7ae986f19	20140731	1	900000000000207008	467614008	467915006	10869
30c09598-0203-54db-8753-a8498c4c01e8	20140731	1	900000000000207008	467614008	464499002	10872
900f8cc7-2093-561c-a44e-c00a62ef10ee	20140731	1	900000000000207008	467614008	462213000	10873
48dc39c8-fbd2-56de-a5b6-6a1f833f29a1	20140731	1	900000000000207008	467614008	466614000	10876
654e8498-96d2-5773-839d-c6fa4a148378	20140731	1	900000000000207008	467614008	465723002	10895
25e449df-448a-5c00-987e-fddb0b968513	20140731	1	900000000000207008	467614008	465808003	10904
ac33a6de-0754-5d52-9555-a9ad9db5f226	20140731	1	900000000000207008	467614008	469597000	10906
a08b59db-e0b1-581f-bd0f-292034db583c	20140731	1	900000000000207008	467614008	463320003	10907
7789f5e0-d5f5-52af-a5d9-2e5e59e241e3	20140731	1	900000000000207008	467614008	462860003	10908
8aaaa8a6-bdb6-5ff2-9adb-514927aabb18	20140731	1	900000000000207008	467614008	467375009	10960
aa2760f7-f35a-5a80-a8f3-545a3d4e7b75	20140731	1	900000000000207008	467614008	469365001	10969
0a1efd8c-b79e-50c5-94e3-2646058fb6c6	20140731	1	900000000000207008	467614008	468046005	10980
dfe88f3f-c98e-56a2-bd5f-20071b49cf44	20140731	1	900000000000207008	467614008	468164000	10986
28d3dcad-ba19-51ab-a3d2-2c957fbec0ac	20140731	1	900000000000207008	467614008	470159004	10992
44eeb225-8311-528d-9f1f-87b29597ede3	20140731	1	900000000000207008	467614008	465416004	10994
a7c23fd3-04ad-5b21-824e-ad1bd8c54484	20140731	1	900000000000207008	467614008	467288009	10995
4fbd5d3f-6d26-5222-bfa1-498acfa44339	20140731	1	900000000000207008	467614008	462732005	11010
87fd1e31-09d2-53be-b5c7-b5d1054e8fe9	20140731	1	900000000000207008	467614008	468159004	11028
ef4b0b33-0f8e-510a-bb4d-b03ca1db59b0	20140731	1	900000000000207008	467614008	470671009	11049
fd426c0e-ad7a-5a38-baf2-bdc51938dde4	20140731	1	900000000000207008	467614008	467712002	11052
98a77597-e3f8-5287-bcc5-fb8e3d68d0a2	20140731	1	900000000000207008	467614008	467781004	11062
4eb36f0d-add6-507e-9098-fe617f5618fb	20140731	1	900000000000207008	467614008	464126006	11068
2af4c72b-3b8d-516e-a0d2-3d34ad9d9ebe	20140731	1	900000000000207008	467614008	467308005	11090
6ec9f8f2-1fb2-5658-ab48-d02f93610cab	20140731	1	900000000000207008	467614008	469790001	11095
c194bcb2-45af-59c6-aeb1-afc77472498d	20140731	1	900000000000207008	467614008	466492009	11100
d26ee0aa-2b69-51d4-bd74-c90bd19afc72	20140731	1	900000000000207008	467614008	468113001	11111
ca6fba95-2710-524d-a433-9212b9f0f747	20140731	1	900000000000207008	467614008	468369003	11130
86ebd5e1-933f-53e1-a6d6-5655685735ad	20140731	1	900000000000207008	467614008	466674005	11155
40418715-78c6-5b17-8216-f519476f507e	20140731	1	900000000000207008	467614008	469020004	11158
1a867c38-6eaa-5510-b48d-9dd40f91bda6	20140731	1	900000000000207008	467614008	468950001	11168
c8be4dd8-2e45-5780-a59f-223a39dc2fd6	20140731	1	900000000000207008	467614008	469099006	11170
572f3845-72ee-5e0e-8baa-f5df3d41e2e7	20140731	1	900000000000207008	467614008	468582007	11171
685c4fbc-afa7-57f6-a3ee-61d4f1f4152e	20140731	1	900000000000207008	467614008	463493005	11172
d9efde40-0d0f-56b6-8da5-466f0d36956e	20140731	1	900000000000207008	467614008	465626002	11177
48c91a98-56a8-5c0c-a117-c47b062b14b2	20140731	1	900000000000207008	467614008	468511005	11202
6dbd1d3a-9ec1-5b13-a951-0c59fe801258	20140731	1	900000000000207008	467614008	462233001	11226
8d7f1ee0-04df-50f0-8cb4-18de59fea7d2	20140731	1	900000000000207008	467614008	468557007	11239
ce5f0404-0988-5a23-ac03-0a29348689f4	20140731	1	900000000000207008	467614008	463218003	11245
03476229-1d20-5aa4-9d44-7c1c2f136106	20140731	1	900000000000207008	467614008	465625003	11246
79899eac-08bb-5998-8d8b-54cc786c52e8	20140731	1	900000000000207008	467614008	462719000	11248
f8a36df3-de4d-5f5a-95c8-27eafb123c74	20140731	1	900000000000207008	467614008	464823001	11255
4612cd76-b059-53da-875b-f826b483cdc0	20140731	1	900000000000207008	467614008	467701002	11256
2010a99c-7bc4-5029-a703-08d85925c510	20140731	1	900000000000207008	467614008	462814000	11261
81702c1c-5ebf-52e7-81e2-9d967c3b14a9	20140731	1	900000000000207008	467614008	465939000	11262
4b26fbc7-fb49-5bae-8cc5-70bd07998f76	20140731	1	900000000000207008	467614008	466083001	11263
1a895b61-0981-5596-9e0a-e11b5517c3e0	20140731	1	900000000000207008	467614008	470092008	11264
4f0f2cb7-ea7b-5032-8efb-05ad903febfe	20140731	1	900000000000207008	467614008	465058006	11265
04b927e1-1bc3-53eb-addc-110afcb0a1d1	20140731	1	900000000000207008	467614008	470152008	11266
d89415b7-6940-5fe7-87e5-6d26df121b7d	20140731	1	900000000000207008	467614008	466028007	11268
b8df4f0e-8187-5043-8e4d-67af36a6664b	20140731	1	900000000000207008	467614008	468576009	11289
38282870-0de1-574b-8911-f9af74c8b36d	20140731	1	900000000000207008	467614008	470216001	11290
7abe30e0-4099-5512-a51c-a254ec4a8ffc	20140731	1	900000000000207008	467614008	467829008	11301
d315e36b-4247-5c77-bed3-8053930e0a46	20140731	1	900000000000207008	467614008	467256001	11305
0107ec76-5ec2-536d-9e04-b2d6bd176eba	20140731	1	900000000000207008	467614008	465814005	11307
e981376d-2781-55ef-aa34-013284867f3c	20140731	1	900000000000207008	467614008	465063005	11308
7f32a1f9-aeac-5207-9c5c-f005fcedeee7	20140731	1	900000000000207008	467614008	468300001	11313
4787ffef-b42a-5059-80b2-bc009aea3f12	20140731	1	900000000000207008	467614008	466847006	11330
b796cef2-b9e3-59e4-98fb-f9ab75bf16c0	20140731	1	900000000000207008	467614008	467797009	11332
ef10aba8-4624-5b4f-981c-a82958726588	20140731	1	900000000000207008	467614008	465205009	11334
018d215b-16bd-5cb1-9aea-0672d8cad0cd	20140731	1	900000000000207008	467614008	469313003	11337
5439a437-facd-502b-8240-2444e7bac893	20140731	1	900000000000207008	467614008	463577003	11339
e5325562-0dc8-5551-bcbe-100756c9e0bd	20140731	1	900000000000207008	467614008	468411008	11387
282f0d2b-6c1c-59da-b53c-a2d1c4350413	20140731	1	900000000000207008	467614008	464087002	11389
c7e15c0b-7fa7-5e02-8600-e73bca73f977	20140731	1	900000000000207008	467614008	468231005	11391
94b599cf-d180-5d81-a994-a89a84988b75	20140731	1	900000000000207008	467614008	468699000	11402
023640e9-d0ae-5060-925b-91e9002c89ee	20140731	1	900000000000207008	467614008	465493008	11413
dbe65fb3-7960-5f18-a460-c032641ee7e8	20140731	1	900000000000207008	467614008	468799005	11425
9a14e04b-7177-5b3f-a1c2-629c27e50438	20140731	1	900000000000207008	467614008	468056009	11434
505f0024-5955-5361-8f14-2b6c54465340	20140731	1	900000000000207008	467614008	468172003	11436
c4e98483-31f2-5d69-8411-e246d94e52ba	20140731	1	900000000000207008	467614008	468912007	11441
39e84f1b-4383-5ca8-966d-d940f05a5836	20140731	1	900000000000207008	467614008	469035003	11442
c3116c4b-9651-5e19-8b7c-c8de23f61732	20140731	1	900000000000207008	467614008	469154001	11444
23db3bff-1250-54e0-86e1-a3b676ced120	20140731	1	900000000000207008	467614008	464401007	11452
dff1f77d-0230-5c0f-bc0e-0e2dcabc5728	20140731	1	900000000000207008	467614008	468840003	11460
8a1685bf-021a-5b76-af48-f4db49c5080b	20140731	1	900000000000207008	467614008	468441005	11467
01b87314-b8ed-5b4f-89e2-3bfd04c741f4	20140731	1	900000000000207008	467614008	468237009	11474
e4762d88-13c3-5439-9664-20b765a26731	20140731	1	900000000000207008	467614008	469085007	11479
52af9e26-1480-5dbb-bada-e3241b0e528e	20140731	1	900000000000207008	467614008	468523004	11480
1b1311ad-50b5-57a8-979e-d502d1a5fce2	20140731	1	900000000000207008	467614008	469109002	11482
5508074e-579b-5bc4-958a-1686a424496b	20140731	1	900000000000207008	467614008	468299009	11484
09bc78ac-28a6-5de8-9ef7-c980ca386713	20140731	1	900000000000207008	467614008	468544004	11487
dbc61159-b1ac-5766-8fd0-5730729bd191	20140731	1	900000000000207008	467614008	470335004	11490
802b7807-eb34-5da6-a995-bc3e72c1066c	20140731	1	900000000000207008	467614008	462679003	11507
03ea68b9-7707-5cba-8604-5b719da8f55a	20140731	1	900000000000207008	467614008	468292000	11522
092e6423-f086-5487-a273-e21b71124bb0	20140731	1	900000000000207008	467614008	468809005	11531
efedf977-3a28-5d3b-8a8b-9389a61c1acb	20140731	1	900000000000207008	467614008	468879009	11578
646bbd22-2773-5739-a271-c9318aea4e1d	20140731	1	900000000000207008	467614008	468847000	11583
0782f932-cbb1-514d-9893-8fcb1656381b	20140731	1	900000000000207008	467614008	468289004	11585
