id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
0bc207ac-3305-5012-8e0e-cc78234e07c5	20140731	1	900000000000207008	608771002	2990849012	900000000000548007
040a8652-6b3d-5cd1-8d04-e1847767a9f4	20140731	1	900000000000207008	608771002	2990851011	900000000000548007
ef64e8f3-fe20-5e42-b4e5-cfa1bd1fd3d9	20140731	1	900000000000207008	608771002	2990853014	900000000000548007
eb9a6710-6761-5372-97c8-78bc95ac64eb	20140731	1	900000000000207008	608771002	2990855019	900000000000548007
847fe6a5-8dfe-563b-97c4-3200e218e2c0	20140731	1	900000000000207008	608771002	2990857010	900000000000548007
29c41f31-0d82-5ab6-a23e-f44719a0dc94	20140731	1	900000000000207008	608771002	2990859013	900000000000548007
0f7da762-5079-57a6-bcdc-eaf6a8e9b596	20140731	1	900000000000207008	608771002	2990861016	900000000000548007
0de89c6a-c6de-5078-a148-2998c90206ff	20140731	1	900000000000207008	608771002	2990863018	900000000000548007
eee578f7-e4a2-535c-905c-c3f95511aad6	20140731	1	900000000000207008	608771002	2990865013	900000000000548007
97f312e0-78ec-5104-8df2-2bf09d890e70	20140731	1	900000000000207008	608771002	2990867017	900000000000548007
0d896963-3556-5092-9696-7130015f6031	20140731	1	900000000000207008	608771002	2990871019	900000000000548007
ac84d2f6-1e9a-5233-9510-82e8c954fca5	20140731	1	900000000000207008	608771002	2990873016	900000000000548007
5ac4d287-f023-54e7-b54a-2f07c863155f	20140731	1	900000000000207008	608771002	2990875011	900000000000548007
4ba19dbb-53d4-5324-aacd-c7ff647eee04	20140731	1	900000000000207008	608771002	2990877015	900000000000548007
b4f4bfd0-38ec-57bc-a882-551d71d2df74	20140731	1	900000000000207008	608771002	2990879017	900000000000548007
1070abd9-58d3-5bc6-99d6-b62b5259ffc0	20140731	1	900000000000207008	608771002	2990881015	900000000000548007
7a9aa35e-01d9-575e-a678-aea0a2d65864	20140731	1	900000000000207008	608771002	2990887016	900000000000548007
f162e212-9926-5f0a-844b-d83ad4cfb55f	20140731	1	900000000000207008	608771002	2990889018	900000000000548007
3b71fd61-e2f0-55c7-adbb-b6b617edbf82	20140731	1	900000000000207008	608771002	2990891014	900000000000548007
bb1b9e50-88b3-5f86-b4fc-394a0d853b21	20140731	1	900000000000207008	608771002	2990893012	900000000000548007
030d6015-62d2-559f-8ea2-993b34df53ed	20140731	1	900000000000207008	608771002	2990895017	900000000000548007
