id	effectiveTime	active	moduleId	refsetId	referencedComponentId	attributeDescription	attributeType	attributeOrder
85bf7f18-f2ce-41f2-900d-0819912fd751	20140731	1	900000000000207008	900000000000456007	450993002	900000000000505001	900000000000466004	5
95a6c81e-c6a8-48b2-a3b7-e8e703824a2d	20140731	1	900000000000207008	900000000000456007	450993002	609330002	900000000000461009	7
9dad4d29-8f00-45c3-afac-75844aa4c098	20140731	1	900000000000207008	900000000000456007	450993002	900000000000501005	900000000000478000	1
a6c5a6da-6f4b-479b-afdf-4ccddeadf4b0	20140731	1	900000000000207008	900000000000456007	450993002	900000000000504002	900000000000466004	4
c05c91d7-40ac-465a-acce-61d1615661a0	20140731	1	900000000000207008	900000000000456007	450993002	900000000000503008	900000000000466004	3
1603194c-f593-4c65-92a0-c2fc4761169c	20140731	1	900000000000207008	900000000000456007	450993002	447247004	900000000000461009	6
4db45f0e-72b9-4fff-befc-d731c0650a18	20140731	1	900000000000207008	900000000000456007	450993002	900000000000500006	900000000000461009	0
7aeb96ae-cab4-4473-b800-f8d397230568	20140731	1	900000000000207008	900000000000456007	450993002	900000000000502003	900000000000478000	2
