id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
3f292618-4bad-4071-8cd9-4251bb6fd98b	20140731	1	900000000000207008	450993002	292327002	1	1	TRUE	ALWAYS A85	A85	447561005	447637006
3f3f5d3c-6b7c-413a-ae01-6a005b93a8a4	20140731	1	900000000000207008	450993002	260216002	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
3f438308-bc87-4afb-a144-793df8bc224e	20140731	1	900000000000207008	450993002	388983002	1	1	TRUE	ALWAYS S09	S09	447561005	447637006
3f5be459-76c4-446b-bf05-a1ce7e50c7dc	20140731	1	900000000000207008	450993002	52643007	1	1	TRUE	ALWAYS Y75	Y75	447561005	447637006
3f5e5463-c728-4751-a784-5c93c9ecb823	20140731	1	900000000000207008	450993002	90678009	1	1	TRUE	ALWAYS D83	D83	447561005	447637006
3f6d16b2-8b55-4029-a31c-f30108b7d3ed	20140731	1	900000000000207008	450993002	30961001	1	1	TRUE	ALWAYS N06	N06	447561005	447637006
3f946952-dd89-48b4-9c6a-72ac4c40016b	20140731	1	900000000000207008	450993002	78667006	1	1	TRUE	ALWAYS P76	P76	447561005	447637006
3f9e033d-3c89-4222-8af7-b75f6bdf34a6	20140731	1	900000000000207008	450993002	169836001	1	1	TRUE	ALWAYS W90	W90	447561005	447637006
3fa016fb-211a-4111-8539-6173ea66762d	20140731	1	900000000000207008	450993002	38598009	1	1	TRUE	ALWAYS -44	-44	447561005	447637006
3fbefb36-46cc-414a-a367-869cad142368	20140731	1	900000000000207008	450993002	281004	1	1	TRUE	ALWAYS P15	P15	447561005	447637006
3fc0ba95-1966-471e-9063-d87c5a9ba5f0	20140731	1	900000000000207008	450993002	102421000	1	1	TRUE	ALWAYS A23	A23	447561005	447637006
3fc87ad8-31d4-475a-a954-2c7a6a9ceab6	20140731	1	900000000000207008	450993002	200767005	1	1	TRUE	ALWAYS S90	S90	447561005	447637006
3ffa7245-a81a-49ed-9936-0880434474cb	20140731	1	900000000000207008	450993002	126662008	1	1	TRUE	ALWAYS R21	R21	447561005	447637006
3ffe71b5-34d6-41db-8657-37499232af68	20140731	1	900000000000207008	450993002	10623005	1	1	TRUE	ALWAYS L99	L99	447561005	447637006
400a74ea-b2d9-4db6-85b0-48f42e34f751	20140731	1	900000000000207008	450993002	254588001	1	1	TRUE	ALWAYS D78	D78	447561005	447637006
40107a75-4bf2-415e-99cf-94990dd95ec2	20140731	1	900000000000207008	450993002	386689009	1	1	TRUE	ALWAYS A88	A88	447561005	447637006
401cc281-ee21-4709-92d6-2927795182f3	20140731	1	900000000000207008	450993002	265170009	1	1	TRUE	ALWAYS -54	-54	447561005	447637006
4029a66e-0575-4d1b-8d79-39f38c203147	20140731	1	900000000000207008	450993002	4406004	1	1	TRUE	ALWAYS Y84	Y84	447561005	447637006
