id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget	expression	definitionStatusId	correlationId	contentOriginId
111f8c1c-7b67-4499-a8de-92913f182b03	20140926	1	705115006	705110001	705114005	34296-4	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704318007=118563004,704320005=41598000,704325000=15373003,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
92ab6f70-ccc5-4b02-81a0-744419cf67b0	20140926	1	705115006	705110001	705114005	13489-0	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704325000=15373003,704318007=118545004,704320005=25217009,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
12aa491c-ace2-4767-8f76-588697b85355	20140926	1	705115006	705110001	705114005	53433-9	363787002:70434600=(386053000:704347000=(414237002:704319004=418377002,704320005=75828004,704318007=118524006),704327008=119360007,370132008=30766002)	900000000000073002	447557004	705117003
85d4d4f3-4657-44e7-b077-f72d012472db	20140926	1	705115006	705110001	705114005	18197-4	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704318007=118569000,704320005=120749007),370132008=117363000)	900000000000073002	447557004	705117003
c8b4a776-c33f-4b7a-aad0-2ae6708c3df9	20140926	1	705115006	705110001	705114005	55952-6	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704318007=118556004,704320005=117471000),370132008=30766002)	900000000000073002	447557004	705117003
4122cdc4-21bc-4fa4-9c73-8fefe629dc4d	20140926	1	705115006	705110001	705114005	6445-1	363787002:70434600=(386053000:704327008=119334006,246501002=703444002,704347000=(414237002:704319004=45710003,704320005=121073003,704318007=118569000),370132008=117363000)	900000000000073002	447557004	705117003
df90f1f1-0404-41a8-b194-a1d3bf742ed9	20140926	1	705115006	705110001	705114005	17433-4	363787002:70434600=(386053000:704347000=(414237002:704318007=702700007,704320005=89177007),370132008=30766002,704327008=123038009)	900000000000073002	447557004	705117003
1d8f946e-0214-4e23-bbba-0a1e0caca42a	20140926	1	705115006	705110001	705114005	20755-5	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704320005=121018001,704319004=32457005,704318007=118569000),370132008=117363000,704327008=309051001)	900000000000073002	447557004	705117003
58d07400-81e5-49f6-99b1-51e88bc65a35	20140926	1	705115006	705110001	705114005	47632-5	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704318007=118563004,704325000=15373003,704320005=80582002,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
5c841edc-98a9-4209-b079-c7f5f03681fe	20140926	1	705115006	705110001	705114005	14492-3	363787002:70434600=(386053000:704327008=119399004,370132008=117362005,246501002=703444002,704347000=(414237002:704320005=49872002,704318007=118584009,704319004=81745001))	900000000000073002	447557004	705117003
7e9db4e3-8bd2-4115-a47b-7d9ab79ffcf9	20140926	1	705115006	705110001	705114005	53381-0	363787002:70434600=(386053000:370132008=117362005,704347000=(414237002:704320005=120753009,704318007=118584009,704319004=50863008),704327008=119364003)	900000000000073002	447557004	705117003
b13ff52d-86b7-4b48-9ee1-34d1806bd7a8	20140926	1	705115006	705110001	705114005	21031-0	363787002:70434600=(386053000:704347000=(414237002:704320005=58432001,704318007=118580000),370132008=117362005,704327008=123038009)	900000000000073002	447557004	705117003
a86da2f0-9c0a-4635-8972-b8d02aab82d3	20140926	1	705115006	705110001	705114005	23139-9	363787002:70434600=(386053000:704347000=(414237002:704318007=118590008,704319004=50863008,704320005=444087006),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
a70adafe-30d0-47c7-b623-d92ab47655e4	20140926	1	705115006	705110001	705114005	19187-4	363787002:70434600=(386053000:704327008=418564007,704347000=(414237002:704320005=103088005,704319004=2778004,704318007=118569000),370132008=30766002)	900000000000073002	447557004	705117003
c24ad9fa-796e-4795-ac3d-56c67c7ce080	20140926	1	705115006	705110001	705114005	26547-0	363787002:70434600=(386053000:704327008=122575003,246501002=702660003,704347000=(414237002:704326004=703770000,704320005=67079006,704318007=118569000,704319004=78014005),370132008=117363000)	900000000000073002	447557004	705117003
14fdb479-8d9d-42d7-a64c-6ed9e9c73d84	20140926	1	705115006	705110001	705114005	31881-6	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704320005=121030007,704318007=118569000,704319004=50863008),370132008=117363000)	900000000000073002	447557004	705117003
8ae7b15f-3abe-4abc-a1c3-f039a5628560	20140926	1	705115006	705110001	705114005	20619-3	363787002:70434600=(386053000:704347000=(414237002:704318007=118552002,704320005=702968008,704325000=702962009),246514001=415067009,246501002=702659008,370132008=30766002,704327008=123038009)	900000000000073002	447557004	705117003
a1bcce79-cf09-4cba-8da0-e27179d92282	20140926	1	705115006	705110001	705114005	2126-1	363787002:70434600=(386053000:704327008=119347001,704347000=(414237002:704318007=118539007,704320005=59351004,704319004=6993007),370132008=30766002)	900000000000073002	447557004	705117003
08dbd6c3-33e0-4c15-ab0e-17e7672053e4	20140926	1	705115006	705110001	705114005	14326-3	363787002:70434600=(386053000:246501002=702663001,246514001=415067009,704347000=(414237002:704319004=256867001,704318007=118552002,704320005=702964005,704325000=702962009),704327008=119339001,370132008=30766002)	900000000000073002	447557004	705117003
1b45eb78-388f-4ac4-ad69-4815c87438a7	20140926	1	705115006	705110001	705114005	14753-8	363787002:70434600=(386053000:704347000=(414237002:704326004=703762005,704318007=118556004,704320005=67079006,704319004=50863008),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
ff1835a5-40c2-418a-b978-6d06beba7b19	20140926	1	705115006	705110001	705114005	13134-2	363787002:70434600=(386053000:704347000=(414237002:704318007=118569000,704319004=50863008,704320005=116890008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
08a0bf01-4e36-4eb2-aedc-070742c60d3b	20140926	1	705115006	705110001	705114005	13669-7	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704320005=115345004,704325000=15373003,704318007=118545004,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
986c7fb1-1e71-45ea-8be0-4a92533e589b	20140926	1	705115006	705110001	705114005	32786-6	363787002:70434600=(386053000:704347000=(414237002:704318007=118590008,704320005=103184005,704319004=50863008),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
372d2a6f-6e2a-4e7e-b606-ba1ece6552d5	20140926	1	705115006	705110001	705114005	5632-5	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704318007=118539007,704320005=66925006,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
6eaae755-4ff0-4731-ad3f-55f420919ee1	20140926	1	705115006	705110001	705114005	54359-5	363787002:70434600=(386053000:704327008=119361006,704347000=(414237002:704318007=118556004,704326004=115500004,704319004=50863008,704320005=68615006),370132008=30766002)	900000000000073002	447557004	705117003
03d96e85-fde9-4763-81e8-5bd74a1e3ffe	20140926	1	705115006	705110001	705114005	42616-3	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=418377002,704320005=72717003),704327008=119360007,370132008=30766002)	900000000000073002	447557004	705117003
afb5c5c9-d4f2-4158-8dcb-c094ee82e891	20140926	1	705115006	705110001	705114005	6527-6	363787002:70434600=(386053000:246501002=703458000,370132008=30766002,704347000=(414237002:704320005=120850003,704318007=118569000),704327008=123038009)	900000000000073002	447557004	705117003
31418cb6-d015-4e31-918b-927b778f9b5b	20140926	1	705115006	705110001	705114005	23969-9	363787002:70434600=(386053000:704327008=258450006,370132008=30766002,704347000=(414237002:704319004=65216001,704320005=120915005,704318007=118590008))	900000000000073002	447557004	705117003
0571e10d-8e2e-4df5-b775-017fc7671a6e	20140926	1	705115006	705110001	705114005	6152-3	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=387876006),704327008=119364003)	900000000000073002	447557004	705117003
ea4e35be-1c4b-40ec-a82b-028dd778f055	20140926	1	705115006	705110001	705114005	33351-8	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704318007=118539007,704320005=18298003,704319004=78014005))	900000000000073002	447557004	705117003
9ea480dd-c862-49d4-af00-73d8135d03ff	20140926	1	705115006	705110001	705114005	2923-1	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704318007=118539007,704319004=50863008,704320005=82622003),370132008=30766002)	900000000000073002	447557004	705117003
a0e19e5c-a8ea-4d25-b3b7-2d0de1fc204d	20140926	1	705115006	705110001	705114005	38397-6	363787002:70434600=(386053000:704327008=119373006,704347000=(414237002:704320005=264297004,704318007=118584009,704319004=77012006),246501002=702661004,370132008=117362005)	900000000000073002	447557004	705117003
088d51a2-3bbb-479f-9d88-cd275a6ef784	20140926	1	705115006	705110001	705114005	40703-1	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704319004=256867001,704320005=102670005,704318007=118569000),704327008=119339001,370132008=117363000)	900000000000073002	447557004	705117003
602583b2-a43a-41ec-ba02-0405f05a7af6	20140926	1	705115006	705110001	705114005	44051-1	363787002:70434600=(386053000:704327008=418525009,370132008=30766002,704347000=(414237002:704319004=703062004,704320005=20914005,704318007=118526008))	900000000000073002	447557004	705117003
43779b50-c64c-44dc-8971-dc41d48babcf	20140926	1	705115006	705110001	705114005	49335-3	363787002:70434600=(386053000:246501002=702675006,370132008=30766002,704327008=119376003,704347000=(414237002:704319004=85756007,704320005=121246006,704318007=118550005))	900000000000073002	447557004	705117003
63bd841d-b69f-48dc-8d3e-440d954fbd0a	20140926	1	705115006	705110001	705114005	21340-5	363787002:70434600=(386053000:246501002=703446000,370132008=117363000,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=444573001),704327008=119364003)	900000000000073002	447557004	705117003
d9c02d70-d884-4730-b671-f78bf8d7e3db	20140926	1	705115006	705110001	705114005	75058-8	363787002:70434600=(386053000:704347000=(414237002:704319004=87612001,704320005=41711007,704318007=118524006),704327008=440500007,370132008=30766002)	900000000000073002	447557004	705117003
77ff94ac-72e1-4a44-905c-7d5cc8acadb2	20140926	1	705115006	705110001	705114005	764-1	363787002:70434600=(386053000:704327008=119297000,246501002=702663001,246514001=415067009,704347000=(414237002:704319004=87612001,704318007=118552002,704320005=702966007,704325000=702962009),370132008=30766002)	900000000000073002	447557004	705117003
e623389b-5da4-4751-b6af-6d342210f1ef	20140926	1	705115006	705110001	705114005	22314-9	363787002:70434600=(386053000:704347000=(414237002:704320005=703485007,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
20387f38-c678-4de6-a4a0-b66b025b84ed	20140926	1	705115006	705110001	705114005	9439-1	363787002:70434600=(386053000:704327008=122567009,704347000=(414237002:704318007=118549005,704319004=386100006,704320005=21718009),246501002=702662006,370132008=30766002)	900000000000073002	447557004	705117003
9629b9d9-09b3-4c90-8e28-454c1f2228a7	20140926	1	705115006	705110001	705114005	34212-1	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704318007=118563004,704325000=15373003,704320005=103054004,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
25801bf1-1cf4-47a7-9c84-6878c35ffa11	20140926	1	705115006	705110001	705114005	22698-5	363787002:70434600=(386053000:704347000=(414237002:704318007=118563004,704320005=58753009,704325000=15373003,704319004=78014005),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
8b23f705-65d1-40e8-b035-83ade51f3ebd	20140926	1	705115006	705110001	705114005	5906-3	363787002:70434600=(386053000:704327008=119332005,246501002=702659008,370132008=30766002,704347000=(414237002:704320005=702967003,704319004=6085005,704318007=118550005))	900000000000073002	447557004	705117003
d7d8d341-35f8-4540-a686-f56ccc120a06	20140926	1	705115006	705110001	705114005	39005-4	363787002:70434600=(386053000:704347000=(414237002:704320005=82409003,704319004=32457005,704318007=118569000),370132008=117363000,704327008=309051001)	900000000000073002	447557004	705117003
44a892d6-223c-4f95-a376-bd5f40307f1f	20140926	1	705115006	705110001	705114005	14450-1	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704320005=85600001,704318007=118539007,704319004=78014005))	900000000000073002	447557004	705117003
da5e044a-fd55-40df-a3c2-34b80e29646b	20140926	1	705115006	705110001	705114005	28044-6	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704320005=259470008,704318007=118539007,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
07be0959-cf77-4374-b95f-51cb3305bb93	20140926	1	705115006	705110001	705114005	13761-2	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704320005=115386006,704325000=15373003,704318007=118545004,704319004=78014005))	900000000000073002	447557004	705117003
6e7d6d86-6b53-4d78-b534-dc6791c20b44	20140926	1	705115006	705110001	705114005	12892-6	363787002:70434600=(386053000:704347000=(414237002:704320005=120910000,704318007=118569000,704319004=50863008),246501002=703446000,370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
60671af9-474d-419e-abb6-5ae017d01631	20140926	1	705115006	705110001	705114005	32006-9	363787002:70434600=(386053000:370132008=30766002,704327008=119364003,704347000=(414237002:704318007=118590008,704320005=120708007,704319004=50863008))	900000000000073002	447557004	705117003
608ab7ae-447d-4f8b-992b-fac6e2710372	20140926	1	705115006	705110001	705114005	41206-4	363787002:70434600=(386053000:704347000=(414237002:704319004=65216001,704318007=118569000,704320005=421862008),704327008=258450006,370132008=30766002)	900000000000073002	447557004	705117003
aa310fd3-442c-48ab-8dde-1df60fff1621	20140926	1	705115006	705110001	705114005	14291-9	363787002:70434600=(386053000:704327008=122592007,370132008=30766002,704347000=(414237002:704326004=128974000,704318007=118556004,704320005=25217009,704319004=50863008))	900000000000073002	447557004	705117003
d583b08d-7035-4453-a8e9-4429b6abbd45	20140926	1	705115006	705110001	705114005	6621-7	363787002:70434600=(386053000:246501002=703444002,370132008=117363000,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=120765008),704327008=119364003)	900000000000073002	447557004	705117003
adf83c20-91f6-46ec-ba01-b95fead4b7de	20140926	1	705115006	705110001	705114005	5122-7	363787002:70434600=(386053000:704347000=(414237002:704320005=120941004,704318007=118569000,704319004=50863008),246501002=703444002,370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
ff3eed30-7f26-4c2a-bb85-b9450482ba92	20140926	1	705115006	705110001	705114005	53582-3	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704320005=120806004,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
59ee7d3b-adb3-4bd9-9b9f-728272f86fbb	20140926	1	705115006	705110001	705114005	74096-9	363787002:70434600=(386053000:246501002=703447009,704327008=119297000,370132008=30766002,704347000=(414237002:704319004=87612001,704318007=118539007,704320005=386975001))	900000000000073002	447557004	705117003
422f3820-5ede-40c7-851e-aaa817f815f7	20140926	1	705115006	705110001	705114005	23195-1	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704320005=120767000,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
d493ba29-ee8a-443c-bdcd-78b0df31c47d	20140926	1	705115006	705110001	705114005	2906-6	363787002:70434600=(386053000:704327008=122552005,704347000=(414237002:704319004=87612001,704318007=118539007,704320005=430640006),370132008=30766002)	900000000000073002	447557004	705117003
0444f587-ed61-4eef-b592-71f2d9d22007	20140926	1	705115006	705110001	705114005	53078-2	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704320005=117463004,704318007=118556004),370132008=30766002)	900000000000073002	447557004	705117003
b04500ac-5f60-422d-96bd-ca9ba7baf8e2	20140926	1	705115006	705110001	705114005	46418-0	363787002:70434600=(386053000:704327008=122554006,704347000=(414237002:704319004=87612001,704320005=103220009,704318007=118578006),246501002=702946003,370132008=30766002)	900000000000073002	447557004	705117003
b0df4624-802f-4df5-9bf7-b9a217db7598	20140926	1	705115006	705110001	705114005	59378-0	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704318007=118539007,704320005=387266001,704326004=115500004,704319004=50863008),370132008=30766002)	900000000000073002	447557004	705117003
2a018523-a767-4654-b9f3-5b1baef407d2	20140926	1	705115006	705110001	705114005	802-9	363787002:70434600=(386053000:704327008=119297000,246501002=702661004,704347000=(414237002:704319004=87612001,704320005=259682008,704318007=118569000),370132008=117363000)	900000000000073002	447557004	705117003
868468d7-e79c-4b2c-a804-502f3c740669	20140926	1	705115006	705110001	705114005	11605-3	363787002:70434600=(386053000:704347000=(414237002:704320005=120829007,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
0ca30e25-37f8-43ed-a530-ff6de51a49aa	20140926	1	705115006	705110001	705114005	16110-9	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704323007=123027009,704321009=63911002,704324001=1336006,704318007=118544000),370132008=30766002)	900000000000073002	447557004	705117003
754e2419-5f6a-4cec-88d1-faf3e874272c	20140926	1	705115006	705110001	705114005	6576-3	363787002:70434600=(386053000:704347000=(414237002:704319004=256867001,704318007=118569000,704320005=96003007),704327008=119339001,370132008=117363000)	900000000000073002	447557004	705117003
b1de8329-1410-434b-a67b-0e6f29629f10	20140926	1	705115006	705110001	705114005	55956-7	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704320005=117472007,704318007=118556004),370132008=30766002)	900000000000073002	447557004	705117003
3eea00c7-c8fb-4fd5-974c-5f35a3f0da67	20140926	1	705115006	705110001	705114005	34712-0	363787002:70434600=(386053000:704327008=119339001,370132008=117363000,704347000=(414237002:704319004=256867001,704320005=5933001,704318007=118569000))	900000000000073002	447557004	705117003
d5c6496b-3805-4372-832b-e9c25a4d9d8e	20140926	1	705115006	705110001	705114005	47364-5	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704320005=22290004,704319004=410652009,704318007=118569000),704327008=122589008,370132008=117363000)	900000000000073002	447557004	705117003
d161ae00-4334-42a5-88a4-6c5fd7f1a519	20140926	1	705115006	705110001	705114005	3793-7	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704320005=387381009,704319004=50863008),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
621fdf31-9d11-4d55-b7c3-73614dbe3efe	20140926	1	705115006	705110001	705114005	48875-9	363787002:70434600=(386053000:704347000=(414237002:704320005=114233001,704318007=118569000),246501002=703752003,370132008=117363000,704327008=123038009)	900000000000073002	447557004	705117003
804f1112-0b0c-4814-a1e4-75536d39be45	20140926	1	705115006	705110001	705114005	19165-0	363787002:70434600=(386053000:704327008=418564007,370132008=30766002,704347000=(414237002:704320005=103084007,704319004=2778004,704318007=118569000))	900000000000073002	447557004	705117003
bc4eb1d0-14dd-42e3-b730-a2b983cc95c9	20140926	1	705115006	705110001	705114005	9321-1	363787002:70434600=(386053000:704347000=(414237002:704320005=5540006,704325000=15373003,704318007=118545004,704319004=78014005),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
e3e7f827-a330-4c82-b448-df80705f95fd	20140926	1	705115006	705110001	705114005	3543-6	363787002:70434600=(386053000:704327008=122592007,370132008=30766002,704347000=(414237002:704318007=118539007,704319004=50863008,704320005=387042001))	900000000000073002	447557004	705117003
d79e02b1-e910-4e35-920f-5d54e0b0ba60	20140926	1	705115006	705110001	705114005	25502-6	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704318007=118556004,704320005=259581009,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
a8f6054f-d9a3-4f90-9661-788c0aa89656	20140926	1	705115006	705110001	705114005	6298-4	363787002:70434600=(386053000:704347000=(414237002:704319004=87612001,704320005=88480006,704318007=118556004),704327008=119297000,370132008=30766002)	900000000000073002	447557004	705117003
36d86e85-7da0-4e12-83a5-c3eedef9536a	20140926	1	705115006	705110001	705114005	2174-1	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704320005=84035007,704319004=78014005),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
8e928475-902d-4146-927f-8eba327eacc3	20140926	1	705115006	705110001	705114005	2453-9	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704318007=118539007,704320005=85287005,704319004=50863008),704327008=119364003)	900000000000073002	447557004	705117003
e87aecdc-8d6d-4115-978c-a060349790f6	20140926	1	705115006	705110001	705114005	20561-7	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704320005=386858008,704319004=78014005),704327008=122575003,246501002=703690001,370132008=30766002)	900000000000073002	447557004	705117003
4389a2b1-6330-44fd-9e29-b4098ea45fe5	20140926	1	705115006	705110001	705114005	11591-5	363787002:70434600=(386053000:704347000=(414237002:704320005=120927008,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
3f355835-c372-4e3e-881f-f57dda3345e7	20140926	1	705115006	705110001	705114005	22115-0	363787002:70434600=(386053000:704347000=(414237002:704318007=118590008,704320005=444106001,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
5e398f1c-4f5e-47b2-b997-dcc86b779be7	20140926	1	705115006	705110001	705114005	30242-2	363787002:70434600=(386053000:704347000=(414237002:704319004=87612001,704318007=118539007,704320005=83036002),704327008=122552005,370132008=30766002)	900000000000073002	447557004	705117003
a0c3714d-56c9-4bfe-a19b-36b2c0426c9c	20140926	1	705115006	705110001	705114005	43577-6	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704318007=118586006,704325000=15373003,704320005=54235008,704319004=78014005))	900000000000073002	447557004	705117003
0a72988f-8923-4951-9e81-92999f8509a7	20140926	1	705115006	705110001	705114005	47976-6	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704320005=22038003,704319004=78014005),704327008=276833005,370132008=30766002)	900000000000073002	447557004	705117003
c5430607-1881-4125-8f2a-7e2c107b9b46	20140926	1	705115006	705110001	705114005	73938-3	363787002:70434600=(386053000:704327008=119297000,246501002=703690001,704347000=(414237002:704319004=87612001,704318007=118539007,704320005=373492002),370132008=30766002)	900000000000073002	447557004	705117003
b9b1e567-7f06-4604-a942-00ca5a66d204	20140926	1	705115006	705110001	705114005	55100-2	363787002:70434600=(386053000:246501002=703752003,704347000=(414237002:704320005=6415009,704318007=118569000),370132008=117363000,704327008=123038009)	900000000000073002	447557004	705117003
799497aa-ecc8-406b-8f69-fef1032ae033	20140926	1	705115006	705110001	705114005	12310-9	363787002:70434600=(386053000:704327008=122575003,370132008=117363000,704347000=(414237002:704318007=118589004,704320005=387220006,704319004=78014005))	900000000000073002	447557004	705117003
3c4b89a7-92d3-4749-a8a9-433185801b8e	20140926	1	705115006	705110001	705114005	35572-7	363787002:70434600=(386053000:704327008=440500007,370132008=30766002,704347000=(414237002:704319004=87612001,704318007=118563004,704320005=63004003,704325000=27378009))	900000000000073002	447557004	705117003
a08d5647-6ada-437a-8a33-d48f6c1dfeb0	20140926	1	705115006	705110001	705114005	13700-0	363787002:70434600=(386053000:704347000=(414237002:704320005=259482004,704325000=15373003,704318007=118545004,704319004=78014005),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
ac73bcfd-e594-4805-97be-6bb46ad7eac5	20140926	1	705115006	705110001	705114005	14462-6	363787002:70434600=(386053000:246501002=703752003,704327008=258450006,370132008=117363000,704347000=(414237002:704319004=65216001,704320005=63938009,704318007=118569000))	900000000000073002	447557004	705117003
f58b8be0-a9ee-4162-aedf-b491d55bffc6	20140926	1	705115006	705110001	705114005	49912-9	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704318007=118590008,704320005=120965001),370132008=30766002)	900000000000073002	447557004	705117003
b083b5ff-ca34-47c5-b747-5523dcb0c38e	20140926	1	705115006	705110001	705114005	75026-5	363787002:70434600=(386053000:704347000=(414237002:704319004=256867001,704320005=39428005,704318007=118560001,704325000=259504003),704327008=119339001,370132008=30766002)	900000000000073002	447557004	705117003
7a35229f-ec48-45f4-8a6e-8db7e5a2a56b	20140926	1	705115006	705110001	705114005	33458-1	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=32457005,704320005=259498006),370132008=30766002,704327008=309051001)	900000000000073002	447557004	705117003
52b3e4aa-0c13-4992-be11-bda257c2d819	20140926	1	705115006	705110001	705114005	74922-6	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704318007=118556004,704320005=115391007),370132008=30766002)	900000000000073002	447557004	705117003
e0768de3-786f-45cf-9599-fb799be36b93	20140926	1	705115006	705110001	705114005	2426-5	363787002:70434600=(386053000:704327008=258450006,370132008=30766002,704347000=(414237002:704319004=65216001,704318007=118539007,704320005=102744001))	900000000000073002	447557004	705117003
1530e327-5ab3-4184-a1d3-57a6237cdec1	20140926	1	705115006	705110001	705114005	14642-3	363787002:70434600=(386053000:704347000=(414237002:704320005=73131003,704318007=118556004,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
50e8cc1e-0056-41c6-9527-12800ced1495	20140926	1	705115006	705110001	705114005	10887-8	363787002:70434600=(386053000:704347000=(414237002:704324001=115464009,704323007=123027009,704321009=63911002,704318007=118544000),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
05048023-5f9c-4f52-96dd-58ca93e16e1a	20140926	1	705115006	705110001	705114005	13675-4	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704320005=259458009,704325000=15373003,704318007=118545004,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
9effbd9d-1bf3-4952-820d-e0e696f6b7f3	20140926	1	705115006	705110001	705114005	43740-0	363787002:70434600=(386053000:704347000=(414237002:704325000=67866001,704318007=118545004,704320005=67079006,704319004=50863008),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
6caa7f00-1c0c-452c-ab50-2202fe9c250a	20140926	1	705115006	705110001	705114005	2380-4	363787002:70434600=(386053000:704327008=418525009,704347000=(414237002:704320005=25108004,704319004=703062004,704318007=118524006),370132008=30766002)	900000000000073002	447557004	705117003
469937f4-3a39-4980-b7d7-a72a48edac4b	20140926	1	705115006	705110001	705114005	30572-2	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704318007=118539007,704320005=430926008,704319004=50863008),370132008=30766002)	900000000000073002	447557004	705117003
0b0ba7ee-5630-462f-a34e-d9fb80cf74c5	20140926	1	705115006	705110001	705114005	16472-3	363787002:70434600=(386053000:246501002=702674005,704347000=(414237002:704320005=117175004,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
9670461e-2588-46a2-aafb-a7cd990662fb	20140926	1	705115006	705110001	705114005	58381-5	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704318007=118539007,704319004=78014005,704320005=373492002),246501002=703690001,370132008=30766002)	900000000000073002	447557004	705117003
97c0f9f6-b3b9-49ce-9db8-1a9a5c817d35	20140926	1	705115006	705110001	705114005	6266-1	363787002:70434600=(386053000:704347000=(414237002:704320005=387985007,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
ad4b29dd-ad99-4864-8283-9885d1a6fae4	20140926	1	705115006	705110001	705114005	13951-9	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704320005=32609007,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
d611c795-9380-43c2-91d5-cd147dbc552c	20140926	1	705115006	705110001	705114005	21331-4	363787002:70434600=(386053000:704347000=(414237002:704318007=118590008,704320005=444013004,704319004=50863008),246501002=703446000,370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
d0382b87-b173-4a65-9ea6-f6838adda750	20140926	1	705115006	705110001	705114005	7853-5	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=444067005),704327008=119364003)	900000000000073002	447557004	705117003
